logg,Teff,Z,u,Filt,Met,Mod
0,5250,-0.1,0.2088,K,F,A
0.5,5250,-0.1,0.2099,K,F,A
1,5250,-0.1,0.2116,K,F,A
1.5,5250,-0.1,0.2142,K,F,A
2,5250,-0.1,0.2163,K,F,A
2.5,5250,-0.1,0.2188,K,F,A
3,5250,-0.1,0.2212,K,F,A
3.5,5250,-0.1,0.2244,K,F,A
4,5250,-0.1,0.2273,K,F,A
4.5,5250,-0.1,0.229,K,F,A
5,5250,-0.1,0.2294,K,F,A
0,5500,-0.1,0.1992,K,F,A
0.5,5500,-0.1,0.1927,K,F,A
1,5500,-0.1,0.1954,K,F,A
1.5,5500,-0.1,0.1987,K,F,A
2,5500,-0.1,0.2011,K,F,A
2.5,5500,-0.1,0.2039,K,F,A
3,5500,-0.1,0.207,K,F,A
3.5,5500,-0.1,0.2105,K,F,A
4,5500,-0.1,0.214,K,F,A
4.5,5500,-0.1,0.2166,K,F,A
5,5500,-0.1,0.2176,K,F,A
0,5750,-0.1,0.2049,K,F,A
0.5,5750,-0.1,0.1907,K,F,A
1,5750,-0.1,0.1786,K,F,A
1.5,5750,-0.1,0.1826,K,F,A
2,5750,-0.1,0.1858,K,F,A
2.5,5750,-0.1,0.1892,K,F,A
3,5750,-0.1,0.1931,K,F,A
3.5,5750,-0.1,0.197,K,F,A
4,5750,-0.1,0.2007,K,F,A
4.5,5750,-0.1,0.2041,K,F,A
5,5750,-0.1,0.2057,K,F,A
0,6000,-0.1,0.2057,K,F,A
0.5,6000,-0.1,0.1931,K,F,A
1,6000,-0.1,0.1813,K,F,A
1.5,6000,-0.1,0.1679,K,F,A
2,6000,-0.1,0.1722,K,F,A
2.5,6000,-0.1,0.1766,K,F,A
3,6000,-0.1,0.1806,K,F,A
3.5,6000,-0.1,0.1844,K,F,A
4,6000,-0.1,0.1886,K,F,A
4.5,6000,-0.1,0.1923,K,F,A
5,6000,-0.1,0.1948,K,F,A
0.5,6250,-0.1,0.1931,K,F,A
1,6250,-0.1,0.1826,K,F,A
1.5,6250,-0.1,0.1702,K,F,A
2,6250,-0.1,0.1599,K,F,A
2.5,6250,-0.1,0.1645,K,F,A
3,6250,-0.1,0.1691,K,F,A
3.5,6250,-0.1,0.1735,K,F,A
4,6250,-0.1,0.1783,K,F,A
4.5,6250,-0.1,0.1821,K,F,A
5,6250,-0.1,0.1845,K,F,A
0.5,6500,-0.1,0.1943,K,F,A
1,6500,-0.1,0.1837,K,F,A
1.5,6500,-0.1,0.1732,K,F,A
2,6500,-0.1,0.1593,K,F,A
2.5,6500,-0.1,0.1548,K,F,A
3,6500,-0.1,0.1592,K,F,A
3.5,6500,-0.1,0.1643,K,F,A
4,6500,-0.1,0.1697,K,F,A
4.5,6500,-0.1,0.1736,K,F,A
5,6500,-0.1,0.1762,K,F,A
0.5,6750,-0.1,0.1941,K,F,A
1,6750,-0.1,0.1842,K,F,A
1.5,6750,-0.1,0.1761,K,F,A
2,6750,-0.1,0.165,K,F,A
2.5,6750,-0.1,0.1513,K,F,A
3,6750,-0.1,0.1523,K,F,A
3.5,6750,-0.1,0.1567,K,F,A
4,6750,-0.1,0.1618,K,F,A
4.5,6750,-0.1,0.1657,K,F,A
5,6750,-0.1,0.1691,K,F,A
0.5,7000,-0.1,0.1955,K,F,A
1,7000,-0.1,0.1818,K,F,A
1.5,7000,-0.1,0.1764,K,F,A
2,7000,-0.1,0.17,K,F,A
2.5,7000,-0.1,0.1572,K,F,A
3,7000,-0.1,0.1465,K,F,A
3.5,7000,-0.1,0.1514,K,F,A
4,7000,-0.1,0.1551,K,F,A
4.5,7000,-0.1,0.1588,K,F,A
5,7000,-0.1,0.1628,K,F,A
0.5,7250,-0.1,0.1976,K,F,A
1,7250,-0.1,0.1808,K,F,A
1.5,7250,-0.1,0.1727,K,F,A
2,7250,-0.1,0.17,K,F,A
2.5,7250,-0.1,0.1643,K,F,A
3,7250,-0.1,0.1509,K,F,A
3.5,7250,-0.1,0.142,K,F,A
4,7250,-0.1,0.1503,K,F,A
4.5,7250,-0.1,0.1526,K,F,A
5,7250,-0.1,0.1568,K,F,A
0.5,7500,-0.1,0.2028,K,F,A
1,7500,-0.1,0.1799,K,F,A
1.5,7500,-0.1,0.1701,K,F,A
2,7500,-0.1,0.1653,K,F,A
2.5,7500,-0.1,0.1643,K,F,A
3,7500,-0.1,0.1593,K,F,A
3.5,7500,-0.1,0.1476,K,F,A
4,7500,-0.1,0.1456,K,F,A
4.5,7500,-0.1,0.1485,K,F,A
5,7500,-0.1,0.1515,K,F,A
1,7750,-0.1,0.1806,K,F,A
1.5,7750,-0.1,0.1672,K,F,A
2,7750,-0.1,0.1614,K,F,A
2.5,7750,-0.1,0.159,K,F,A
3,7750,-0.1,0.1591,K,F,A
3.5,7750,-0.1,0.1554,K,F,A
4,7750,-0.1,0.1441,K,F,A
4.5,7750,-0.1,0.1428,K,F,A
5,7750,-0.1,0.148,K,F,A
1,8000,-0.1,0.183,K,F,A
1.5,8000,-0.1,0.1658,K,F,A
2,8000,-0.1,0.1576,K,F,A
2.5,8000,-0.1,0.1541,K,F,A
3,8000,-0.1,0.1531,K,F,A
3.5,8000,-0.1,0.1545,K,F,A
4,8000,-0.1,0.1507,K,F,A
4.5,8000,-0.1,0.1435,K,F,A
5,8000,-0.1,0.1448,K,F,A
1,8250,-0.1,0.1903,K,F,A
1.5,8250,-0.1,0.1651,K,F,A
2,8250,-0.1,0.1548,K,F,A
2.5,8250,-0.1,0.1495,K,F,A
3,8250,-0.1,0.1473,K,F,A
3.5,8250,-0.1,0.1474,K,F,A
4,8250,-0.1,0.1501,K,F,A
4.5,8250,-0.1,0.1481,K,F,A
5,8250,-0.1,0.1416,K,F,A
1,8500,-0.1,0.2014,K,F,A
1.5,8500,-0.1,0.1663,K,F,A
2,8500,-0.1,0.1531,K,F,A
2.5,8500,-0.1,0.1463,K,F,A
3,8500,-0.1,0.1429,K,F,A
3.5,8500,-0.1,0.142,K,F,A
4,8500,-0.1,0.1425,K,F,A
4.5,8500,-0.1,0.1462,K,F,A
5,8500,-0.1,0.1447,K,F,A
1.5,8750,-0.1,0.1691,K,F,A
2,8750,-0.1,0.1524,K,F,A
2.5,8750,-0.1,0.1442,K,F,A
3,8750,-0.1,0.1399,K,F,A
3.5,8750,-0.1,0.1376,K,F,A
4,8750,-0.1,0.1373,K,F,A
4.5,8750,-0.1,0.1383,K,F,A
5,8750,-0.1,0.143,K,F,A
1.5,9000,-0.1,0.172,K,F,A
2,9000,-0.1,0.1526,K,F,A
2.5,9000,-0.1,0.1429,K,F,A
3,9000,-0.1,0.1375,K,F,A
3.5,9000,-0.1,0.1346,K,F,A
4,9000,-0.1,0.1332,K,F,A
4.5,9000,-0.1,0.1332,K,F,A
5,9000,-0.1,0.134,K,F,A
2,9250,-0.1,0.1529,K,F,A
2.5,9250,-0.1,0.142,K,F,A
3,9250,-0.1,0.1358,K,F,A
3.5,9250,-0.1,0.1323,K,F,A
4,9250,-0.1,0.1302,K,F,A
4.5,9250,-0.1,0.1294,K,F,A
5,9250,-0.1,0.1295,K,F,A
2,9500,-0.1,0.1531,K,F,A
2.5,9500,-0.1,0.1413,K,F,A
3,9500,-0.1,0.1346,K,F,A
3.5,9500,-0.1,0.1303,K,F,A
4,9500,-0.1,0.1281,K,F,A
4.5,9500,-0.1,0.1265,K,F,A
5,9500,-0.1,0.1261,K,F,A
2,9750,-0.1,0.1527,K,F,A
2.5,9750,-0.1,0.1403,K,F,A
3,9750,-0.1,0.1332,K,F,A
3.5,9750,-0.1,0.1289,K,F,A
4,9750,-0.1,0.1262,K,F,A
4.5,9750,-0.1,0.1243,K,F,A
5,9750,-0.1,0.1234,K,F,A
2,10000,-0.1,0.152,K,F,A
2.5,10000,-0.1,0.1392,K,F,A
3,10000,-0.1,0.132,K,F,A
3.5,10000,-0.1,0.1274,K,F,A
4,10000,-0.1,0.1246,K,F,A
4.5,10000,-0.1,0.1225,K,F,A
5,10000,-0.1,0.1214,K,F,A
2,10500,-0.1,0.1492,K,F,A
2.5,10500,-0.1,0.1362,K,F,A
3,10500,-0.1,0.1289,K,F,A
3.5,10500,-0.1,0.1244,K,F,A
4,10500,-0.1,0.1213,K,F,A
4.5,10500,-0.1,0.1194,K,F,A
5,10500,-0.1,0.1179,K,F,A
2.5,11000,-0.1,0.1321,K,F,A
3,11000,-0.1,0.125,K,F,A
3.5,11000,-0.1,0.1208,K,F,A
4,11000,-0.1,0.1181,K,F,A
4.5,11000,-0.1,0.1162,K,F,A
5,11000,-0.1,0.1147,K,F,A
2.5,11500,-0.1,0.1279,K,F,A
3,11500,-0.1,0.1206,K,F,A
3.5,11500,-0.1,0.1168,K,F,A
4,11500,-0.1,0.1144,K,F,A
4.5,11500,-0.1,0.1128,K,F,A
5,11500,-0.1,0.1116,K,F,A
2.5,12000,-0.1,0.1244,K,F,A
3,12000,-0.1,0.1165,K,F,A
3.5,12000,-0.1,0.1125,K,F,A
4,12000,-0.1,0.1105,K,F,A
4.5,12000,-0.1,0.1092,K,F,A
5,12000,-0.1,0.1083,K,F,A
2.5,12500,-0.1,0.1219,K,F,A
3,12500,-0.1,0.1128,K,F,A
3.5,12500,-0.1,0.1086,K,F,A
4,12500,-0.1,0.1068,K,F,A
4.5,12500,-0.1,0.1057,K,F,A
5,12500,-0.1,0.105,K,F,A
2.5,13000,-0.1,0.1201,K,F,A
3,13000,-0.1,0.1101,K,F,A
3.5,13000,-0.1,0.1054,K,F,A
4,13000,-0.1,0.1032,K,F,A
4.5,13000,-0.1,0.1024,K,F,A
5,13000,-0.1,0.1018,K,F,A
2,14000,-0.1,0.1452,K,F,A
2.5,14000,-0.1,0.1178,K,F,A
3,14000,-0.1,0.1058,K,F,A
3.5,14000,-0.1,0.1,K,F,A
4,14000,-0.1,0.0974,K,F,A
4.5,14000,-0.1,0.0964,K,F,A
5,14000,-0.1,0.0962,K,F,A
2.5,15000,-0.1,0.1172,K,F,A
3,15000,-0.1,0.103,K,F,A
3.5,15000,-0.1,0.096,K,F,A
4,15000,-0.1,0.0926,K,F,A
4.5,15000,-0.1,0.0914,K,F,A
5,15000,-0.1,0.0913,K,F,A
2.5,16000,-0.1,0.1182,K,F,A
3,16000,-0.1,0.1014,K,F,A
3.5,16000,-0.1,0.0933,K,F,A
4,16000,-0.1,0.0893,K,F,A
4.5,16000,-0.1,0.0875,K,F,A
5,16000,-0.1,0.0872,K,F,A
2.5,17000,-0.1,0.1206,K,F,A
3,17000,-0.1,0.1007,K,F,A
3.5,17000,-0.1,0.0914,K,F,A
4,17000,-0.1,0.0869,K,F,A
4.5,17000,-0.1,0.0847,K,F,A
5,17000,-0.1,0.0839,K,F,A
2.5,18000,-0.1,0.1251,K,F,A
3,18000,-0.1,0.1007,K,F,A
3.5,18000,-0.1,0.0902,K,F,A
4,18000,-0.1,0.0851,K,F,A
4.5,18000,-0.1,0.0824,K,F,A
5,18000,-0.1,0.0815,K,F,A
2.5,19000,-0.1,0.132,K,F,A
3,19000,-0.1,0.1018,K,F,A
3.5,19000,-0.1,0.0895,K,F,A
4,19000,-0.1,0.0837,K,F,A
4.5,19000,-0.1,0.0808,K,F,A
5,19000,-0.1,0.0795,K,F,A
3,20000,-0.1,0.1042,K,F,A
3.5,20000,-0.1,0.0895,K,F,A
4,20000,-0.1,0.0827,K,F,A
4.5,20000,-0.1,0.0795,K,F,A
5,20000,-0.1,0.0781,K,F,A
3,21000,-0.1,0.1071,K,F,A
3.5,21000,-0.1,0.0906,K,F,A
4,21000,-0.1,0.0825,K,F,A
4.5,21000,-0.1,0.0786,K,F,A
5,21000,-0.1,0.077,K,F,A
3,22000,-0.1,0.1098,K,F,A
3.5,22000,-0.1,0.0922,K,F,A
4,22000,-0.1,0.0833,K,F,A
4.5,22000,-0.1,0.0787,K,F,A
5,22000,-0.1,0.0766,K,F,A
3,23000,-0.1,0.1118,K,F,A
3.5,23000,-0.1,0.0937,K,F,A
4,23000,-0.1,0.0845,K,F,A
4.5,23000,-0.1,0.0794,K,F,A
5,23000,-0.1,0.0769,K,F,A
3,24000,-0.1,0.1148,K,F,A
3.5,24000,-0.1,0.0947,K,F,A
4,24000,-0.1,0.0857,K,F,A
4.5,24000,-0.1,0.0805,K,F,A
5,24000,-0.1,0.0777,K,F,A
3,25000,-0.1,0.1193,K,F,A
3.5,25000,-0.1,0.0958,K,F,A
4,25000,-0.1,0.0865,K,F,A
4.5,25000,-0.1,0.0817,K,F,A
5,25000,-0.1,0.079,K,F,A
3,26000,-0.1,0.1248,K,F,A
3.5,26000,-0.1,0.097,K,F,A
4,26000,-0.1,0.0871,K,F,A
4.5,26000,-0.1,0.0825,K,F,A
5,26000,-0.1,0.08,K,F,A
3.5,27000,-0.1,0.0987,K,F,A
4,27000,-0.1,0.0877,K,F,A
4.5,27000,-0.1,0.0827,K,F,A
5,27000,-0.1,0.0806,K,F,A
3.5,28000,-0.1,0.1003,K,F,A
4,28000,-0.1,0.088,K,F,A
4.5,28000,-0.1,0.0828,K,F,A
5,28000,-0.1,0.0806,K,F,A
3.5,29000,-0.1,0.1008,K,F,A
4,29000,-0.1,0.0883,K,F,A
4.5,29000,-0.1,0.0826,K,F,A
5,29000,-0.1,0.0803,K,F,A
3.5,30000,-0.1,0.1006,K,F,A
4,30000,-0.1,0.0879,K,F,A
4.5,30000,-0.1,0.0822,K,F,A
5,30000,-0.1,0.0792,K,F,A
3.5,31000,-0.1,0.1011,K,F,A
4,31000,-0.1,0.0866,K,F,A
4.5,31000,-0.1,0.081,K,F,A
5,31000,-0.1,0.078,K,F,A
4,32000,-0.1,0.0849,K,F,A
4.5,32000,-0.1,0.0793,K,F,A
5,32000,-0.1,0.0763,K,F,A
4,33000,-0.1,0.0838,K,F,A
4.5,33000,-0.1,0.077,K,F,A
5,33000,-0.1,0.0738,K,F,A
4,34000,-0.1,0.0826,K,F,A
4.5,34000,-0.1,0.0749,K,F,A
5,34000,-0.1,0.0713,K,F,A
4,35000,-0.1,0.0812,K,F,A
4.5,35000,-0.1,0.073,K,F,A
5,35000,-0.1,0.0693,K,F,A
4.5,37500,-0.1,0.0692,K,F,A
5,37500,-0.1,0.064,K,F,A
4.5,40000,-0.1,0.0655,K,F,A
5,40000,-0.1,0.0601,K,F,A
5,42500,-0.1,0.0578,K,F,A
5,45000,-0.1,0.0569,K,F,A
5,47500,-0.1,0.0563,K,F,A
5,50000,-0.1,0.0558,K,F,A
0,3500,0,0.3196,K,F,A
0.5,3500,0,0.3175,K,F,A
1,3500,0,0.3155,K,F,A
1.5,3500,0,0.3142,K,F,A
2,3500,0,0.3132,K,F,A
2.5,3500,0,0.3107,K,F,A
3,3500,0,0.3022,K,F,A
3.5,3500,0,0.2562,K,F,A
4,3500,0,0.1853,K,F,A
4.5,3500,0,0.1505,K,F,A
5,3500,0,0.1382,K,F,A
0,3750,0,0.3067,K,F,A
0.5,3750,0,0.3056,K,F,A
1,3750,0,0.3048,K,F,A
1.5,3750,0,0.3044,K,F,A
2,3750,0,0.304,K,F,A
2.5,3750,0,0.3031,K,F,A
3,3750,0,0.301,K,F,A
3.5,3750,0,0.2925,K,F,A
4,3750,0,0.254,K,F,A
4.5,3750,0,0.1928,K,F,A
5,3750,0,0.1556,K,F,A
0,4000,0,0.2918,K,F,A
0.5,4000,0,0.2911,K,F,A
1,4000,0,0.2908,K,F,A
1.5,4000,0,0.2913,K,F,A
2,4000,0,0.2917,K,F,A
2.5,4000,0,0.2918,K,F,A
3,4000,0,0.292,K,F,A
3.5,4000,0,0.2905,K,F,A
4,4000,0,0.282,K,F,A
4.5,4000,0,0.2502,K,F,A
5,4000,0,0.1992,K,F,A
0,4250,0,0.2753,K,F,A
0.5,4250,0,0.2752,K,F,A
1,4250,0,0.2752,K,F,A
1.5,4250,0,0.2759,K,F,A
2,4250,0,0.2766,K,F,A
2.5,4250,0,0.278,K,F,A
3,4250,0,0.2794,K,F,A
3.5,4250,0,0.28,K,F,A
4,4250,0,0.2786,K,F,A
4.5,4250,0,0.2715,K,F,A
5,4250,0,0.2464,K,F,A
0,4500,0,0.2589,K,F,A
0.5,4500,0,0.2593,K,F,A
1,4500,0,0.2593,K,F,A
1.5,4500,0,0.2608,K,F,A
2,4500,0,0.2615,K,F,A
2.5,4500,0,0.2637,K,F,A
3,4500,0,0.2655,K,F,A
3.5,4500,0,0.2672,K,F,A
4,4500,0,0.2676,K,F,A
4.5,4500,0,0.2672,K,F,A
5,4500,0,0.2609,K,F,A
0,4750,0,0.2427,K,F,A
0.5,4750,0,0.2433,K,F,A
1,4750,0,0.2444,K,F,A
1.5,4750,0,0.2457,K,F,A
2,4750,0,0.2471,K,F,A
2.5,4750,0,0.2491,K,F,A
3,4750,0,0.2512,K,F,A
3.5,4750,0,0.2539,K,F,A
4,4750,0,0.255,K,F,A
4.5,4750,0,0.2561,K,F,A
5,4750,0,0.2553,K,F,A
0,5000,0,0.2269,K,F,A
0.5,5000,0,0.2276,K,F,A
1,5000,0,0.2292,K,F,A
1.5,5000,0,0.2306,K,F,A
2,5000,0,0.232,K,F,A
2.5,5000,0,0.2349,K,F,A
3,5000,0,0.2374,K,F,A
3.5,5000,0,0.2403,K,F,A
4,5000,0,0.2428,K,F,A
4.5,5000,0,0.2447,K,F,A
5,5000,0,0.2446,K,F,A
0,5250,0,0.211,K,F,A
0.5,5250,0,0.2113,K,F,A
1,5250,0,0.2134,K,F,A
1.5,5250,0,0.2167,K,F,A
2,5250,0,0.2188,K,F,A
2.5,5250,0,0.2211,K,F,A
3,5250,0,0.2237,K,F,A
3.5,5250,0,0.2273,K,F,A
4,5250,0,0.2306,K,F,A
4.5,5250,0,0.2326,K,F,A
5,5250,0,0.2334,K,F,A
0,5500,0,0.199,K,F,A
0.5,5500,0,0.196,K,F,A
1,5500,0,0.1981,K,F,A
1.5,5500,0,0.2017,K,F,A
2,5500,0,0.2038,K,F,A
2.5,5500,0,0.2074,K,F,A
3,5500,0,0.21,K,F,A
3.5,5500,0,0.2142,K,F,A
4,5500,0,0.218,K,F,A
4.5,5500,0,0.2204,K,F,A
5,5500,0,0.2215,K,F,A
0,5750,0,0.2071,K,F,A
0.5,5750,0,0.1912,K,F,A
1,5750,0,0.1821,K,F,A
1.5,5750,0,0.1854,K,F,A
2,5750,0,0.1886,K,F,A
2.5,5750,0,0.193,K,F,A
3,5750,0,0.1966,K,F,A
3.5,5750,0,0.2006,K,F,A
4,5750,0,0.2045,K,F,A
4.5,5750,0,0.2086,K,F,A
5,5750,0,0.2101,K,F,A
0,6000,0,0.2068,K,F,A
0.5,6000,0,0.1939,K,F,A
1,6000,0,0.1792,K,F,A
1.5,6000,0,0.1707,K,F,A
2,6000,0,0.1752,K,F,A
2.5,6000,0,0.1794,K,F,A
3,6000,0,0.1837,K,F,A
3.5,6000,0,0.1873,K,F,A
4,6000,0,0.1925,K,F,A
4.5,6000,0,0.1966,K,F,A
5,6000,0,0.1985,K,F,A
0.5,6250,0,0.1945,K,F,A
1,6250,0,0.185,K,F,A
1.5,6250,0,0.1747,K,F,A
2,6250,0,0.1623,K,F,A
2.5,6250,0,0.1667,K,F,A
3,6250,0,0.1711,K,F,A
3.5,6250,0,0.1762,K,F,A
4,6250,0,0.1813,K,F,A
4.5,6250,0,0.1853,K,F,A
5,6250,0,0.1881,K,F,A
0.5,6500,0,0.1963,K,F,A
1,6500,0,0.1849,K,F,A
1.5,6500,0,0.1754,K,F,A
2,6500,0,0.1624,K,F,A
2.5,6500,0,0.1568,K,F,A
3,6500,0,0.1612,K,F,A
3.5,6500,0,0.1665,K,F,A
4,6500,0,0.1723,K,F,A
4.5,6500,0,0.1755,K,F,A
5,6500,0,0.179,K,F,A
0.5,6750,0,0.1958,K,F,A
1,6750,0,0.1861,K,F,A
1.5,6750,0,0.178,K,F,A
2,6750,0,0.1663,K,F,A
2.5,6750,0,0.1538,K,F,A
3,6750,0,0.1542,K,F,A
3.5,6750,0,0.1589,K,F,A
4,6750,0,0.1636,K,F,A
4.5,6750,0,0.1671,K,F,A
5,6750,0,0.1714,K,F,A
0.5,7000,0,0.197,K,F,A
1,7000,0,0.1836,K,F,A
1.5,7000,0,0.1787,K,F,A
2,7000,0,0.1715,K,F,A
2.5,7000,0,0.1588,K,F,A
3,7000,0,0.1474,K,F,A
3.5,7000,0,0.1533,K,F,A
4,7000,0,0.1565,K,F,A
4.5,7000,0,0.1603,K,F,A
5,7000,0,0.1647,K,F,A
0.5,7250,0,0.1991,K,F,A
1,7250,0,0.1824,K,F,A
1.5,7250,0,0.1747,K,F,A
2,7250,0,0.1723,K,F,A
2.5,7250,0,0.1665,K,F,A
3,7250,0,0.1529,K,F,A
3.5,7250,0,0.144,K,F,A
4,7250,0,0.152,K,F,A
4.5,7250,0,0.1542,K,F,A
5,7250,0,0.1589,K,F,A
0.5,7500,0,0.2035,K,F,A
1,7500,0,0.1817,K,F,A
1.5,7500,0,0.1718,K,F,A
2,7500,0,0.1673,K,F,A
2.5,7500,0,0.1668,K,F,A
3,7500,0,0.162,K,F,A
3.5,7500,0,0.1494,K,F,A
4,7500,0,0.1477,K,F,A
4.5,7500,0,0.1504,K,F,A
5,7500,0,0.1534,K,F,A
1,7750,0,0.1816,K,F,A
1.5,7750,0,0.1689,K,F,A
2,7750,0,0.1634,K,F,A
2.5,7750,0,0.161,K,F,A
3,7750,0,0.1614,K,F,A
3.5,7750,0,0.1574,K,F,A
4,7750,0,0.1476,K,F,A
4.5,7750,0,0.1484,K,F,A
5,7750,0,0.1499,K,F,A
1,8000,0,0.1835,K,F,A
1.5,8000,0,0.167,K,F,A
2,8000,0,0.1593,K,F,A
2.5,8000,0,0.1561,K,F,A
3,8000,0,0.1552,K,F,A
3.5,8000,0,0.157,K,F,A
4,8000,0,0.1533,K,F,A
4.5,8000,0,0.1474,K,F,A
5,8000,0,0.1466,K,F,A
1,8250,0,0.1903,K,F,A
1.5,8250,0,0.1659,K,F,A
2,8250,0,0.1562,K,F,A
2.5,8250,0,0.1513,K,F,A
3,8250,0,0.1496,K,F,A
3.5,8250,0,0.1499,K,F,A
4,8250,0,0.1527,K,F,A
4.5,8250,0,0.1506,K,F,A
5,8250,0,0.1457,K,F,A
1.5,8500,0,0.1669,K,F,A
2,8500,0,0.1537,K,F,A
2.5,8500,0,0.1477,K,F,A
3,8500,0,0.1447,K,F,A
3.5,8500,0,0.1439,K,F,A
4,8500,0,0.1449,K,F,A
4.5,8500,0,0.1491,K,F,A
5,8500,0,0.1475,K,F,A
1.5,8750,0,0.1695,K,F,A
2,8750,0,0.1532,K,F,A
2.5,8750,0,0.1451,K,F,A
3,8750,0,0.1414,K,F,A
3.5,8750,0,0.1394,K,F,A
4,8750,0,0.139,K,F,A
4.5,8750,0,0.1406,K,F,A
5,8750,0,0.1463,K,F,A
1.5,9000,0,0.172,K,F,A
2,9000,0,0.1533,K,F,A
2.5,9000,0,0.1437,K,F,A
3,9000,0,0.1385,K,F,A
3.5,9000,0,0.1359,K,F,A
4,9000,0,0.1348,K,F,A
4.5,9000,0,0.1349,K,F,A
5,9000,0,0.1362,K,F,A
2,9250,0,0.1532,K,F,A
2.5,9250,0,0.1428,K,F,A
3,9250,0,0.137,K,F,A
3.5,9250,0,0.1335,K,F,A
4,9250,0,0.1318,K,F,A
4.5,9250,0,0.1312,K,F,A
5,9250,0,0.1314,K,F,A
2,9500,0,0.1533,K,F,A
2.5,9500,0,0.1418,K,F,A
3,9500,0,0.1354,K,F,A
3.5,9500,0,0.1317,K,F,A
4,9500,0,0.1294,K,F,A
4.5,9500,0,0.1282,K,F,A
5,9500,0,0.1278,K,F,A
2,9750,0,0.1529,K,F,A
2.5,9750,0,0.1407,K,F,A
3,9750,0,0.1342,K,F,A
3.5,9750,0,0.1302,K,F,A
4,9750,0,0.1274,K,F,A
4.5,9750,0,0.1259,K,F,A
5,9750,0,0.125,K,F,A
2,10000,0,0.1521,K,F,A
2.5,10000,0,0.1397,K,F,A
3,10000,0,0.1326,K,F,A
3.5,10000,0,0.1285,K,F,A
4,10000,0,0.1259,K,F,A
4.5,10000,0,0.124,K,F,A
5,10000,0,0.1231,K,F,A
2,10250,0,0.1509,K,F,A
2.5,10250,0,0.1384,K,F,A
3,10250,0,0.1313,K,F,A
3.5,10250,0,0.1269,K,F,A
4,10250,0,0.1243,K,F,A
4.5,10250,0,0.1227,K,F,A
5,10250,0,0.1212,K,F,A
2,10500,0,0.1494,K,F,A
2.5,10500,0,0.1367,K,F,A
3,10500,0,0.1296,K,F,A
3.5,10500,0,0.1254,K,F,A
4,10500,0,0.1225,K,F,A
4.5,10500,0,0.1209,K,F,A
5,10500,0,0.1195,K,F,A
2,10750,0,0.148,K,F,A
2.5,10750,0,0.1348,K,F,A
3,10750,0,0.1279,K,F,A
3.5,10750,0,0.1236,K,F,A
4,10750,0,0.1211,K,F,A
4.5,10750,0,0.1192,K,F,A
5,10750,0,0.1182,K,F,A
2,11000,0,0.1465,K,F,A
2.5,11000,0,0.1329,K,F,A
3,11000,0,0.1258,K,F,A
3.5,11000,0,0.1217,K,F,A
4,11000,0,0.1194,K,F,A
4.5,11000,0,0.1175,K,F,A
5,11000,0,0.1163,K,F,A
2,11250,0,0.1452,K,F,A
2.5,11250,0,0.131,K,F,A
3,11250,0,0.1239,K,F,A
3.5,11250,0,0.1199,K,F,A
4,11250,0,0.1175,K,F,A
4.5,11250,0,0.116,K,F,A
5,11250,0,0.1148,K,F,A
2,11500,0,0.1441,K,F,A
2.5,11500,0,0.1289,K,F,A
3,11500,0,0.1217,K,F,A
3.5,11500,0,0.1178,K,F,A
4,11500,0,0.1156,K,F,A
4.5,11500,0,0.1142,K,F,A
5,11500,0,0.1133,K,F,A
2,11750,0,0.1433,K,F,A
2.5,11750,0,0.1272,K,F,A
3,11750,0,0.1197,K,F,A
3.5,11750,0,0.116,K,F,A
4,11750,0,0.1139,K,F,A
4.5,11750,0,0.1125,K,F,A
5,11750,0,0.1115,K,F,A
2,12000,0,0.1428,K,F,A
2.5,12000,0,0.1256,K,F,A
3,12000,0,0.1176,K,F,A
3.5,12000,0,0.1138,K,F,A
4,12000,0,0.1119,K,F,A
4.5,12000,0,0.1107,K,F,A
5,12000,0,0.1098,K,F,A
2,12250,0,0.1424,K,F,A
2.5,12250,0,0.1241,K,F,A
3,12250,0,0.1158,K,F,A
3.5,12250,0,0.1119,K,F,A
4,12250,0,0.1101,K,F,A
4.5,12250,0,0.1091,K,F,A
5,12250,0,0.1082,K,F,A
2,12500,0,0.1424,K,F,A
2.5,12500,0,0.1228,K,F,A
3,12500,0,0.114,K,F,A
3.5,12500,0,0.1101,K,F,A
4,12500,0,0.1081,K,F,A
4.5,12500,0,0.1072,K,F,A
5,12500,0,0.1065,K,F,A
2,12750,0,0.1424,K,F,A
2.5,12750,0,0.1218,K,F,A
3,12750,0,0.1126,K,F,A
3.5,12750,0,0.1083,K,F,A
4,12750,0,0.1063,K,F,A
4.5,12750,0,0.1055,K,F,A
5,12750,0,0.1052,K,F,A
2,13000,0,0.1427,K,F,A
2.5,13000,0,0.121,K,F,A
3,13000,0,0.1112,K,F,A
3.5,13000,0,0.1067,K,F,A
4,13000,0,0.1046,K,F,A
4.5,13000,0,0.1039,K,F,A
5,13000,0,0.1036,K,F,A
2,14000,0,0.1458,K,F,A
2.5,14000,0,0.1188,K,F,A
3,14000,0,0.1069,K,F,A
3.5,14000,0,0.1014,K,F,A
4,14000,0,0.0989,K,F,A
4.5,14000,0,0.098,K,F,A
5,14000,0,0.0979,K,F,A
2,15000,0,0.1518,K,F,A
2.5,15000,0,0.1182,K,F,A
3,15000,0,0.1041,K,F,A
3.5,15000,0,0.0973,K,F,A
4,15000,0,0.0942,K,F,A
4.5,15000,0,0.093,K,F,A
