logg,Teff,Z,xi,u,Filt,Met,Mod
2.5,4250,0.1,2,0.4202,H ,L,A
3,4250,0.1,2,0.4189,H ,L,A
3.5,4250,0.1,2,0.4175,H ,L,A
4,4250,0.1,2,0.4151,H ,L,A
4.5,4250,0.1,2,0.4066,H ,L,A
5,4250,0.1,2,0.3773,H ,L,A
0,4500,0.1,2,0.4044,H ,L,A
0.5,4500,0.1,2,0.4014,H ,L,A
1,4500,0.1,2,0.4001,H ,L,A
1.5,4500,0.1,2,0.3987,H ,L,A
2,4500,0.1,2,0.3979,H ,L,A
2.5,4500,0.1,2,0.3975,H ,L,A
3,4500,0.1,2,0.3976,H ,L,A
3.5,4500,0.1,2,0.3978,H ,L,A
4,4500,0.1,2,0.3975,H ,L,A
4.5,4500,0.1,2,0.3962,H ,L,A
5,4500,0.1,2,0.3894,H ,L,A
0,4750,0.1,2,0.3744,H ,L,A
0.5,4750,0.1,2,0.3728,H ,L,A
1,4750,0.1,2,0.3731,H ,L,A
1.5,4750,0.1,2,0.373,H ,L,A
2,4750,0.1,2,0.3737,H ,L,A
2.5,4750,0.1,2,0.3742,H ,L,A
3,4750,0.1,2,0.3755,H ,L,A
3.5,4750,0.1,2,0.3771,H ,L,A
4,4750,0.1,2,0.3783,H ,L,A
4.5,4750,0.1,2,0.3786,H ,L,A
5,4750,0.1,2,0.3778,H ,L,A
0,5000,0.1,2,0.3444,H ,L,A
0.5,5000,0.1,2,0.3441,H ,L,A
1,5000,0.1,2,0.3459,H ,L,A
1.5,5000,0.1,2,0.3471,H ,L,A
2,5000,0.1,2,0.3494,H ,L,A
2.5,5000,0.1,2,0.3508,H ,L,A
3,5000,0.1,2,0.3535,H ,L,A
3.5,5000,0.1,2,0.3565,H ,L,A
4,5000,0.1,2,0.3585,H ,L,A
4.5,5000,0.1,2,0.3604,H ,L,A
5,5000,0.1,2,0.3611,H ,L,A
0,5250,0.1,2,0.318,H ,L,A
0.5,5250,0.1,2,0.3171,H ,L,A
1,5250,0.1,2,0.3192,H ,L,A
1.5,5250,0.1,2,0.3216,H ,L,A
2,5250,0.1,2,0.3252,H ,L,A
2.5,5250,0.1,2,0.3282,H ,L,A
3,5250,0.1,2,0.332,H ,L,A
3.5,5250,0.1,2,0.3355,H ,L,A
4,5250,0.1,2,0.3389,H ,L,A
4.5,5250,0.1,2,0.3421,H ,L,A
5,5250,0.1,2,0.3435,H ,L,A
0,5500,0.1,2,0.3142,H ,L,A
0.5,5500,0.1,2,0.2941,H ,L,A
1,5500,0.1,2,0.2956,H ,L,A
1.5,5500,0.1,2,0.2987,H ,L,A
2,5500,0.1,2,0.3024,H ,L,A
2.5,5500,0.1,2,0.3062,H ,L,A
3,5500,0.1,2,0.3107,H ,L,A
3.5,5500,0.1,2,0.3151,H ,L,A
4,5500,0.1,2,0.32,H ,L,A
4.5,5500,0.1,2,0.3237,H ,L,A
5,5500,0.1,2,0.3263,H ,L,A
0,5750,0.1,2,0.3137,H ,L,A
0.5,5750,0.1,2,0.2971,H ,L,A
1,5750,0.1,2,0.2741,H ,L,A
1.5,5750,0.1,2,0.2771,H ,L,A
2,5750,0.1,2,0.2811,H ,L,A
2.5,5750,0.1,2,0.2852,H ,L,A
3,5750,0.1,2,0.2904,H ,L,A
3.5,5750,0.1,2,0.296,H ,L,A
4,5750,0.1,2,0.3016,H ,L,A
4.5,5750,0.1,2,0.3059,H ,L,A
5,5750,0.1,2,0.3095,H ,L,A
0,6000,0.1,2,0.3144,H ,L,A
0.5,6000,0.1,2,0.2937,H ,L,A
1,6000,0.1,2,0.2769,H ,L,A
1.5,6000,0.1,2,0.2571,H ,L,A
2,6000,0.1,2,0.2613,H ,L,A
2.5,6000,0.1,2,0.2665,H ,L,A
3,6000,0.1,2,0.2718,H ,L,A
3.5,6000,0.1,2,0.2777,H ,L,A
4,6000,0.1,2,0.2835,H ,L,A
4.5,6000,0.1,2,0.2892,H ,L,A
5,6000,0.1,2,0.2935,H ,L,A
0.5,6250,0.1,2,0.2934,H ,L,A
1,6250,0.1,2,0.2769,H ,L,A
1.5,6250,0.1,2,0.2596,H ,L,A
2,6250,0.1,2,0.2444,H ,L,A
2.5,6250,0.1,2,0.249,H ,L,A
3,6250,0.1,2,0.2547,H ,L,A
3.5,6250,0.1,2,0.2608,H ,L,A
4,6250,0.1,2,0.2671,H ,L,A
4.5,6250,0.1,2,0.2734,H ,L,A
5,6250,0.1,2,0.2782,H ,L,A
0.5,6500,0.1,2,0.2943,H ,L,A
1,6500,0.1,2,0.276,H ,L,A
1.5,6500,0.1,2,0.2618,H ,L,A
2,6500,0.1,2,0.2454,H ,L,A
2.5,6500,0.1,2,0.2344,H ,L,A
3,6500,0.1,2,0.2396,H ,L,A
3.5,6500,0.1,2,0.246,H ,L,A
4,6500,0.1,2,0.2526,H ,L,A
4.5,6500,0.1,2,0.2591,H ,L,A
5,6500,0.1,2,0.2642,H ,L,A
0.5,6750,0.1,2,0.2956,H ,L,A
1,6750,0.1,2,0.275,H ,L,A
1.5,6750,0.1,2,0.2622,H ,L,A
2,6750,0.1,2,0.2486,H ,L,A
2.5,6750,0.1,2,0.2318,H ,L,A
3,6750,0.1,2,0.2273,H ,L,A
3.5,6750,0.1,2,0.2337,H ,L,A
4,6750,0.1,2,0.2404,H ,L,A
4.5,6750,0.1,2,0.2469,H ,L,A
5,6750,0.1,2,0.2528,H ,L,A
0.5,7000,0.1,2,0.2998,H ,L,A
1,7000,0.1,2,0.2735,H ,L,A
1.5,7000,0.1,2,0.2597,H ,L,A
2,7000,0.1,2,0.2502,H ,L,A
2.5,7000,0.1,2,0.2361,H ,L,A
3,7000,0.1,2,0.2194,H ,L,A
3.5,7000,0.1,2,0.2236,H ,L,A
4,7000,0.1,2,0.2292,H ,L,A
4.5,7000,0.1,2,0.2351,H ,L,A
5,7000,0.1,2,0.2412,H ,L,A
0.5,7250,0.1,2,0.3056,H ,L,A
1,7250,0.1,2,0.2741,H ,L,A
1.5,7250,0.1,2,0.2564,H ,L,A
2,7250,0.1,2,0.2476,H ,L,A
2.5,7250,0.1,2,0.2394,H ,L,A
3,7250,0.1,2,0.2243,H ,L,A
3.5,7250,0.1,2,0.2134,H ,L,A
4,7250,0.1,2,0.2205,H ,L,A
4.5,7250,0.1,2,0.2245,H ,L,A
5,7250,0.1,2,0.2309,H ,L,A
0.5,7500,0.1,2,0.3157,H ,L,A
1,7500,0.1,2,0.2754,H ,L,A
1.5,7500,0.1,2,0.254,H ,L,A
2,7500,0.1,2,0.2421,H ,L,A
2.5,7500,0.1,2,0.2365,H ,L,A
3,7500,0.1,2,0.2299,H ,L,A
3.5,7500,0.1,2,0.2159,H ,L,A
4,7500,0.1,2,0.2086,H ,L,A
4.5,7500,0.1,2,0.2167,H ,L,A
5,7500,0.1,2,0.2221,H ,L,A
1,7750,0.1,2,0.2784,H ,L,A
1.5,7750,0.1,2,0.2522,H ,L,A
2,7750,0.1,2,0.2374,H ,L,A
2.5,7750,0.1,2,0.2298,H ,L,A
3,7750,0.1,2,0.227,H ,L,A
3.5,7750,0.1,2,0.222,H ,L,A
4,7750,0.1,2,0.212,H ,L,A
4.5,7750,0.1,2,0.208,H ,L,A
5,7750,0.1,2,0.2156,H ,L,A
1,8000,0.1,2,0.2853,H ,L,A
1.5,8000,0.1,2,0.2519,H ,L,A
2,8000,0.1,2,0.2341,H ,L,A
2.5,8000,0.1,2,0.2242,H ,L,A
3,8000,0.1,2,0.2192,H ,L,A
3.5,8000,0.1,2,0.2184,H ,L,A
4,8000,0.1,2,0.2153,H ,L,A
4.5,8000,0.1,2,0.21,H ,L,A
5,8000,0.1,2,0.2094,H ,L,A
1,8250,0.1,2,0.2971,H ,L,A
1.5,8250,0.1,2,0.2537,H ,L,A
2,8250,0.1,2,0.2314,H ,L,A
2.5,8250,0.1,2,0.219,H ,L,A
3,8250,0.1,2,0.2124,H ,L,A
3.5,8250,0.1,2,0.2099,H ,L,A
4,8250,0.1,2,0.2114,H ,L,A
4.5,8250,0.1,2,0.2098,H ,L,A
5,8250,0.1,2,0.2053,H ,L,A
1,8500,0.1,2,0.3128,H ,L,A
1.5,8500,0.1,2,0.2577,H ,L,A
2,8500,0.1,2,0.2308,H ,L,A
2.5,8500,0.1,2,0.2153,H ,L,A
3,8500,0.1,2,0.2068,H ,L,A
3.5,8500,0.1,2,0.2027,H ,L,A
4,8500,0.1,2,0.2019,H ,L,A
4.5,8500,0.1,2,0.2055,H ,L,A
5,8500,0.1,2,0.2063,H ,L,A
1.5,8750,0.1,2,0.2632,H ,L,A
2,8750,0.1,2,0.2318,H ,L,A
2.5,8750,0.1,2,0.2136,H ,L,A
3,8750,0.1,2,0.2027,H ,L,A
3.5,8750,0.1,2,0.1966,H ,L,A
4,8750,0.1,2,0.1943,H ,L,A
4.5,8750,0.1,2,0.1956,H ,L,A
5,8750,0.1,2,0.2021,H ,L,A
1.5,9000,0.1,2,0.2692,H ,L,A
2,9000,0.1,2,0.2335,H ,L,A
2.5,9000,0.1,2,0.2129,H ,L,A
3,9000,0.1,2,0.2002,H ,L,A
3.5,9000,0.1,2,0.1926,H ,L,A
4,9000,0.1,2,0.1889,H ,L,A
4.5,9000,0.1,2,0.1882,H ,L,A
5,9000,0.1,2,0.1904,H ,L,A
2,9250,0.1,2,0.2355,H ,L,A
2.5,9250,0.1,2,0.2129,H ,L,A
3,9250,0.1,2,0.1989,H ,L,A
3.5,9250,0.1,2,0.1901,H ,L,A
4,9250,0.1,2,0.185,H ,L,A
4.5,9250,0.1,2,0.1828,H ,L,A
5,9250,0.1,2,0.1835,H ,L,A
2,9500,0.1,2,0.2371,H ,L,A
2.5,9500,0.1,2,0.2131,H ,L,A
3,9500,0.1,2,0.1981,H ,L,A
3.5,9500,0.1,2,0.1884,H ,L,A
4,9500,0.1,2,0.1821,H ,L,A
4.5,9500,0.1,2,0.1787,H ,L,A
5,9500,0.1,2,0.1784,H ,L,A
2,9750,0.1,2,0.238,H ,L,A
2.5,9750,0.1,2,0.213,H ,L,A
3,9750,0.1,2,0.1972,H ,L,A
3.5,9750,0.1,2,0.1868,H ,L,A
4,9750,0.1,2,0.1799,H ,L,A
4.5,9750,0.1,2,0.176,H ,L,A
5,9750,0.1,2,0.1748,H ,L,A
2,10000,0.1,2,0.2379,H ,L,A
2.5,10000,0.1,2,0.2124,H ,L,A
3,10000,0.1,2,0.1963,H ,L,A
3.5,10000,0.1,2,0.1855,H ,L,A
4,10000,0.1,2,0.1783,H ,L,A
4.5,10000,0.1,2,0.1739,H ,L,A
5,10000,0.1,2,0.1719,H ,L,A
2,10500,0.1,2,0.2358,H ,L,A
2.5,10500,0.1,2,0.2095,H ,L,A
3,10500,0.1,2,0.1934,H ,L,A
3.5,10500,0.1,2,0.1827,H ,L,A
4,10500,0.1,2,0.1753,H ,L,A
4.5,10500,0.1,2,0.1703,H ,L,A
5,10500,0.1,2,0.1675,H ,L,A
2,11000,0.1,2,0.2332,H ,L,A
2.5,11000,0.1,2,0.205,H ,L,A
3,11000,0.1,2,0.189,H ,L,A
3.5,11000,0.1,2,0.1789,H ,L,A
4,11000,0.1,2,0.172,H ,L,A
4.5,11000,0.1,2,0.167,H ,L,A
5,11000,0.1,2,0.164,H ,L,A
2.5,11500,0.1,2,0.2003,H ,L,A
3,11500,0.1,2,0.1836,H ,L,A
3.5,11500,0.1,2,0.1739,H ,L,A
4,11500,0.1,2,0.1677,H ,L,A
4.5,11500,0.1,2,0.1634,H ,L,A
5,11500,0.1,2,0.1606,H ,L,A
2.5,12000,0.1,2,0.1964,H ,L,A
3,12000,0.1,2,0.1783,H ,L,A
3.5,12000,0.1,2,0.1684,H ,L,A
4,12000,0.1,2,0.1626,H ,L,A
4.5,12000,0.1,2,0.1589,H ,L,A
5,12000,0.1,2,0.1567,H ,L,A
2.5,12500,0.1,2,0.1937,H ,L,A
3,12500,0.1,2,0.1738,H ,L,A
3.5,12500,0.1,2,0.1632,H ,L,A
4,12500,0.1,2,0.1574,H ,L,A
4.5,12500,0.1,2,0.1542,H ,L,A
5,12500,0.1,2,0.1524,H ,L,A
2.5,13000,0.1,2,0.1921,H ,L,A
3,13000,0.1,2,0.1704,H ,L,A
3.5,13000,0.1,2,0.1587,H ,L,A
4,13000,0.1,2,0.1525,H ,L,A
4.5,13000,0.1,2,0.1494,H ,L,A
5,13000,0.1,2,0.148,H ,L,A
2,14000,0.1,2,0.2402,H ,L,A
2.5,14000,0.1,2,0.1908,H ,L,A
3,14000,0.1,2,0.1656,H ,L,A
3.5,14000,0.1,2,0.1519,H ,L,A
4,14000,0.1,2,0.1446,H ,L,A
4.5,14000,0.1,2,0.1412,H ,L,A
5,14000,0.1,2,0.1399,H ,L,A
2.5,15000,0.1,2,0.1916,H ,L,A
3,15000,0.1,2,0.1629,H ,L,A
3.5,15000,0.1,2,0.1472,H ,L,A
4,15000,0.1,2,0.1388,H ,L,A
4.5,15000,0.1,2,0.1346,H ,L,A
5,15000,0.1,2,0.1331,H ,L,A
2.5,16000,0.1,2,0.1947,H ,L,A
3,16000,0.1,2,0.1618,H ,L,A
3.5,16000,0.1,2,0.1442,H ,L,A
4,16000,0.1,2,0.1347,H ,L,A
4.5,16000,0.1,2,0.1298,H ,L,A
5,16000,0.1,2,0.1277,H ,L,A
2.5,17000,0.1,2,0.2005,H ,L,A
3,17000,0.1,2,0.162,H ,L,A
3.5,17000,0.1,2,0.1424,H ,L,A
4,17000,0.1,2,0.1318,H ,L,A
4.5,17000,0.1,2,0.1262,H ,L,A
5,17000,0.1,2,0.1237,H ,L,A
2.5,18000,0.1,2,0.2095,H ,L,A
3,18000,0.1,2,0.1638,H ,L,A
3.5,18000,0.1,2,0.1415,H ,L,A
4,18000,0.1,2,0.1297,H ,L,A
4.5,18000,0.1,2,0.1234,H ,L,A
5,18000,0.1,2,0.1206,H ,L,A
2.5,19000,0.1,2,0.2218,H ,L,A
3,19000,0.1,2,0.1672,H ,L,A
3.5,19000,0.1,2,0.1419,H ,L,A
4,19000,0.1,2,0.1286,H ,L,A
4.5,19000,0.1,2,0.1216,H ,L,A
5,19000,0.1,2,0.1182,H ,L,A
3,20000,0.1,2,0.1721,H ,L,A
3.5,20000,0.1,2,0.1433,H ,L,A
4,20000,0.1,2,0.1283,H ,L,A
4.5,20000,0.1,2,0.1205,H ,L,A
5,20000,0.1,2,0.1168,H ,L,A
3,21000,0.1,2,0.1778,H ,L,A
3.5,21000,0.1,2,0.1459,H ,L,A
4,21000,0.1,2,0.1291,H ,L,A
4.5,21000,0.1,2,0.1202,H ,L,A
5,21000,0.1,2,0.1159,H ,L,A
3,22000,0.1,2,0.1826,H ,L,A
3.5,22000,0.1,2,0.149,H ,L,A
4,22000,0.1,2,0.1309,H ,L,A
4.5,22000,0.1,2,0.121,H ,L,A
5,22000,0.1,2,0.1162,H ,L,A
3,23000,0.1,2,0.1867,H ,L,A
3.5,23000,0.1,2,0.1516,H ,L,A
4,23000,0.1,2,0.1331,H ,L,A
4.5,23000,0.1,2,0.1225,H ,L,A
5,23000,0.1,2,0.1171,H ,L,A
3,24000,0.1,2,0.1924,H ,L,A
3.5,24000,0.1,2,0.1533,H ,L,A
4,24000,0.1,2,0.1349,H ,L,A
4.5,24000,0.1,2,0.1244,H ,L,A
5,24000,0.1,2,0.1186,H ,L,A
3,25000,0.1,2,0.2007,H ,L,A
3.5,25000,0.1,2,0.1547,H ,L,A
4,25000,0.1,2,0.1359,H ,L,A
4.5,25000,0.1,2,0.1259,H ,L,A
5,25000,0.1,2,0.1202,H ,L,A
3,26000,0.1,2,0.2106,H ,L,A
3.5,26000,0.1,2,0.1569,H ,L,A
4,26000,0.1,2,0.1364,H ,L,A
4.5,26000,0.1,2,0.1266,H ,L,A
5,26000,0.1,2,0.1214,H ,L,A
3.5,27000,0.1,2,0.1601,H ,L,A
4,27000,0.1,2,0.1371,H ,L,A
4.5,27000,0.1,2,0.1267,H ,L,A
5,27000,0.1,2,0.1219,H ,L,A
3.5,28000,0.1,2,0.1633,H ,L,A
4,28000,0.1,2,0.138,H ,L,A
4.5,28000,0.1,2,0.1266,H ,L,A
5,28000,0.1,2,0.1214,H ,L,A
3.5,29000,0.1,2,0.1657,H ,L,A
4,29000,0.1,2,0.1391,H ,L,A
4.5,29000,0.1,2,0.1265,H ,L,A
5,29000,0.1,2,0.1207,H ,L,A
3.5,30000,0.1,2,0.1681,H ,L,A
4,30000,0.1,2,0.1392,H ,L,A
4.5,30000,0.1,2,0.1262,H ,L,A
5,30000,0.1,2,0.1197,H ,L,A
3.5,31000,0.1,2,0.1712,H ,L,A
4,31000,0.1,2,0.1387,H ,L,A
4.5,31000,0.1,2,0.1251,H ,L,A
5,31000,0.1,2,0.1183,H ,L,A
4,32000,0.1,2,0.1381,H ,L,A
4.5,32000,0.1,2,0.1233,H ,L,A
5,32000,0.1,2,0.1162,H ,L,A
4,33000,0.1,2,0.1377,H ,L,A
4.5,33000,0.1,2,0.1212,H ,L,A
5,33000,0.1,2,0.1136,H ,L,A
4,34000,0.1,2,0.1374,H ,L,A
4.5,34000,0.1,2,0.1194,H ,L,A
5,34000,0.1,2,0.1108,H ,L,A
4,35000,0.1,2,0.1363,H ,L,A
4.5,35000,0.1,2,0.1178,H ,L,A
5,35000,0.1,2,0.1081,H ,L,A
4.5,37500,0.1,2,0.1124,H ,L,A
5,37500,0.1,2,0.1022,H ,L,A
4.5,40000,0.1,2,0.1086,H ,L,A
5,40000,0.1,2,0.0964,H ,L,A
5,42500,0.1,2,0.0938,H ,L,A
5,45000,0.1,2,0.0934,H ,L,A
5,47500,0.1,2,0.0931,H ,L,A
5,50000,0.1,2,0.0929,H ,L,A
0,3500,0.2,2,0.4865,H ,L,A
0.5,3500,0.2,2,0.4827,H ,L,A
1,3500,0.2,2,0.4786,H ,L,A
1.5,3500,0.2,2,0.4743,H ,L,A
2,3500,0.2,2,0.4696,H ,L,A
2.5,3500,0.2,2,0.4645,H ,L,A
3,3500,0.2,2,0.455,H ,L,A
3.5,3500,0.2,2,0.4204,H ,L,A
4,3500,0.2,2,0.3349,H ,L,A
4.5,3500,0.2,2,0.2625,H ,L,A
5,3500,0.2,2,0.2329,H ,L,A
0,3750,0.2,2,0.4748,H ,L,A
0.5,3750,0.2,2,0.4717,H ,L,A
1,3750,0.2,2,0.4682,H ,L,A
1.5,3750,0.2,2,0.4643,H ,L,A
2,3750,0.2,2,0.46,H ,L,A
2.5,3750,0.2,2,0.4556,H ,L,A
3,3750,0.2,2,0.4507,H ,L,A
3.5,3750,0.2,2,0.4406,H ,L,A
4,3750,0.2,2,0.4085,H ,L,A
4.5,3750,0.2,2,0.3357,H ,L,A
5,3750,0.2,2,0.2675,H ,L,A
0,4000,0.2,2,0.4559,H ,L,A
0.5,4000,0.2,2,0.4534,H ,L,A
1,4000,0.2,2,0.4506,H ,L,A
1.5,4000,0.2,2,0.4479,H ,L,A
2,4000,0.2,2,0.4448,H ,L,A
2.5,4000,0.2,2,0.4418,H ,L,A
3,4000,0.2,2,0.4386,H ,L,A
3.5,4000,0.2,2,0.4349,H ,L,A
4,4000,0.2,2,0.4258,H ,L,A
4.5,4000,0.2,2,0.3951,H ,L,A
5,4000,0.2,2,0.3344,H ,L,A
0,4250,0.2,2,0.4328,H ,L,A
0.5,4250,0.2,2,0.4301,H ,L,A
1,4250,0.2,2,0.4272,H ,L,A
1.5,4250,0.2,2,0.4256,H ,L,A
2,4250,0.2,2,0.4239,H ,L,A
2.5,4250,0.2,2,0.4222,H ,L,A
3,4250,0.2,2,0.4207,H ,L,A
3.5,4250,0.2,2,0.4196,H ,L,A
4,4250,0.2,2,0.4171,H ,L,A
4.5,4250,0.2,2,0.4096,H ,L,A
5,4250,0.2,2,0.3827,H ,L,A
0,4500,0.2,2,0.407,H ,L,A
0.5,4500,0.2,2,0.4043,H ,L,A
1,4500,0.2,2,0.4023,H ,L,A
1.5,4500,0.2,2,0.4013,H ,L,A
2,4500,0.2,2,0.4006,H ,L,A
2.5,4500,0.2,2,0.3999,H ,L,A
3,4500,0.2,2,0.3998,H ,L,A
3.5,4500,0.2,2,0.4002,H ,L,A
4,4500,0.2,2,0.3998,H ,L,A
4.5,4500,0.2,2,0.3989,H ,L,A
5,4500,0.2,2,0.3928,H ,L,A
0,4750,0.2,2,0.3777,H ,L,A
0.5,4750,0.2,2,0.3759,H ,L,A
1,4750,0.2,2,0.3755,H ,L,A
1.5,4750,0.2,2,0.3756,H ,L,A
2,4750,0.2,2,0.3763,H ,L,A
2.5,4750,0.2,2,0.3768,H ,L,A
3,4750,0.2,2,0.3783,H ,L,A
3.5,4750,0.2,2,0.3797,H ,L,A
4,4750,0.2,2,0.3809,H ,L,A
4.5,4750,0.2,2,0.3814,H ,L,A
5,4750,0.2,2,0.381,H ,L,A
0,5000,0.2,2,0.3477,H ,L,A
0.5,5000,0.2,2,0.3473,H ,L,A
1,5000,0.2,2,0.3483,H ,L,A
1.5,5000,0.2,2,0.3496,H ,L,A
2,5000,0.2,2,0.3517,H ,L,A
2.5,5000,0.2,2,0.3534,H ,L,A
3,5000,0.2,2,0.356,H ,L,A
3.5,5000,0.2,2,0.3587,H ,L,A
4,5000,0.2,2,0.3614,H ,L,A
4.5,5000,0.2,2,0.3633,H ,L,A
5,5000,0.2,2,0.3644,H ,L,A
0,5250,0.2,2,0.3205,H ,L,A
0.5,5250,0.2,2,0.3193,H ,L,A
1,5250,0.2,2,0.3214,H ,L,A
1.5,5250,0.2,2,0.3237,H ,L,A
2,5250,0.2,2,0.327,H ,L,A
2.5,5250,0.2,2,0.3305,H ,L,A
3,5250,0.2,2,0.3345,H ,L,A
3.5,5250,0.2,2,0.3382,H ,L,A
4,5250,0.2,2,0.3418,H ,L,A
4.5,5250,0.2,2,0.3451,H ,L,A
5,5250,0.2,2,0.3468,H ,L,A
0,5500,0.2,2,0.3202,H ,L,A
0.5,5500,0.2,2,0.2956,H ,L,A
1,5500,0.2,2,0.297,H ,L,A
1.5,5500,0.2,2,0.3,H ,L,A
2,5500,0.2,2,0.3041,H ,L,A
2.5,5500,0.2,2,0.3086,H ,L,A
3,5500,0.2,2,0.3129,H ,L,A
3.5,5500,0.2,2,0.3178,H ,L,A
4,5500,0.2,2,0.3228,H ,L,A
4.5,5500,0.2,2,0.3266,H ,L,A
5,5500,0.2,2,0.3297,H ,L,A
0,5750,0.2,2,0.3149,H ,L,A
0.5,5750,0.2,2,0.2971,H ,L,A
1,5750,0.2,2,0.2749,H ,L,A
1.5,5750,0.2,2,0.278,H ,L,A
2,5750,0.2,2,0.282,H ,L,A
2.5,5750,0.2,2,0.2873,H ,L,A
3,5750,0.2,2,0.2923,H ,L,A
3.5,5750,0.2,2,0.2984,H ,L,A
4,5750,0.2,2,0.3042,H ,L,A
4.5,5750,0.2,2,0.3089,H ,L,A
5,5750,0.2,2,0.3127,H ,L,A
0,6000,0.2,2,0.3147,H ,L,A
0.5,6000,0.2,2,0.2948,H ,L,A
1,6000,0.2,2,0.2782,H ,L,A
1.5,6000,0.2,2,0.2576,H ,L,A
2,6000,0.2,2,0.2623,H ,L,A
2.5,6000,0.2,2,0.2674,H ,L,A
3,6000,0.2,2,0.2734,H ,L,A
3.5,6000,0.2,2,0.2796,H ,L,A
4,6000,0.2,2,0.2861,H ,L,A
4.5,6000,0.2,2,0.2917,H ,L,A
5,6000,0.2,2,0.2967,H ,L,A
0.5,6250,0.2,2,0.2938,H ,L,A
1,6250,0.2,2,0.2778,H ,L,A
1.5,6250,0.2,2,0.2627,H ,L,A
2,6250,0.2,2,0.2452,H ,L,A
2.5,6250,0.2,2,0.2497,H ,L,A
3,6250,0.2,2,0.2557,H ,L,A
3.5,6250,0.2,2,0.2622,H ,L,A
4,6250,0.2,2,0.2689,H ,L,A
4.5,6250,0.2,2,0.2755,H ,L,A
5,6250,0.2,2,0.2808,H ,L,A
0.5,6500,0.2,2,0.294,H ,L,A
1,6500,0.2,2,0.2763,H ,L,A
1.5,6500,0.2,2,0.2625,H ,L,A
2,6500,0.2,2,0.2473,H ,L,A
2.5,6500,0.2,2,0.2348,H ,L,A
3,6500,0.2,2,0.2403,H ,L,A
3.5,6500,0.2,2,0.247,H ,L,A
4,6500,0.2,2,0.2539,H ,L,A
4.5,6500,0.2,2,0.2608,H ,L,A
5,6500,0.2,2,0.2664,H ,L,A
0.5,6750,0.2,2,0.2954,H ,L,A
1,6750,0.2,2,0.2749,H ,L,A
1.5,6750,0.2,2,0.2622,H ,L,A
2,6750,0.2,2,0.2486,H ,L,A
2.5,6750,0.2,2,0.2319,H ,L,A
3,6750,0.2,2,0.2276,H ,L,A
3.5,6750,0.2,2,0.2339,H ,L,A
4,6750,0.2,2,0.2406,H ,L,A
4.5,6750,0.2,2,0.2472,H ,L,A
5,6750,0.2,2,0.2531,H ,L,A
0.5,7000,0.2,2,0.2996,H ,L,A
1,7000,0.2,2,0.2734,H ,L,A
1.5,7000,0.2,2,0.2597,H ,L,A
2,7000,0.2,2,0.2501,H ,L,A
2.5,7000,0.2,2,0.2361,H ,L,A
3,7000,0.2,2,0.2196,H ,L,A
3.5,7000,0.2,2,0.2238,H ,L,A
4,7000,0.2,2,0.2294,H ,L,A
4.5,7000,0.2,2,0.2353,H ,L,A
5,7000,0.2,2,0.2415,H ,L,A
0.5,7250,0.2,2,0.3053,H ,L,A
1,7250,0.2,2,0.2738,H ,L,A
1.5,7250,0.2,2,0.2561,H ,L,A
2,7250,0.2,2,0.2473,H ,L,A
2.5,7250,0.2,2,0.24,H ,L,A
3,7250,0.2,2,0.2259,H ,L,A
3.5,7250,0.2,2,0.2122,H ,L,A
4,7250,0.2,2,0.2209,H ,L,A
4.5,7250,0.2,2,0.2249,H ,L,A
5,7250,0.2,2,0.2313,H ,L,A
0.5,7500,0.2,2,0.3158,H ,L,A
1,7500,0.2,2,0.2752,H ,L,A
1.5,7500,0.2,2,0.2539,H ,L,A
2,7500,0.2,2,0.242,H ,L,A
2.5,7500,0.2,2,0.2366,H ,L,A
3,7500,0.2,2,0.2307,H ,L,A
3.5,7500,0.2,2,0.217,H ,L,A
4,7500,0.2,2,0.2087,H ,L,A
4.5,7500,0.2,2,0.217,H ,L,A
5,7500,0.2,2,0.2224,H ,L,A
1,7750,0.2,2,0.2782,H ,L,A
1.5,7750,0.2,2,0.2522,H ,L,A
2,7750,0.2,2,0.2375,H ,L,A
2.5,7750,0.2,2,0.2299,H ,L,A
3,7750,0.2,2,0.227,H ,L,A
3.5,7750,0.2,2,0.2225,H ,L,A
4,7750,0.2,2,0.2127,H ,L,A
4.5,7750,0.2,2,0.2096,H ,L,A
5,7750,0.2,2,0.2157,H ,L,A
1,8000,0.2,2,0.2855,H ,L,A
1.5,8000,0.2,2,0.252,H ,L,A
2,8000,0.2,2,0.2343,H ,L,A
2.5,8000,0.2,2,0.2245,H ,L,A
3,8000,0.2,2,0.2195,H ,L,A
3.5,8000,0.2,2,0.2185,H ,L,A
4,8000,0.2,2,0.2163,H ,L,A
4.5,8000,0.2,2,0.2097,H ,L,A
5,8000,0.2,2,0.2082,H ,L,A
1,8250,0.2,2,0.2975,H ,L,A
1.5,8250,0.2,2,0.2538,H ,L,A
2,8250,0.2,2,0.2316,H ,L,A
2.5,8250,0.2,2,0.2193,H ,L,A
3,8250,0.2,2,0.2128,H ,L,A
3.5,8250,0.2,2,0.2104,H ,L,A
4,8250,0.2,2,0.2116,H ,L,A
4.5,8250,0.2,2,0.2104,H ,L,A
5,8250,0.2,2,0.2078,H ,L,A
1,8500,0.2,2,0.3135,H ,L,A
1.5,8500,0.2,2,0.258,H ,L,A
2,8500,0.2,2,0.2309,H ,L,A
2.5,8500,0.2,2,0.2156,H ,L,A
3,8500,0.2,2,0.2073,H ,L,A
