logg,Teff,Z,xi,u,Filt,Met,Mod
4,4750,0.1,2,0.6888,R,L,A
4.5,4750,0.1,2,0.689,R,L,A
5,4750,0.1,2,0.6885,R,L,A
0,5000,0.1,2,0.6379,R,L,A
0.5,5000,0.1,2,0.6432,R,L,A
1,5000,0.1,2,0.6486,R,L,A
1.5,5000,0.1,2,0.65,R,L,A
2,5000,0.1,2,0.653,R,L,A
2.5,5000,0.1,2,0.6549,R,L,A
3,5000,0.1,2,0.6581,R,L,A
3.5,5000,0.1,2,0.6609,R,L,A
4,5000,0.1,2,0.6626,R,L,A
4.5,5000,0.1,2,0.6641,R,L,A
5,5000,0.1,2,0.6649,R,L,A
0,5250,0.1,2,0.6011,R,L,A
0.5,5250,0.1,2,0.6071,R,L,A
1,5250,0.1,2,0.6133,R,L,A
1.5,5250,0.1,2,0.6163,R,L,A
2,5250,0.1,2,0.6209,R,L,A
2.5,5250,0.1,2,0.6244,R,L,A
3,5250,0.1,2,0.6282,R,L,A
3.5,5250,0.1,2,0.6314,R,L,A
4,5250,0.1,2,0.6348,R,L,A
4.5,5250,0.1,2,0.6376,R,L,A
5,5250,0.1,2,0.6392,R,L,A
0,5500,0.1,2,0.5882,R,L,A
0.5,5500,0.1,2,0.5733,R,L,A
1,5500,0.1,2,0.5804,R,L,A
1.5,5500,0.1,2,0.5851,R,L,A
2,5500,0.1,2,0.5895,R,L,A
2.5,5500,0.1,2,0.593,R,L,A
3,5500,0.1,2,0.598,R,L,A
3.5,5500,0.1,2,0.6024,R,L,A
4,5500,0.1,2,0.6068,R,L,A
4.5,5500,0.1,2,0.6097,R,L,A
5,5500,0.1,2,0.6124,R,L,A
0,5750,0.1,2,0.5882,R,L,A
0.5,5750,0.1,2,0.5727,R,L,A
1,5750,0.1,2,0.5489,R,L,A
1.5,5750,0.1,2,0.5549,R,L,A
2,5750,0.1,2,0.5601,R,L,A
2.5,5750,0.1,2,0.5642,R,L,A
3,5750,0.1,2,0.5695,R,L,A
3.5,5750,0.1,2,0.575,R,L,A
4,5750,0.1,2,0.5796,R,L,A
4.5,5750,0.1,2,0.5828,R,L,A
5,5750,0.1,2,0.5855,R,L,A
0,6000,0.1,2,0.5822,R,L,A
0.5,6000,0.1,2,0.5738,R,L,A
1,6000,0.1,2,0.5555,R,L,A
1.5,6000,0.1,2,0.5282,R,L,A
2,6000,0.1,2,0.534,R,L,A
2.5,6000,0.1,2,0.5392,R,L,A
3,6000,0.1,2,0.5438,R,L,A
3.5,6000,0.1,2,0.5489,R,L,A
4,6000,0.1,2,0.5532,R,L,A
4.5,6000,0.1,2,0.5577,R,L,A
5,6000,0.1,2,0.5599,R,L,A
0.5,6250,0.1,2,0.5708,R,L,A
1,6250,0.1,2,0.5604,R,L,A
1.5,6250,0.1,2,0.5365,R,L,A
2,6250,0.1,2,0.5121,R,L,A
2.5,6250,0.1,2,0.5168,R,L,A
3,6250,0.1,2,0.5216,R,L,A
3.5,6250,0.1,2,0.5259,R,L,A
4,6250,0.1,2,0.53,R,L,A
4.5,6250,0.1,2,0.5342,R,L,A
5,6250,0.1,2,0.5359,R,L,A
0.5,6500,0.1,2,0.563,R,L,A
1,6500,0.1,2,0.5599,R,L,A
1.5,6500,0.1,2,0.5467,R,L,A
2,6500,0.1,2,0.5196,R,L,A
2.5,6500,0.1,2,0.4983,R,L,A
3,6500,0.1,2,0.5025,R,L,A
3.5,6500,0.1,2,0.5068,R,L,A
4,6500,0.1,2,0.511,R,L,A
4.5,6500,0.1,2,0.5137,R,L,A
5,6500,0.1,2,0.5148,R,L,A
0.5,6750,0.1,2,0.5528,R,L,A
1,6750,0.1,2,0.5532,R,L,A
1.5,6750,0.1,2,0.5492,R,L,A
2,6750,0.1,2,0.5337,R,L,A
2.5,6750,0.1,2,0.5043,R,L,A
3,6750,0.1,2,0.4876,R,L,A
3.5,6750,0.1,2,0.493,R,L,A
4,6750,0.1,2,0.4971,R,L,A
4.5,6750,0.1,2,0.4997,R,L,A
5,6750,0.1,2,0.5012,R,L,A
0.5,7000,0.1,2,0.5445,R,L,A
1,7000,0.1,2,0.5418,R,L,A
1.5,7000,0.1,2,0.5423,R,L,A
2,7000,0.1,2,0.5364,R,L,A
2.5,7000,0.1,2,0.5168,R,L,A
3,7000,0.1,2,0.4846,R,L,A
3.5,7000,0.1,2,0.479,R,L,A
4,7000,0.1,2,0.4819,R,L,A
4.5,7000,0.1,2,0.484,R,L,A
5,7000,0.1,2,0.4855,R,L,A
0.5,7250,0.1,2,0.5384,R,L,A
1,7250,0.1,2,0.5319,R,L,A
1.5,7250,0.1,2,0.5302,R,L,A
2,7250,0.1,2,0.5301,R,L,A
2.5,7250,0.1,2,0.5208,R,L,A
3,7250,0.1,2,0.4968,R,L,A
3.5,7250,0.1,2,0.467,R,L,A
4,7250,0.1,2,0.4685,R,L,A
4.5,7250,0.1,2,0.4684,R,L,A
5,7250,0.1,2,0.4702,R,L,A
0.5,7500,0.1,2,0.5326,R,L,A
1,7500,0.1,2,0.5206,R,L,A
1.5,7500,0.1,2,0.5166,R,L,A
2,7500,0.1,2,0.5159,R,L,A
2.5,7500,0.1,2,0.5159,R,L,A
3,7500,0.1,2,0.5047,R,L,A
3.5,7500,0.1,2,0.4783,R,L,A
4,7500,0.1,2,0.4516,R,L,A
4.5,7500,0.1,2,0.4574,R,L,A
5,7500,0.1,2,0.4581,R,L,A
1,7750,0.1,2,0.5119,R,L,A
1.5,7750,0.1,2,0.5032,R,L,A
2,7750,0.1,2,0.5,R,L,A
2.5,7750,0.1,2,0.4995,R,L,A
3,7750,0.1,2,0.4998,R,L,A
3.5,7750,0.1,2,0.4874,R,L,A
4,7750,0.1,2,0.4608,R,L,A
4.5,7750,0.1,2,0.4431,R,L,A
5,7750,0.1,2,0.4483,R,L,A
1,8000,0.1,2,0.5052,R,L,A
1.5,8000,0.1,2,0.4924,R,L,A
2,8000,0.1,2,0.4858,R,L,A
2.5,8000,0.1,2,0.4835,R,L,A
3,8000,0.1,2,0.4837,R,L,A
3.5,8000,0.1,2,0.4843,R,L,A
4,8000,0.1,2,0.4695,R,L,A
4.5,8000,0.1,2,0.4463,R,L,A
5,8000,0.1,2,0.4373,R,L,A
1,8250,0.1,2,0.5001,R,L,A
1.5,8250,0.1,2,0.4845,R,L,A
2,8250,0.1,2,0.4741,R,L,A
2.5,8250,0.1,2,0.469,R,L,A
3,8250,0.1,2,0.4675,R,L,A
3.5,8250,0.1,2,0.4683,R,L,A
4,8250,0.1,2,0.4685,R,L,A
4.5,8250,0.1,2,0.4507,R,L,A
5,8250,0.1,2,0.4303,R,L,A
1,8500,0.1,2,0.4976,R,L,A
1.5,8500,0.1,2,0.4789,R,L,A
2,8500,0.1,2,0.4656,R,L,A
2.5,8500,0.1,2,0.4571,R,L,A
3,8500,0.1,2,0.4531,R,L,A
3.5,8500,0.1,2,0.4522,R,L,A
4,8500,0.1,2,0.4534,R,L,A
4.5,8500,0.1,2,0.4519,R,L,A
5,8500,0.1,2,0.4342,R,L,A
1.5,8750,0.1,2,0.4747,R,L,A
2,8750,0.1,2,0.4591,R,L,A
2.5,8750,0.1,2,0.4484,R,L,A
3,8750,0.1,2,0.442,R,L,A
3.5,8750,0.1,2,0.4389,R,L,A
4,8750,0.1,2,0.4385,R,L,A
4.5,8750,0.1,2,0.4397,R,L,A
5,8750,0.1,2,0.4357,R,L,A
1.5,9000,0.1,2,0.4709,R,L,A
2,9000,0.1,2,0.4541,R,L,A
2.5,9000,0.1,2,0.442,R,L,A
3,9000,0.1,2,0.4337,R,L,A
3.5,9000,0.1,2,0.4286,R,L,A
4,9000,0.1,2,0.4261,R,L,A
4.5,9000,0.1,2,0.4263,R,L,A
5,9000,0.1,2,0.4283,R,L,A
2,9250,0.1,2,0.4493,R,L,A
2.5,9250,0.1,2,0.4365,R,L,A
3,9250,0.1,2,0.4273,R,L,A
3.5,9250,0.1,2,0.4207,R,L,A
4,9250,0.1,2,0.4167,R,L,A
4.5,9250,0.1,2,0.4151,R,L,A
5,9250,0.1,2,0.4154,R,L,A
2,9500,0.1,2,0.4441,R,L,A
2.5,9500,0.1,2,0.4312,R,L,A
3,9500,0.1,2,0.4215,R,L,A
3.5,9500,0.1,2,0.4144,R,L,A
4,9500,0.1,2,0.4094,R,L,A
4.5,9500,0.1,2,0.4063,R,L,A
5,9500,0.1,2,0.4051,R,L,A
2,9750,0.1,2,0.4386,R,L,A
2.5,9750,0.1,2,0.4254,R,L,A
3,9750,0.1,2,0.416,R,L,A
3.5,9750,0.1,2,0.4087,R,L,A
4,9750,0.1,2,0.4032,R,L,A
4.5,9750,0.1,2,0.3994,R,L,A
5,9750,0.1,2,0.397,R,L,A
2,10000,0.1,2,0.433,R,L,A
2.5,10000,0.1,2,0.4194,R,L,A
3,10000,0.1,2,0.4103,R,L,A
3.5,10000,0.1,2,0.4032,R,L,A
4,10000,0.1,2,0.3978,R,L,A
4.5,10000,0.1,2,0.3934,R,L,A
5,10000,0.1,2,0.3903,R,L,A
2,10500,0.1,2,0.4222,R,L,A
2.5,10500,0.1,2,0.407,R,L,A
3,10500,0.1,2,0.3981,R,L,A
3.5,10500,0.1,2,0.392,R,L,A
4,10500,0.1,2,0.387,R,L,A
4.5,10500,0.1,2,0.3827,R,L,A
5,10500,0.1,2,0.3791,R,L,A
2,11000,0.1,2,0.4136,R,L,A
2.5,11000,0.1,2,0.3948,R,L,A
3,11000,0.1,2,0.3853,R,L,A
3.5,11000,0.1,2,0.38,R,L,A
4,11000,0.1,2,0.3762,R,L,A
4.5,11000,0.1,2,0.3728,R,L,A
5,11000,0.1,2,0.3694,R,L,A
2.5,11500,0.1,2,0.3841,R,L,A
3,11500,0.1,2,0.3727,R,L,A
3.5,11500,0.1,2,0.3673,R,L,A
4,11500,0.1,2,0.3645,R,L,A
4.5,11500,0.1,2,0.3624,R,L,A
5,11500,0.1,2,0.36,R,L,A
2.5,12000,0.1,2,0.3759,R,L,A
3,12000,0.1,2,0.3616,R,L,A
3.5,12000,0.1,2,0.3551,R,L,A
4,12000,0.1,2,0.3525,R,L,A
4.5,12000,0.1,2,0.3514,R,L,A
5,12000,0.1,2,0.3502,R,L,A
2.5,12500,0.1,2,0.37,R,L,A
3,12500,0.1,2,0.3525,R,L,A
3.5,12500,0.1,2,0.3443,R,L,A
4,12500,0.1,2,0.3411,R,L,A
4.5,12500,0.1,2,0.3405,R,L,A
5,12500,0.1,2,0.3401,R,L,A
2.5,13000,0.1,2,0.3658,R,L,A
3,13000,0.1,2,0.3454,R,L,A
3.5,13000,0.1,2,0.3351,R,L,A
4,13000,0.1,2,0.3309,R,L,A
4.5,13000,0.1,2,0.33,R,L,A
5,13000,0.1,2,0.3303,R,L,A
2,14000,0.1,2,0.4088,R,L,A
2.5,14000,0.1,2,0.361,R,L,A
3,14000,0.1,2,0.335,R,L,A
3.5,14000,0.1,2,0.321,R,L,A
4,14000,0.1,2,0.3142,R,L,A
4.5,14000,0.1,2,0.312,R,L,A
5,14000,0.1,2,0.3121,R,L,A
2.5,15000,0.1,2,0.36,R,L,A
3,15000,0.1,2,0.3286,R,L,A
3.5,15000,0.1,2,0.3111,R,L,A
4,15000,0.1,2,0.302,R,L,A
4.5,15000,0.1,2,0.2978,R,L,A
5,15000,0.1,2,0.2967,R,L,A
2.5,16000,0.1,2,0.3624,R,L,A
3,16000,0.1,2,0.325,R,L,A
3.5,16000,0.1,2,0.3043,R,L,A
4,16000,0.1,2,0.2929,R,L,A
4.5,16000,0.1,2,0.287,R,L,A
5,16000,0.1,2,0.2847,R,L,A
2.5,17000,0.1,2,0.3676,R,L,A
3,17000,0.1,2,0.3236,R,L,A
3.5,17000,0.1,2,0.2994,R,L,A
4,17000,0.1,2,0.2859,R,L,A
4.5,17000,0.1,2,0.2787,R,L,A
5,17000,0.1,2,0.2752,R,L,A
2.5,18000,0.1,2,0.3748,R,L,A
3,18000,0.1,2,0.3242,R,L,A
3.5,18000,0.1,2,0.2962,R,L,A
4,18000,0.1,2,0.2806,R,L,A
4.5,18000,0.1,2,0.2721,R,L,A
5,18000,0.1,2,0.2677,R,L,A
2.5,19000,0.1,2,0.3823,R,L,A
3,19000,0.1,2,0.3259,R,L,A
3.5,19000,0.1,2,0.2945,R,L,A
4,19000,0.1,2,0.2766,R,L,A
4.5,19000,0.1,2,0.2667,R,L,A
5,19000,0.1,2,0.2615,R,L,A
3,20000,0.1,2,0.3276,R,L,A
3.5,20000,0.1,2,0.2937,R,L,A
4,20000,0.1,2,0.2737,R,L,A
4.5,20000,0.1,2,0.2625,R,L,A
5,20000,0.1,2,0.2564,R,L,A
3,21000,0.1,2,0.3285,R,L,A
3.5,21000,0.1,2,0.2929,R,L,A
4,21000,0.1,2,0.2717,R,L,A
4.5,21000,0.1,2,0.2592,R,L,A
5,21000,0.1,2,0.2522,R,L,A
3,22000,0.1,2,0.3292,R,L,A
3.5,22000,0.1,2,0.2914,R,L,A
4,22000,0.1,2,0.2699,R,L,A
4.5,22000,0.1,2,0.2567,R,L,A
5,22000,0.1,2,0.2491,R,L,A
3,23000,0.1,2,0.3325,R,L,A
3.5,23000,0.1,2,0.2891,R,L,A
4,23000,0.1,2,0.2674,R,L,A
4.5,23000,0.1,2,0.2543,R,L,A
5,23000,0.1,2,0.2464,R,L,A
3,24000,0.1,2,0.3399,R,L,A
3.5,24000,0.1,2,0.2874,R,L,A
4,24000,0.1,2,0.2642,R,L,A
4.5,24000,0.1,2,0.2516,R,L,A
5,24000,0.1,2,0.244,R,L,A
3,25000,0.1,2,0.3503,R,L,A
3.5,25000,0.1,2,0.2878,R,L,A
4,25000,0.1,2,0.2611,R,L,A
4.5,25000,0.1,2,0.2483,R,L,A
5,25000,0.1,2,0.2412,R,L,A
3,26000,0.1,2,0.3604,R,L,A
3.5,26000,0.1,2,0.2908,R,L,A
4,26000,0.1,2,0.2592,R,L,A
4.5,26000,0.1,2,0.245,R,L,A
5,26000,0.1,2,0.2381,R,L,A
3.5,27000,0.1,2,0.2951,R,L,A
4,27000,0.1,2,0.2591,R,L,A
4.5,27000,0.1,2,0.2422,R,L,A
5,27000,0.1,2,0.2347,R,L,A
3.5,28000,0.1,2,0.2987,R,L,A
4,28000,0.1,2,0.2602,R,L,A
4.5,28000,0.1,2,0.2406,R,L,A
5,28000,0.1,2,0.2316,R,L,A
3.5,29000,0.1,2,0.3006,R,L,A
4,29000,0.1,2,0.2612,R,L,A
4.5,29000,0.1,2,0.2398,R,L,A
5,29000,0.1,2,0.2291,R,L,A
3.5,30000,0.1,2,0.3012,R,L,A
4,30000,0.1,2,0.2607,R,L,A
4.5,30000,0.1,2,0.2388,R,L,A
5,30000,0.1,2,0.2268,R,L,A
3.5,31000,0.1,2,0.3017,R,L,A
4,31000,0.1,2,0.2589,R,L,A
4.5,31000,0.1,2,0.2367,R,L,A
5,31000,0.1,2,0.2242,R,L,A
4,32000,0.1,2,0.2561,R,L,A
4.5,32000,0.1,2,0.2334,R,L,A
5,32000,0.1,2,0.2206,R,L,A
4,33000,0.1,2,0.2524,R,L,A
4.5,33000,0.1,2,0.2292,R,L,A
5,33000,0.1,2,0.2163,R,L,A
4,34000,0.1,2,0.2478,R,L,A
4.5,34000,0.1,2,0.2244,R,L,A
5,34000,0.1,2,0.2111,R,L,A
4,35000,0.1,2,0.2432,R,L,A
4.5,35000,0.1,2,0.2185,R,L,A
5,35000,0.1,2,0.2055,R,L,A
4.5,37500,0.1,2,0.2026,R,L,A
5,37500,0.1,2,0.1883,R,L,A
4.5,40000,0.1,2,0.1949,R,L,A
5,40000,0.1,2,0.1733,R,L,A
5,42500,0.1,2,0.1666,R,L,A
5,45000,0.1,2,0.1639,R,L,A
5,47500,0.1,2,0.1618,R,L,A
5,50000,0.1,2,0.1601,R,L,A
0,3500,0.2,2,0.8602,R,L,A
0.5,3500,0.2,2,0.8445,R,L,A
1,3500,0.2,2,0.8262,R,L,A
1.5,3500,0.2,2,0.8071,R,L,A
2,3500,0.2,2,0.7884,R,L,A
2.5,3500,0.2,2,0.7717,R,L,A
3,3500,0.2,2,0.7582,R,L,A
3.5,3500,0.2,2,0.7432,R,L,A
4,3500,0.2,2,0.7127,R,L,A
4.5,3500,0.2,2,0.6736,R,L,A
5,3500,0.2,2,0.6474,R,L,A
0,3750,0.2,2,0.8303,R,L,A
0.5,3750,0.2,2,0.829,R,L,A
1,3750,0.2,2,0.8254,R,L,A
1.5,3750,0.2,2,0.8195,R,L,A
2,3750,0.2,2,0.812,R,L,A
2.5,3750,0.2,2,0.8031,R,L,A
3,3750,0.2,2,0.793,R,L,A
3.5,3750,0.2,2,0.7797,R,L,A
4,3750,0.2,2,0.7468,R,L,A
4.5,3750,0.2,2,0.6887,R,L,A
5,3750,0.2,2,0.6321,R,L,A
0,4000,0.2,2,0.7862,R,L,A
0.5,4000,0.2,2,0.787,R,L,A
1,4000,0.2,2,0.7868,R,L,A
1.5,4000,0.2,2,0.7859,R,L,A
2,4000,0.2,2,0.785,R,L,A
2.5,4000,0.2,2,0.7836,R,L,A
3,4000,0.2,2,0.7813,R,L,A
3.5,4000,0.2,2,0.7775,R,L,A
4,4000,0.2,2,0.7656,R,L,A
4.5,4000,0.2,2,0.7213,R,L,A
5,4000,0.2,2,0.6498,R,L,A
0,4250,0.2,2,0.7497,R,L,A
0.5,4250,0.2,2,0.751,R,L,A
1,4250,0.2,2,0.7506,R,L,A
1.5,4250,0.2,2,0.75,R,L,A
2,4250,0.2,2,0.7494,R,L,A
2.5,4250,0.2,2,0.7488,R,L,A
3,4250,0.2,2,0.7485,R,L,A
3.5,4250,0.2,2,0.7483,R,L,A
4,4250,0.2,2,0.7473,R,L,A
4.5,4250,0.2,2,0.7367,R,L,A
5,4250,0.2,2,0.6913,R,L,A
0,4500,0.2,2,0.7156,R,L,A
0.5,4500,0.2,2,0.7178,R,L,A
1,4500,0.2,2,0.7185,R,L,A
1.5,4500,0.2,2,0.7189,R,L,A
2,4500,0.2,2,0.7191,R,L,A
2.5,4500,0.2,2,0.7185,R,L,A
3,4500,0.2,2,0.7184,R,L,A
3.5,4500,0.2,2,0.7183,R,L,A
4,4500,0.2,2,0.7182,R,L,A
4.5,4500,0.2,2,0.7177,R,L,A
5,4500,0.2,2,0.709,R,L,A
0,4750,0.2,2,0.6809,R,L,A
0.5,4750,0.2,2,0.6841,R,L,A
1,4750,0.2,2,0.6862,R,L,A
1.5,4750,0.2,2,0.6879,R,L,A
2,4750,0.2,2,0.6895,R,L,A
2.5,4750,0.2,2,0.69,R,L,A
3,4750,0.2,2,0.6913,R,L,A
3.5,4750,0.2,2,0.6922,R,L,A
4,4750,0.2,2,0.6926,R,L,A
4.5,4750,0.2,2,0.6929,R,L,A
5,4750,0.2,2,0.6925,R,L,A
0,5000,0.2,2,0.6437,R,L,A
0.5,5000,0.2,2,0.6487,R,L,A
1,5000,0.2,2,0.6535,R,L,A
1.5,5000,0.2,2,0.6552,R,L,A
2,5000,0.2,2,0.6582,R,L,A
2.5,5000,0.2,2,0.6602,R,L,A
3,5000,0.2,2,0.6629,R,L,A
3.5,5000,0.2,2,0.6649,R,L,A
4,5000,0.2,2,0.6671,R,L,A
4.5,5000,0.2,2,0.6685,R,L,A
5,5000,0.2,2,0.6693,R,L,A
0,5250,0.2,2,0.6053,R,L,A
0.5,5250,0.2,2,0.6117,R,L,A
1,5250,0.2,2,0.6188,R,L,A
1.5,5250,0.2,2,0.6217,R,L,A
2,5250,0.2,2,0.6258,R,L,A
2.5,5250,0.2,2,0.6295,R,L,A
3,5250,0.2,2,0.6334,R,L,A
3.5,5250,0.2,2,0.6366,R,L,A
4,5250,0.2,2,0.6399,R,L,A
4.5,5250,0.2,2,0.6428,R,L,A
5,5250,0.2,2,0.6443,R,L,A
0,5500,0.2,2,0.5994,R,L,A
0.5,5500,0.2,2,0.5771,R,L,A
1,5500,0.2,2,0.5845,R,L,A
1.5,5500,0.2,2,0.589,R,L,A
2,5500,0.2,2,0.5941,R,L,A
2.5,5500,0.2,2,0.5989,R,L,A
3,5500,0.2,2,0.6034,R,L,A
3.5,5500,0.2,2,0.608,R,L,A
4,5500,0.2,2,0.6123,R,L,A
4.5,5500,0.2,2,0.6153,R,L,A
5,5500,0.2,2,0.618,R,L,A
0,5750,0.2,2,0.591,R,L,A
0.5,5750,0.2,2,0.5774,R,L,A
1,5750,0.2,2,0.5518,R,L,A
1.5,5750,0.2,2,0.5578,R,L,A
2,5750,0.2,2,0.5635,R,L,A
2.5,5750,0.2,2,0.5696,R,L,A
3,5750,0.2,2,0.5747,R,L,A
3.5,5750,0.2,2,0.5805,R,L,A
4,5750,0.2,2,0.5853,R,L,A
4.5,5750,0.2,2,0.5886,R,L,A
5,5750,0.2,2,0.5914,R,L,A
0,6000,0.2,2,0.5827,R,L,A
0.5,6000,0.2,2,0.5765,R,L,A
1,6000,0.2,2,0.5588,R,L,A
1.5,6000,0.2,2,0.5292,R,L,A
2,6000,0.2,2,0.5374,R,L,A
2.5,6000,0.2,2,0.5431,R,L,A
3,6000,0.2,2,0.5484,R,L,A
3.5,6000,0.2,2,0.5543,R,L,A
4,6000,0.2,2,0.5593,R,L,A
4.5,6000,0.2,2,0.5631,R,L,A
5,6000,0.2,2,0.5662,R,L,A
0.5,6250,0.2,2,0.572,R,L,A
1,6250,0.2,2,0.5628,R,L,A
1.5,6250,0.2,2,0.5422,R,L,A
2,6250,0.2,2,0.5143,R,L,A
2.5,6250,0.2,2,0.5198,R,L,A
3,6250,0.2,2,0.5253,R,L,A
3.5,6250,0.2,2,0.5302,R,L,A
4,6250,0.2,2,0.5349,R,L,A
4.5,6250,0.2,2,0.5395,R,L,A
5,6250,0.2,2,0.5419,R,L,A
0.5,6500,0.2,2,0.5628,R,L,A
1,6500,0.2,2,0.5608,R,L,A
1.5,6500,0.2,2,0.549,R,L,A
2,6500,0.2,2,0.5239,R,L,A
2.5,6500,0.2,2,0.5001,R,L,A
3,6500,0.2,2,0.5049,R,L,A
3.5,6500,0.2,2,0.5102,R,L,A
4,6500,0.2,2,0.5146,R,L,A
4.5,6500,0.2,2,0.5182,R,L,A
5,6500,0.2,2,0.52,R,L,A
0.5,6750,0.2,2,0.5526,R,L,A
1,6750,0.2,2,0.553,R,L,A
1.5,6750,0.2,2,0.5491,R,L,A
2,6750,0.2,2,0.5335,R,L,A
2.5,6750,0.2,2,0.5042,R,L,A
3,6750,0.2,2,0.4876,R,L,A
3.5,6750,0.2,2,0.493,R,L,A
4,6750,0.2,2,0.497,R,L,A
4.5,6750,0.2,2,0.4997,R,L,A
5,6750,0.2,2,0.5012,R,L,A
0.5,7000,0.2,2,0.5445,R,L,A
1,7000,0.2,2,0.5417,R,L,A
1.5,7000,0.2,2,0.5421,R,L,A
2,7000,0.2,2,0.5362,R,L,A
2.5,7000,0.2,2,0.5167,R,L,A
3,7000,0.2,2,0.4846,R,L,A
3.5,7000,0.2,2,0.479,R,L,A
4,7000,0.2,2,0.4819,R,L,A
4.5,7000,0.2,2,0.4839,R,L,A
5,7000,0.2,2,0.4855,R,L,A
0.5,7250,0.2,2,0.5383,R,L,A
1,7250,0.2,2,0.5315,R,L,A
1.5,7250,0.2,2,0.5299,R,L,A
2,7250,0.2,2,0.5301,R,L,A
2.5,7250,0.2,2,0.522,R,L,A
3,7250,0.2,2,0.4993,R,L,A
3.5,7250,0.2,2,0.4669,R,L,A
4,7250,0.2,2,0.4697,R,L,A
4.5,7250,0.2,2,0.4699,R,L,A
5,7250,0.2,2,0.4719,R,L,A
0.5,7500,0.2,2,0.5328,R,L,A
1,7500,0.2,2,0.5209,R,L,A
1.5,7500,0.2,2,0.5167,R,L,A
2,7500,0.2,2,0.5159,R,L,A
2.5,7500,0.2,2,0.5167,R,L,A
3,7500,0.2,2,0.5064,R,L,A
3.5,7500,0.2,2,0.4804,R,L,A
4,7500,0.2,2,0.4524,R,L,A
4.5,7500,0.2,2,0.4582,R,L,A
5,7500,0.2,2,0.4591,R,L,A
1,7750,0.2,2,0.5123,R,L,A
1.5,7750,0.2,2,0.5035,R,L,A
2,7750,0.2,2,0.5003,R,L,A
2.5,7750,0.2,2,0.4998,R,L,A
3,7750,0.2,2,0.5003,R,L,A
3.5,7750,0.2,2,0.4886,R,L,A
4,7750,0.2,2,0.4626,R,L,A
4.5,7750,0.2,2,0.4457,R,L,A
5,7750,0.2,2,0.4488,R,L,A
1,8000,0.2,2,0.5058,R,L,A
1.5,8000,0.2,2,0.4929,R,L,A
2,8000,0.2,2,0.4863,R,L,A
2.5,8000,0.2,2,0.4839,R,L,A
3,8000,0.2,2,0.4841,R,L,A
3.5,8000,0.2,2,0.4848,R,L,A
4,8000,0.2,2,0.471,R,L,A
4.5,8000,0.2,2,0.4463,R,L,A
5,8000,0.2,2,0.4356,R,L,A
1,8250,0.2,2,0.5007,R,L,A
1.5,8250,0.2,2,0.4851,R,L,A
2,8250,0.2,2,0.4747,R,L,A
2.5,8250,0.2,2,0.4694,R,L,A
3,8250,0.2,2,0.4679,R,L,A
3.5,8250,0.2,2,0.4686,R,L,A
4,8250,0.2,2,0.4692,R,L,A
4.5,8250,0.2,2,0.4521,R,L,A
5,8250,0.2,2,0.4342,R,L,A
1,8500,0.2,2,0.4983,R,L,A
1.5,8500,0.2,2,0.4798,R,L,A
2,8500,0.2,2,0.4663,R,L,A
2.5,8500,0.2,2,0.4576,R,L,A
3,8500,0.2,2,0.4534,R,L,A
3.5,8500,0.2,2,0.4525,R,L,A
4,8500,0.2,2,0.4538,R,L,A
4.5,8500,0.2,2,0.4528,R,L,A
5,8500,0.2,2,0.434,R,L,A
1.5,8750,0.2,2,0.4755,R,L,A
2,8750,0.2,2,0.46,R,L,A
2.5,8750,0.2,2,0.449,R,L,A
3,8750,0.2,2,0.4424,R,L,A
3.5,8750,0.2,2,0.439,R,L,A
4,8750,0.2,2,0.4386,R,L,A
4.5,8750,0.2,2,0.4399,R,L,A
5,8750,0.2,2,0.4368,R,L,A
1.5,9000,0.2,2,0.4719,R,L,A
2,9000,0.2,2,0.455,R,L,A
2.5,9000,0.2,2,0.4427,R,L,A
3,9000,0.2,2,0.4341,R,L,A
3.5,9000,0.2,2,0.4285,R,L,A
4,9000,0.2,2,0.4261,R,L,A
4.5,9000,0.2,2,0.4262,R,L,A
5,9000,0.2,2,0.4282,R,L,A
2,9250,0.2,2,0.4502,R,L,A
2.5,9250,0.2,2,0.4373,R,L,A
3,9250,0.2,2,0.4277,R,L,A
3.5,9250,0.2,2,0.4208,R,L,A
4,9250,0.2,2,0.4166,R,L,A
4.5,9250,0.2,2,0.4147,R,L,A
5,9250,0.2,2,0.415,R,L,A
2,9500,0.2,2,0.4452,R,L,A
2.5,9500,0.2,2,0.4322,R,L,A
3,9500,0.2,2,0.4223,R,L,A
3.5,9500,0.2,2,0.4148,R,L,A
4,9500,0.2,2,0.4093,R,L,A
4.5,9500,0.2,2,0.406,R,L,A
5,9500,0.2,2,0.4046,R,L,A
2,9750,0.2,2,0.4396,R,L,A
2.5,9750,0.2,2,0.4265,R,L,A
3,9750,0.2,2,0.417,R,L,A
3.5,9750,0.2,2,0.4093,R,L,A
4,9750,0.2,2,0.4034,R,L,A
4.5,9750,0.2,2,0.3991,R,L,A
5,9750,0.2,2,0.3964,R,L,A
2,10000,0.2,2,0.4339,R,L,A
2.5,10000,0.2,2,0.4206,R,L,A
3,10000,0.2,2,0.4113,R,L,A
3.5,10000,0.2,2,0.4041,R,L,A
4,10000,0.2,2,0.3982,R,L,A
4.5,10000,0.2,2,0.3934,R,L,A
5,10000,0.2,2,0.3899,R,L,A
2,10500,0.2,2,0.423,R,L,A
2.5,10500,0.2,2,0.4078,R,L,A
3,10500,0.2,2,0.3992,R,L,A
