logg,Teff,Z,u,Filt,Met,Mod
4,5750,0,0.2279,H,F,A
4.5,5750,0,0.2317,H,F,A
5,5750,0,0.2343,H,F,A
0,6000,0,0.2462,H,F,A
0.5,6000,0,0.2311,H,F,A
1,6000,0,0.2218,H,F,A
1.5,6000,0,0.2014,H,F,A
2,6000,0,0.1972,H,F,A
2.5,6000,0,0.201,H,F,A
3,6000,0,0.2049,H,F,A
3.5,6000,0,0.2091,H,F,A
4,6000,0,0.2135,H,F,A
4.5,6000,0,0.2181,H,F,A
5,6000,0,0.2214,H,F,A
0.5,6250,0,0.2301,H,F,A
1,6250,0,0.2184,H,F,A
1.5,6250,0,0.2062,H,F,A
2,6250,0,0.1895,H,F,A
2.5,6250,0,0.1865,H,F,A
3,6250,0,0.1911,H,F,A
3.5,6250,0,0.1956,H,F,A
4,6250,0,0.2004,H,F,A
4.5,6250,0,0.2056,H,F,A
5,6250,0,0.2095,H,F,A
0.5,6500,0,0.2304,H,F,A
1,6500,0,0.217,H,F,A
1.5,6500,0,0.2071,H,F,A
2,6500,0,0.1924,H,F,A
2.5,6500,0,0.1789,H,F,A
3,6500,0,0.1786,H,F,A
3.5,6500,0,0.1835,H,F,A
4,6500,0,0.1889,H,F,A
4.5,6500,0,0.1944,H,F,A
5,6500,0,0.1987,H,F,A
0.5,6750,0,0.2318,H,F,A
1,6750,0,0.2162,H,F,A
1.5,6750,0,0.2068,H,F,A
2,6750,0,0.1964,H,F,A
2.5,6750,0,0.1792,H,F,A
3,6750,0,0.1712,H,F,A
3.5,6750,0,0.1732,H,F,A
4,6750,0,0.1787,H,F,A
4.5,6750,0,0.1841,H,F,A
5,6750,0,0.189,H,F,A
0.5,7000,0,0.2354,H,F,A
1,7000,0,0.2153,H,F,A
1.5,7000,0,0.2051,H,F,A
2,7000,0,0.1982,H,F,A
2.5,7000,0,0.1863,H,F,A
3,7000,0,0.1687,H,F,A
3.5,7000,0,0.1665,H,F,A
4,7000,0,0.1702,H,F,A
4.5,7000,0,0.1749,H,F,A
5,7000,0,0.1801,H,F,A
0.5,7250,0,0.241,H,F,A
1,7250,0,0.2153,H,F,A
1.5,7250,0,0.2024,H,F,A
2,7250,0,0.1962,H,F,A
2.5,7250,0,0.1907,H,F,A
3,7250,0,0.1765,H,F,A
3.5,7250,0,0.1611,H,F,A
4,7250,0,0.164,H,F,A
4.5,7250,0,0.1671,H,F,A
5,7250,0,0.1725,H,F,A
0.5,7500,0,0.2547,H,F,A
1,7500,0,0.2169,H,F,A
1.5,7500,0,0.2006,H,F,A
2,7500,0,0.1919,H,F,A
2.5,7500,0,0.1877,H,F,A
3,7500,0,0.1833,H,F,A
3.5,7500,0,0.1686,H,F,A
4,7500,0,0.1592,H,F,A
4.5,7500,0,0.1619,H,F,A
5,7500,0,0.166,H,F,A
1,7750,0,0.2208,H,F,A
1.5,7750,0,0.1998,H,F,A
2,7750,0,0.1887,H,F,A
2.5,7750,0,0.1829,H,F,A
3,7750,0,0.1804,H,F,A
3.5,7750,0,0.1766,H,F,A
4,7750,0,0.1621,H,F,A
4.5,7750,0,0.1555,H,F,A
5,7750,0,0.1617,H,F,A
1,8000,0,0.2298,H,F,A
1.5,8000,0,0.2008,H,F,A
2,8000,0,0.1868,H,F,A
2.5,8000,0,0.179,H,F,A
3,8000,0,0.1749,H,F,A
3.5,8000,0,0.1736,H,F,A
4,8000,0,0.1706,H,F,A
4.5,8000,0,0.1602,H,F,A
5,8000,0,0.1591,H,F,A
1,8250,0,0.243,H,F,A
1.5,8250,0,0.2038,H,F,A
2,8250,0,0.1859,H,F,A
2.5,8250,0,0.176,H,F,A
3,8250,0,0.1703,H,F,A
3.5,8250,0,0.1679,H,F,A
4,8250,0,0.1683,H,F,A
4.5,8250,0,0.1662,H,F,A
5,8250,0,0.157,H,F,A
1.5,8500,0,0.2088,H,F,A
2,8500,0,0.1866,H,F,A
2.5,8500,0,0.1745,H,F,A
3,8500,0,0.1674,H,F,A
3.5,8500,0,0.1632,H,F,A
4,8500,0,0.1617,H,F,A
4.5,8500,0,0.1639,H,F,A
5,8500,0,0.1627,H,F,A
1.5,8750,0,0.2143,H,F,A
2,8750,0,0.1887,H,F,A
2.5,8750,0,0.174,H,F,A
3,8750,0,0.1652,H,F,A
3.5,8750,0,0.1596,H,F,A
4,8750,0,0.1569,H,F,A
4.5,8750,0,0.1571,H,F,A
5,8750,0,0.1613,H,F,A
1.5,9000,0,0.2189,H,F,A
2,9000,0,0.1908,H,F,A
2.5,9000,0,0.1742,H,F,A
3,9000,0,0.1638,H,F,A
3.5,9000,0,0.1573,H,F,A
4,9000,0,0.1538,H,F,A
4.5,9000,0,0.1525,H,F,A
5,9000,0,0.1534,H,F,A
2,9250,0,0.1924,H,F,A
2.5,9250,0,0.1752,H,F,A
3,9250,0,0.1637,H,F,A
3.5,9250,0,0.1562,H,F,A
4,9250,0,0.1514,H,F,A
4.5,9250,0,0.149,H,F,A
5,9250,0,0.149,H,F,A
2,9500,0,0.193,H,F,A
2.5,9500,0,0.1755,H,F,A
3,9500,0,0.1634,H,F,A
3.5,9500,0,0.1552,H,F,A
4,9500,0,0.1496,H,F,A
4.5,9500,0,0.1463,H,F,A
5,9500,0,0.1457,H,F,A
2,9750,0,0.1923,H,F,A
2.5,9750,0,0.175,H,F,A
3,9750,0,0.1633,H,F,A
3.5,9750,0,0.1545,H,F,A
4,9750,0,0.1484,H,F,A
4.5,9750,0,0.1446,H,F,A
5,9750,0,0.1434,H,F,A
2,10000,0,0.1905,H,F,A
2.5,10000,0,0.1736,H,F,A
3,10000,0,0.1624,H,F,A
3.5,10000,0,0.1537,H,F,A
4,10000,0,0.1475,H,F,A
4.5,10000,0,0.1434,H,F,A
5,10000,0,0.1414,H,F,A
2,10250,0,0.1884,H,F,A
2.5,10250,0,0.1716,H,F,A
3,10250,0,0.1611,H,F,A
3.5,10250,0,0.153,H,F,A
4,10250,0,0.1467,H,F,A
4.5,10250,0,0.1423,H,F,A
5,10250,0,0.1397,H,F,A
2,10500,0,0.1857,H,F,A
2.5,10500,0,0.1688,H,F,A
3,10500,0,0.1589,H,F,A
3.5,10500,0,0.1516,H,F,A
4,10500,0,0.1456,H,F,A
4.5,10500,0,0.141,H,F,A
5,10500,0,0.1381,H,F,A
2,10750,0,0.1834,H,F,A
2.5,10750,0,0.1659,H,F,A
3,10750,0,0.1563,H,F,A
3.5,10750,0,0.1498,H,F,A
4,10750,0,0.1444,H,F,A
4.5,10750,0,0.1399,H,F,A
5,10750,0,0.1368,H,F,A
2.5,11000,0,0.1627,H,F,A
3,11000,0,0.1532,H,F,A
3.5,11000,0,0.1475,H,F,A
4,11000,0,0.1427,H,F,A
4.5,11000,0,0.1386,H,F,A
5,11000,0,0.1356,H,F,A
2.5,11250,0,0.1599,H,F,A
3,11250,0,0.1502,H,F,A
3.5,11250,0,0.1449,H,F,A
4,11250,0,0.1408,H,F,A
4.5,11250,0,0.1371,H,F,A
5,11250,0,0.1344,H,F,A
2.5,11500,0,0.1572,H,F,A
3,11500,0,0.1473,H,F,A
3.5,11500,0,0.1419,H,F,A
4,11500,0,0.1384,H,F,A
4.5,11500,0,0.1353,H,F,A
5,11500,0,0.1328,H,F,A
2.5,11750,0,0.1551,H,F,A
3,11750,0,0.1445,H,F,A
3.5,11750,0,0.1391,H,F,A
4,11750,0,0.1359,H,F,A
4.5,11750,0,0.1334,H,F,A
5,11750,0,0.1313,H,F,A
2.5,12000,0,0.1533,H,F,A
3,12000,0,0.1418,H,F,A
3.5,12000,0,0.1362,H,F,A
4,12000,0,0.1333,H,F,A
4.5,12000,0,0.1311,H,F,A
5,12000,0,0.1295,H,F,A
2.5,12250,0,0.1518,H,F,A
3,12250,0,0.1395,H,F,A
3.5,12250,0,0.1336,H,F,A
4,12250,0,0.1307,H,F,A
4.5,12250,0,0.1289,H,F,A
5,12250,0,0.1277,H,F,A
2.5,12500,0,0.1506,H,F,A
3,12500,0,0.1375,H,F,A
3.5,12500,0,0.1311,H,F,A
4,12500,0,0.1282,H,F,A
4.5,12500,0,0.1265,H,F,A
5,12500,0,0.1257,H,F,A
2.5,12750,0,0.1497,H,F,A
3,12750,0,0.1359,H,F,A
3.5,12750,0,0.129,H,F,A
4,12750,0,0.1258,H,F,A
4.5,12750,0,0.1243,H,F,A
5,12750,0,0.1237,H,F,A
2.5,13000,0,0.1489,H,F,A
3,13000,0,0.1343,H,F,A
3.5,13000,0,0.127,H,F,A
4,13000,0,0.1235,H,F,A
4.5,13000,0,0.1221,H,F,A
5,13000,0,0.1216,H,F,A
2.5,14000,0,0.1471,H,F,A
3,14000,0,0.1297,H,F,A
3.5,14000,0,0.1207,H,F,A
4,14000,0,0.1162,H,F,A
4.5,14000,0,0.1142,H,F,A
5,14000,0,0.1139,H,F,A
2.5,15000,0,0.1477,H,F,A
3,15000,0,0.1271,H,F,A
3.5,15000,0,0.1163,H,F,A
4,15000,0,0.1108,H,F,A
4.5,15000,0,0.1082,H,F,A
5,15000,0,0.1074,H,F,A
2.5,16000,0,0.1504,H,F,A
3,16000,0,0.1259,H,F,A
3.5,16000,0,0.1138,H,F,A
4,16000,0,0.107,H,F,A
4.5,16000,0,0.1038,H,F,A
5,16000,0,0.1025,H,F,A
2.5,17000,0,0.1561,H,F,A
3,17000,0,0.1261,H,F,A
3.5,17000,0,0.112,H,F,A
4,17000,0,0.1045,H,F,A
4.5,17000,0,0.1006,H,F,A
5,17000,0,0.0988,H,F,A
3,18000,0,0.1275,H,F,A
3.5,18000,0,0.1111,H,F,A
4,18000,0,0.1025,H,F,A
4.5,18000,0,0.0981,H,F,A
5,18000,0,0.0958,H,F,A
3,19000,0,0.1302,H,F,A
3.5,19000,0,0.111,H,F,A
4,19000,0,0.1013,H,F,A
4.5,19000,0,0.0962,H,F,A
5,19000,0,0.0933,H,F,A
3,20000,0,0.1334,H,F,A
3.5,20000,0,0.112,H,F,A
4,20000,0,0.1007,H,F,A
4.5,20000,0,0.0946,H,F,A
5,20000,0,0.0917,H,F,A
3,21000,0,0.1351,H,F,A
3.5,21000,0,0.1132,H,F,A
4,21000,0,0.1008,H,F,A
4.5,21000,0,0.0942,H,F,A
5,21000,0,0.091,H,F,A
3,22000,0,0.1357,H,F,A
3.5,22000,0,0.114,H,F,A
4,22000,0,0.1018,H,F,A
4.5,22000,0,0.0942,H,F,A
5,22000,0,0.0905,H,F,A
3,23000,0,0.1376,H,F,A
3.5,23000,0,0.1134,H,F,A
4,23000,0,0.1021,H,F,A
4.5,23000,0,0.0947,H,F,A
5,23000,0,0.0906,H,F,A
3,24000,0,0.1421,H,F,A
3.5,24000,0,0.1131,H,F,A
4,24000,0,0.102,H,F,A
4.5,24000,0,0.0957,H,F,A
5,24000,0,0.0915,H,F,A
3.5,25000,0,0.1138,H,F,A
4,25000,0,0.1014,H,F,A
4.5,25000,0,0.0955,H,F,A
5,25000,0,0.0922,H,F,A
3.5,26000,0,0.1156,H,F,A
4,26000,0,0.1012,H,F,A
4.5,26000,0,0.0952,H,F,A
5,26000,0,0.0926,H,F,A
3.5,27000,0,0.1187,H,F,A
4,27000,0,0.1019,H,F,A
4.5,27000,0,0.095,H,F,A
5,27000,0,0.0922,H,F,A
3.5,28000,0,0.1219,H,F,A
4,28000,0,0.1032,H,F,A
4.5,28000,0,0.0951,H,F,A
5,28000,0,0.0918,H,F,A
3.5,29000,0,0.1242,H,F,A
4,29000,0,0.1046,H,F,A
4.5,29000,0,0.0955,H,F,A
5,29000,0,0.0914,H,F,A
3.5,30000,0,0.126,H,F,A
4,30000,0,0.1054,H,F,A
4.5,30000,0,0.0959,H,F,A
5,30000,0,0.0912,H,F,A
4,31000,0,0.1053,H,F,A
4.5,31000,0,0.0957,H,F,A
5,31000,0,0.0907,H,F,A
4,32000,0,0.1046,H,F,A
4.5,32000,0,0.0947,H,F,A
5,32000,0,0.0898,H,F,A
4,33000,0,0.1038,H,F,A
4.5,33000,0,0.0934,H,F,A
5,33000,0,0.0883,H,F,A
4,34000,0,0.1026,H,F,A
4.5,34000,0,0.0917,H,F,A
5,34000,0,0.0863,H,F,A
4,35000,0,0.1005,H,F,A
4.5,35000,0,0.0899,H,F,A
5,35000,0,0.0843,H,F,A
4,36000,0,0.0984,H,F,A
4.5,36000,0,0.0876,H,F,A
5,36000,0,0.082,H,F,A
4.5,37000,0,0.0851,H,F,A
5,37000,0,0.0796,H,F,A
4.5,38000,0,0.0825,H,F,A
5,38000,0,0.077,H,F,A
4.5,39000,0,0.0806,H,F,A
5,39000,0,0.0745,H,F,A
4.5,40000,0,0.0794,H,F,A
5,40000,0,0.0723,H,F,A
4.5,41000,0,0.0788,H,F,A
5,41000,0,0.0708,H,F,A
4.5,42000,0,0.0786,H,F,A
5,42000,0,0.0698,H,F,A
5,43000,0,0.0689,H,F,A
5,44000,0,0.0683,H,F,A
5,45000,0,0.068,H,F,A
5,46000,0,0.0675,H,F,A
5,47000,0,0.067,H,F,A
5,48000,0,0.0666,H,F,A
5,49000,0,0.0663,H,F,A
5,50000,0,0.066,H,F,A
0,3500,0.1,0.41,H,F,A
0.5,3500,0.1,0.4054,H,F,A
1,3500,0.1,0.4007,H,F,A
1.5,3500,0.1,0.3955,H,F,A
2,3500,0.1,0.3902,H,F,A
2.5,3500,0.1,0.384,H,F,A
3,3500,0.1,0.3735,H,F,A
3.5,3500,0.1,0.3347,H,F,A
4,3500,0.1,0.2481,H,F,A
4.5,3500,0.1,0.1903,H,F,A
5,3500,0.1,0.1691,H,F,A
0,3750,0.1,0.3931,H,F,A
0.5,3750,0.1,0.3892,H,F,A
1,3750,0.1,0.3853,H,F,A
1.5,3750,0.1,0.381,H,F,A
2,3750,0.1,0.3762,H,F,A
2.5,3750,0.1,0.3714,H,F,A
3,3750,0.1,0.3664,H,F,A
3.5,3750,0.1,0.3566,H,F,A
4,3750,0.1,0.3253,H,F,A
4.5,3750,0.1,0.2535,H,F,A
5,3750,0.1,0.1964,H,F,A
0,4000,0.1,0.3714,H,F,A
0.5,4000,0.1,0.3681,H,F,A
1,4000,0.1,0.365,H,F,A
1.5,4000,0.1,0.3614,H,F,A
2,4000,0.1,0.358,H,F,A
2.5,4000,0.1,0.3552,H,F,A
3,4000,0.1,0.352,H,F,A
3.5,4000,0.1,0.3484,H,F,A
4,4000,0.1,0.3403,H,F,A
4.5,4000,0.1,0.314,H,F,A
5,4000,0.1,0.2569,H,F,A
0,4250,0.1,0.3471,H,F,A
0.5,4250,0.1,0.3439,H,F,A
1,4250,0.1,0.3415,H,F,A
1.5,4250,0.1,0.3392,H,F,A
2,4250,0.1,0.3371,H,F,A
2.5,4250,0.1,0.3355,H,F,A
3,4250,0.1,0.3342,H,F,A
3.5,4250,0.1,0.3327,H,F,A
4,4250,0.1,0.3304,H,F,A
4.5,4250,0.1,0.324,H,F,A
5,4250,0.1,0.303,H,F,A
0,4500,0.1,0.321,H,F,A
0.5,4500,0.1,0.3187,H,F,A
1,4500,0.1,0.3175,H,F,A
1.5,4500,0.1,0.3163,H,F,A
2,4500,0.1,0.3153,H,F,A
2.5,4500,0.1,0.3148,H,F,A
3,4500,0.1,0.3149,H,F,A
3.5,4500,0.1,0.315,H,F,A
4,4500,0.1,0.3145,H,F,A
4.5,4500,0.1,0.313,H,F,A
5,4500,0.1,0.3078,H,F,A
0,4750,0.1,0.2928,H,F,A
0.5,4750,0.1,0.2923,H,F,A
1,4750,0.1,0.2931,H,F,A
1.5,4750,0.1,0.2932,H,F,A
2,4750,0.1,0.2939,H,F,A
2.5,4750,0.1,0.2943,H,F,A
3,4750,0.1,0.2953,H,F,A
3.5,4750,0.1,0.2969,H,F,A
4,4750,0.1,0.2978,H,F,A
4.5,4750,0.1,0.2978,H,F,A
5,4750,0.1,0.2966,H,F,A
0,5000,0.1,0.2677,H,F,A
0.5,5000,0.1,0.2678,H,F,A
1,5000,0.1,0.2695,H,F,A
1.5,5000,0.1,0.2711,H,F,A
2,5000,0.1,0.2731,H,F,A
2.5,5000,0.1,0.2744,H,F,A
3,5000,0.1,0.2764,H,F,A
3.5,5000,0.1,0.279,H,F,A
4,5000,0.1,0.2808,H,F,A
4.5,5000,0.1,0.2823,H,F,A
5,5000,0.1,0.2823,H,F,A
0,5250,0.1,0.2464,H,F,A
0.5,5250,0.1,0.246,H,F,A
1,5250,0.1,0.248,H,F,A
1.5,5250,0.1,0.2502,H,F,A
2,5250,0.1,0.253,H,F,A
2.5,5250,0.1,0.2554,H,F,A
3,5250,0.1,0.2583,H,F,A
3.5,5250,0.1,0.2613,H,F,A
4,5250,0.1,0.2641,H,F,A
4.5,5250,0.1,0.2669,H,F,A
5,5250,0.1,0.2676,H,F,A
0,5500,0.1,0.2488,H,F,A
0.5,5500,0.1,0.2278,H,F,A
1,5500,0.1,0.2292,H,F,A
1.5,5500,0.1,0.2318,H,F,A
2,5500,0.1,0.2347,H,F,A
2.5,5500,0.1,0.2376,H,F,A
3,5500,0.1,0.2408,H,F,A
3.5,5500,0.1,0.244,H,F,A
4,5500,0.1,0.2483,H,F,A
4.5,5500,0.1,0.2515,H,F,A
5,5500,0.1,0.2534,H,F,A
0,5750,0.1,0.2489,H,F,A
0.5,5750,0.1,0.2373,H,F,A
1,5750,0.1,0.2117,H,F,A
1.5,5750,0.1,0.2145,H,F,A
2,5750,0.1,0.2175,H,F,A
2.5,5750,0.1,0.2205,H,F,A
3,5750,0.1,0.2242,H,F,A
3.5,5750,0.1,0.2283,H,F,A
4,5750,0.1,0.2329,H,F,A
4.5,5750,0.1,0.2367,H,F,A
5,5750,0.1,0.2395,H,F,A
0,6000,0.1,0.2481,H,F,A
0.5,6000,0.1,0.2333,H,F,A
1,6000,0.1,0.2204,H,F,A
1.5,6000,0.1,0.1977,H,F,A
2,6000,0.1,0.2012,H,F,A
2.5,6000,0.1,0.2051,H,F,A
3,6000,0.1,0.209,H,F,A
3.5,6000,0.1,0.2134,H,F,A
4,6000,0.1,0.218,H,F,A
4.5,6000,0.1,0.2228,H,F,A
5,6000,0.1,0.2264,H,F,A
0.5,6250,0.1,0.2318,H,F,A
1,6250,0.1,0.2205,H,F,A
1.5,6250,0.1,0.2067,H,F,A
2,6250,0.1,0.1866,H,F,A
2.5,6250,0.1,0.1905,H,F,A
3,6250,0.1,0.1949,H,F,A
3.5,6250,0.1,0.1994,H,F,A
4,6250,0.1,0.2046,H,F,A
4.5,6250,0.1,0.2099,H,F,A
5,6250,0.1,0.2141,H,F,A
0.5,6500,0.1,0.2327,H,F,A
1,6500,0.1,0.2184,H,F,A
1.5,6500,0.1,0.2086,H,F,A
2,6500,0.1,0.1951,H,F,A
2.5,6500,0.1,0.1776,H,F,A
3,6500,0.1,0.1819,H,F,A
3.5,6500,0.1,0.187,H,F,A
4,6500,0.1,0.1925,H,F,A
4.5,6500,0.1,0.1982,H,F,A
5,6500,0.1,0.2028,H,F,A
0.5,6750,0.1,0.233,H,F,A
1,6750,0.1,0.2182,H,F,A
1.5,6750,0.1,0.2079,H,F,A
2,6750,0.1,0.1971,H,F,A
2.5,6750,0.1,0.1821,H,F,A
3,6750,0.1,0.1713,H,F,A
3.5,6750,0.1,0.1762,H,F,A
4,6750,0.1,0.182,H,F,A
4.5,6750,0.1,0.1878,H,F,A
5,6750,0.1,0.1931,H,F,A
0.5,7000,0.1,0.2358,H,F,A
1,7000,0.1,0.2166,H,F,A
1.5,7000,0.1,0.2069,H,F,A
2,7000,0.1,0.1985,H,F,A
2.5,7000,0.1,0.1861,H,F,A
3,7000,0.1,0.1697,H,F,A
3.5,7000,0.1,0.1681,H,F,A
4,7000,0.1,0.1728,H,F,A
4.5,7000,0.1,0.1782,H,F,A
5,7000,0.1,0.1836,H,F,A
0.5,7250,0.1,0.24,H,F,A
1,7250,0.1,0.2167,H,F,A
1.5,7250,0.1,0.2042,H,F,A
2,7250,0.1,0.1983,H,F,A
2.5,7250,0.1,0.1901,H,F,A
3,7250,0.1,0.1755,H,F,A
3.5,7250,0.1,0.1611,H,F,A
4,7250,0.1,0.1662,H,F,A
4.5,7250,0.1,0.1697,H,F,A
5,7250,0.1,0.1754,H,F,A
0.5,7500,0.1,0.2494,H,F,A
1,7500,0.1,0.2167,H,F,A
1.5,7500,0.1,0.2018,H,F,A
2,7500,0.1,0.1937,H,F,A
2.5,7500,0.1,0.1899,H,F,A
3,7500,0.1,0.1822,H,F,A
3.5,7500,0.1,0.1667,H,F,A
4,7500,0.1,0.157,H,F,A
4.5,7500,0.1,0.1636,H,F,A
5,7500,0.1,0.1684,H,F,A
1,7750,0.1,0.2192,H,F,A
1.5,7750,0.1,0.1998,H,F,A
2,7750,0.1,0.1894,H,F,A
2.5,7750,0.1,0.1842,H,F,A
3,7750,0.1,0.1827,H,F,A
3.5,7750,0.1,0.1754,H,F,A
4,7750,0.1,0.162,H,F,A
4.5,7750,0.1,0.1571,H,F,A
5,7750,0.1,0.1636,H,F,A
1,8000,0.1,0.2258,H,F,A
1.5,8000,0.1,0.1995,H,F,A
2,8000,0.1,0.1868,H,F,A
2.5,8000,0.1,0.1799,H,F,A
3,8000,0.1,0.1763,H,F,A
3.5,8000,0.1,0.1761,H,F,A
4,8000,0.1,0.1696,H,F,A
4.5,8000,0.1,0.161,H,F,A
5,8000,0.1,0.1594,H,F,A
1,8250,0.1,0.2366,H,F,A
1.5,8250,0.1,0.2015,H,F,A
2,8250,0.1,0.1848,H,F,A
2.5,8250,0.1,0.1758,H,F,A
3,8250,0.1,0.171,H,F,A
3.5,8250,0.1,0.1693,H,F,A
4,8250,0.1,0.1708,H,F,A
4.5,8250,0.1,0.1649,H,F,A
5,8250,0.1,0.1576,H,F,A
1,8500,0.1,0.2499,H,F,A
1.5,8500,0.1,0.2049,H,F,A
2,8500,0.1,0.1847,H,F,A
2.5,8500,0.1,0.1732,H,F,A
3,8500,0.1,0.167,H,F,A
3.5,8500,0.1,0.1639,H,F,A
4,8500,0.1,0.1634,H,F,A
4.5,8500,0.1,0.1663,H,F,A
5,8500,0.1,0.1624,H,F,A
1.5,8750,0.1,0.2091,H,F,A
2,8750,0.1,0.1857,H,F,A
2.5,8750,0.1,0.1723,H,F,A
3,8750,0.1,0.1642,H,F,A
3.5,8750,0.1,0.1595,H,F,A
4,8750,0.1,0.1576,H,F,A
4.5,8750,0.1,0.1589,H,F,A
5,8750,0.1,0.1636,H,F,A
1.5,9000,0.1,0.2131,H,F,A
2,9000,0.1,0.1868,H,F,A
2.5,9000,0.1,0.1719,H,F,A
3,9000,0.1,0.1625,H,F,A
3.5,9000,0.1,0.1566,H,F,A
4,9000,0.1,0.1538,H,F,A
4.5,9000,0.1,0.1534,H,F,A
5,9000,0.1,0.1553,H,F,A
2,9250,0.1,0.1878,H,F,A
2.5,9250,0.1,0.1718,H,F,A
3,9250,0.1,0.1616,H,F,A
3.5,9250,0.1,0.155,H,F,A
4,9250,0.1,0.1511,H,F,A
4.5,9250,0.1,0.1493,H,F,A
5,9250,0.1,0.15,H,F,A
2,9500,0.1,0.1883,H,F,A
2.5,9500,0.1,0.1717,H,F,A
3,9500,0.1,0.1611,H,F,A
3.5,9500,0.1,0.1539,H,F,A
4,9500,0.1,0.149,H,F,A
4.5,9500,0.1,0.1463,H,F,A
5,9500,0.1,0.1462,H,F,A
2,9750,0.1,0.188,H,F,A
2.5,9750,0.1,0.1712,H,F,A
3,9750,0.1,0.1602,H,F,A
3.5,9750,0.1,0.1527,H,F,A
4,9750,0.1,0.1473,H,F,A
4.5,9750,0.1,0.1442,H,F,A
5,9750,0.1,0.1435,H,F,A
2,10000,0.1,0.1869,H,F,A
2.5,10000,0.1,0.17,H,F,A
3,10000,0.1,0.1593,H,F,A
3.5,10000,0.1,0.1516,H,F,A
4,10000,0.1,0.1461,H,F,A
4.5,10000,0.1,0.1428,H,F,A
5,10000,0.1,0.1414,H,F,A
2,10500,0.1,0.1832,H,F,A
2.5,10500,0.1,0.1662,H,F,A
3,10500,0.1,0.1561,H,F,A
3.5,10500,0.1,0.1491,H,F,A
4,10500,0.1,0.1439,H,F,A
4.5,10500,0.1,0.1401,H,F,A
5,10500,0.1,0.1379,H,F,A
2,11000,0.1,0.1797,H,F,A
2.5,11000,0.1,0.1615,H,F,A
3,11000,0.1,0.1517,H,F,A
3.5,11000,0.1,0.1456,H,F,A
4,11000,0.1,0.1411,H,F,A
4.5,11000,0.1,0.1374,H,F,A
5,11000,0.1,0.1351,H,F,A
2.5,11500,0.1,0.1566,H,F,A
3,11500,0.1,0.1465,H,F,A
3.5,11500,0.1,0.1409,H,F,A
4,11500,0.1,0.1372,H,F,A
4.5,11500,0.1,0.1344,H,F,A
5,11500,0.1,0.1323,H,F,A
2.5,12000,0.1,0.1528,H,F,A
3,12000,0.1,0.1416,H,F,A
3.5,12000,0.1,0.1359,H,F,A
4,12000,0.1,0.1327,H,F,A
4.5,12000,0.1,0.1305,H,F,A
5,12000,0.1,0.1291,H,F,A
2.5,12500,0.1,0.1499,H,F,A
3,12500,0.1,0.1375,H,F,A
3.5,12500,0.1,0.1313,H,F,A
4,12500,0.1,0.1281,H,F,A
4.5,12500,0.1,0.1264,H,F,A
5,12500,0.1,0.1255,H,F,A
2.5,13000,0.1,0.1481,H,F,A
3,13000,0.1,0.1343,H,F,A
3.5,13000,0.1,0.1273,H,F,A
4,13000,0.1,0.1238,H,F,A
4.5,13000,0.1,0.1223,H,F,A
5,13000,0.1,0.1217,H,F,A
2,14000,0.1,0.1811,H,F,A
2.5,14000,0.1,0.146,H,F,A
3,14000,0.1,0.1296,H,F,A
3.5,14000,0.1,0.1212,H,F,A
4,14000,0.1,0.1168,H,F,A
4.5,14000,0.1,0.1151,H,F,A
5,14000,0.1,0.1147,H,F,A
2.5,15000,0.1,0.1456,H,F,A
3,15000,0.1,0.1267,H,F,A
3.5,15000,0.1,0.1168,H,F,A
4,15000,0.1,0.1116,H,F,A
4.5,15000,0.1,0.1093,H,F,A
5,15000,0.1,0.1086,H,F,A
2.5,16000,0.1,0.1472,H,F,A
3,16000,0.1,0.1251,H,F,A
3.5,16000,0.1,0.1138,H,F,A
4,16000,0.1,0.108,H,F,A
4.5,16000,0.1,0.105,H,F,A
5,16000,0.1,0.1039,H,F,A
2.5,17000,0.1,0.151,H,F,A
3,17000,0.1,0.1244,H,F,A
3.5,17000,0.1,0.1119,H,F,A
4,17000,0.1,0.1052,H,F,A
4.5,17000,0.1,0.1018,H,F,A
5,17000,0.1,0.1003,H,F,A
2.5,18000,0.1,0.1572,H,F,A
3,18000,0.1,0.1253,H,F,A
3.5,18000,0.1,0.1106,H,F,A
4,18000,0.1,0.103,H,F,A
4.5,18000,0.1,0.0991,H,F,A
5,18000,0.1,0.0976,H,F,A
2.5,19000,0.1,0.1658,H,F,A
3,19000,0.1,0.127,H,F,A
3.5,19000,0.1,0.1104,H,F,A
4,19000,0.1,0.1018,H,F,A
4.5,19000,0.1,0.0975,H,F,A
5,19000,0.1,0.0953,H,F,A
3,20000,0.1,0.1298,H,F,A
3.5,20000,0.1,0.1107,H,F,A
4,20000,0.1,0.1009,H,F,A
4.5,20000,0.1,0.0961,H,F,A
5,20000,0.1,0.0939,H,F,A
3,21000,0.1,0.133,H,F,A
3.5,21000,0.1,0.1119,H,F,A
4,21000,0.1,0.101,H,F,A
4.5,21000,0.1,0.0954,H,F,A
5,21000,0.1,0.0927,H,F,A
3,22000,0.1,0.1353,H,F,A
3.5,22000,0.1,0.1133,H,F,A
4,22000,0.1,0.1016,H,F,A
4.5,22000,0.1,0.0954,H,F,A
5,22000,0.1,0.0925,H,F,A
3,23000,0.1,0.1366,H,F,A
3.5,23000,0.1,0.1142,H,F,A
4,23000,0.1,0.1027,H,F,A
4.5,23000,0.1,0.096,H,F,A
5,23000,0.1,0.0926,H,F,A
