logg,Teff,Z,xi,u,Filt,Met,Mod
 4.00, 16000, 0.0, 4.0, 0.1134,K ,L,A
 4.50, 16000, 0.0, 4.0, 0.1098,K ,L,A
 5.00, 16000, 0.0, 4.0, 0.1083,K ,L,A
 2.50, 17000, 0.0, 4.0, 0.1672,K ,L,A
 3.00, 17000, 0.0, 4.0, 0.1350,K ,L,A
 3.50, 17000, 0.0, 4.0, 0.1190,K ,L,A
 4.00, 17000, 0.0, 4.0, 0.1107,K ,L,A
 4.50, 17000, 0.0, 4.0, 0.1064,K ,L,A
 5.00, 17000, 0.0, 4.0, 0.1045,K ,L,A
 2.50, 18000, 0.0, 4.0, 0.1758,K ,L,A
 3.00, 18000, 0.0, 4.0, 0.1364,K ,L,A
 3.50, 18000, 0.0, 4.0, 0.1181,K ,L,A
 4.00, 18000, 0.0, 4.0, 0.1087,K ,L,A
 4.50, 18000, 0.0, 4.0, 0.1038,K ,L,A
 5.00, 18000, 0.0, 4.0, 0.1016,K ,L,A
 3.00, 19000, 0.0, 4.0, 0.1398,K ,L,A
 3.50, 19000, 0.0, 4.0, 0.1185,K ,L,A
 4.00, 19000, 0.0, 4.0, 0.1077,K ,L,A
 4.50, 19000, 0.0, 4.0, 0.1020,K ,L,A
 5.00, 19000, 0.0, 4.0, 0.0993,K ,L,A
 3.00, 20000, 0.0, 4.0, 0.1446,K ,L,A
 3.50, 20000, 0.0, 4.0, 0.1199,K ,L,A
 4.00, 20000, 0.0, 4.0, 0.1074,K ,L,A
 4.50, 20000, 0.0, 4.0, 0.1010,K ,L,A
 5.00, 20000, 0.0, 4.0, 0.0980,K ,L,A
 3.00, 21000, 0.0, 4.0, 0.1504,K ,L,A
 3.50, 21000, 0.0, 4.0, 0.1227,K ,L,A
 4.00, 21000, 0.0, 4.0, 0.1084,K ,L,A
 4.50, 21000, 0.0, 4.0, 0.1008,K ,L,A
 5.00, 21000, 0.0, 4.0, 0.0972,K ,L,A
 3.00, 22000, 0.0, 4.0, 0.1551,K ,L,A
 3.50, 22000, 0.0, 4.0, 0.1261,K ,L,A
 4.00, 22000, 0.0, 4.0, 0.1105,K ,L,A
 4.50, 22000, 0.0, 4.0, 0.1020,K ,L,A
 5.00, 22000, 0.0, 4.0, 0.0976,K ,L,A
 3.00, 23000, 0.0, 4.0, 0.1588,K ,L,A
 3.50, 23000, 0.0, 4.0, 0.1288,K ,L,A
 4.00, 23000, 0.0, 4.0, 0.1130,K ,L,A
 4.50, 23000, 0.0, 4.0, 0.1038,K ,L,A
 5.00, 23000, 0.0, 4.0, 0.0989,K ,L,A
 3.00, 24000, 0.0, 4.0, 0.1637,K ,L,A
 3.50, 24000, 0.0, 4.0, 0.1306,K ,L,A
 4.00, 24000, 0.0, 4.0, 0.1150,K ,L,A
 4.50, 24000, 0.0, 4.0, 0.1059,K ,L,A
 5.00, 24000, 0.0, 4.0, 0.1006,K ,L,A
 3.00, 25000, 0.0, 4.0, 0.1705,K ,L,A
 3.50, 25000, 0.0, 4.0, 0.1320,K ,L,A
 4.00, 25000, 0.0, 4.0, 0.1163,K ,L,A
 4.50, 25000, 0.0, 4.0, 0.1077,K ,L,A
 5.00, 25000, 0.0, 4.0, 0.1026,K ,L,A
 3.50, 26000, 0.0, 4.0, 0.1338,K ,L,A
 4.00, 26000, 0.0, 4.0, 0.1169,K ,L,A
 4.50, 26000, 0.0, 4.0, 0.1086,K ,L,A
 5.00, 26000, 0.0, 4.0, 0.1039,K ,L,A
 3.50, 27000, 0.0, 4.0, 0.1361,K ,L,A
 4.00, 27000, 0.0, 4.0, 0.1174,K ,L,A
 4.50, 27000, 0.0, 4.0, 0.1087,K ,L,A
 5.00, 27000, 0.0, 4.0, 0.1043,K ,L,A
 3.50, 28000, 0.0, 4.0, 0.1387,K ,L,A
 4.00, 28000, 0.0, 4.0, 0.1181,K ,L,A
 4.50, 28000, 0.0, 4.0, 0.1086,K ,L,A
 5.00, 28000, 0.0, 4.0, 0.1040,K ,L,A
 3.50, 29000, 0.0, 4.0, 0.1406,K ,L,A
 4.00, 29000, 0.0, 4.0, 0.1187,K ,L,A
 4.50, 29000, 0.0, 4.0, 0.1084,K ,L,A
 5.00, 29000, 0.0, 4.0, 0.1034,K ,L,A
 3.50, 30000, 0.0, 4.0, 0.1422,K ,L,A
 4.00, 30000, 0.0, 4.0, 0.1186,K ,L,A
 4.50, 30000, 0.0, 4.0, 0.1079,K ,L,A
 5.00, 30000, 0.0, 4.0, 0.1023,K ,L,A
 4.00, 31000, 0.0, 4.0, 0.1179,K ,L,A
 4.50, 31000, 0.0, 4.0, 0.1068,K ,L,A
 5.00, 31000, 0.0, 4.0, 0.1008,K ,L,A
 4.00, 32000, 0.0, 4.0, 0.1172,K ,L,A
 4.50, 32000, 0.0, 4.0, 0.1050,K ,L,A
 5.00, 32000, 0.0, 4.0, 0.0990,K ,L,A
 4.00, 33000, 0.0, 4.0, 0.1169,K ,L,A
 4.50, 33000, 0.0, 4.0, 0.1030,K ,L,A
 5.00, 33000, 0.0, 4.0, 0.0966,K ,L,A
 4.00, 34000, 0.0, 4.0, 0.1169,K ,L,A
 4.50, 34000, 0.0, 4.0, 0.1015,K ,L,A
 5.00, 34000, 0.0, 4.0, 0.0940,K ,L,A
 4.00, 35000, 0.0, 4.0, 0.1166,K ,L,A
 4.50, 35000, 0.0, 4.0, 0.1002,K ,L,A
 5.00, 35000, 0.0, 4.0, 0.0917,K ,L,A
 4.00, 36000, 0.0, 4.0, 0.1157,K ,L,A
 4.50, 36000, 0.0, 4.0, 0.0989,K ,L,A
 5.00, 36000, 0.0, 4.0, 0.0899,K ,L,A
 4.00, 37000, 0.0, 4.0, 0.1152,K ,L,A
 4.50, 37000, 0.0, 4.0, 0.0974,K ,L,A
 5.00, 37000, 0.0, 4.0, 0.0882,K ,L,A
 4.50, 38000, 0.0, 4.0, 0.0960,K ,L,A
 5.00, 38000, 0.0, 4.0, 0.0866,K ,L,A
 4.50, 39000, 0.0, 4.0, 0.0947,K ,L,A
 5.00, 39000, 0.0, 4.0, 0.0852,K ,L,A
 4.50, 40000, 0.0, 4.0, 0.0940,K ,L,A
 5.00, 40000, 0.0, 4.0, 0.0837,K ,L,A
 4.50, 41000, 0.0, 4.0, 0.0938,K ,L,A
 5.00, 41000, 0.0, 4.0, 0.0827,K ,L,A
 4.50, 42000, 0.0, 4.0, 0.0941,K ,L,A
 5.00, 42000, 0.0, 4.0, 0.0821,K ,L,A
 4.50, 43000, 0.0, 4.0, 0.0944,K ,L,A
 5.00, 43000, 0.0, 4.0, 0.0818,K ,L,A
 4.50, 44000, 0.0, 4.0, 0.0948,K ,L,A
 5.00, 44000, 0.0, 4.0, 0.0816,K ,L,A
 4.50, 45000, 0.0, 4.0, 0.0951,K ,L,A
 5.00, 45000, 0.0, 4.0, 0.0814,K ,L,A
 4.50, 46000, 0.0, 4.0, 0.0955,K ,L,A
 5.00, 46000, 0.0, 4.0, 0.0812,K ,L,A
 5.00, 47000, 0.0, 4.0, 0.0811,K ,L,A
 5.00, 48000, 0.0, 4.0, 0.0810,K ,L,A
 5.00, 49000, 0.0, 4.0, 0.0809,K ,L,A
 5.00, 50000, 0.0, 4.0, 0.0809,K ,L,A
 0.00,  3500, 0.0, 8.0, 0.3884,K ,L,A
 0.50,  3500, 0.0, 8.0, 0.3867,K ,L,A
 1.00,  3500, 0.0, 8.0, 0.3856,K ,L,A
 1.50,  3500, 0.0, 8.0, 0.3845,K ,L,A
 2.00,  3500, 0.0, 8.0, 0.3835,K ,L,A
 2.50,  3500, 0.0, 8.0, 0.3816,K ,L,A
 3.00,  3500, 0.0, 8.0, 0.3729,K ,L,A
 3.50,  3500, 0.0, 8.0, 0.3281,K ,L,A
 4.00,  3500, 0.0, 8.0, 0.2518,K ,L,A
 4.50,  3500, 0.0, 8.0, 0.2097,K ,L,A
 5.00,  3500, 0.0, 8.0, 0.1944,K ,L,A
 0.00,  3750, 0.0, 8.0, 0.3781,K ,L,A
 0.50,  3750, 0.0, 8.0, 0.3771,K ,L,A
 1.00,  3750, 0.0, 8.0, 0.3767,K ,L,A
 1.50,  3750, 0.0, 8.0, 0.3765,K ,L,A
 2.00,  3750, 0.0, 8.0, 0.3762,K ,L,A
 2.50,  3750, 0.0, 8.0, 0.3755,K ,L,A
 3.00,  3750, 0.0, 8.0, 0.3737,K ,L,A
 3.50,  3750, 0.0, 8.0, 0.3647,K ,L,A
 4.00,  3750, 0.0, 8.0, 0.3248,K ,L,A
 4.50,  3750, 0.0, 8.0, 0.2587,K ,L,A
 5.00,  3750, 0.0, 8.0, 0.2150,K ,L,A
 0.00,  4000, 0.0, 8.0, 0.3645,K ,L,A
 0.50,  4000, 0.0, 8.0, 0.3635,K ,L,A
 1.00,  4000, 0.0, 8.0, 0.3639,K ,L,A
 1.50,  4000, 0.0, 8.0, 0.3644,K ,L,A
 2.00,  4000, 0.0, 8.0, 0.3652,K ,L,A
 2.50,  4000, 0.0, 8.0, 0.3659,K ,L,A
 3.00,  4000, 0.0, 8.0, 0.3660,K ,L,A
 3.50,  4000, 0.0, 8.0, 0.3651,K ,L,A
 4.00,  4000, 0.0, 8.0, 0.3561,K ,L,A
 4.50,  4000, 0.0, 8.0, 0.3211,K ,L,A
 5.00,  4000, 0.0, 8.0, 0.2648,K ,L,A
 0.00,  4250, 0.0, 8.0, 0.3493,K ,L,A
 0.50,  4250, 0.0, 8.0, 0.3481,K ,L,A
 1.00,  4250, 0.0, 8.0, 0.3489,K ,L,A
 1.50,  4250, 0.0, 8.0, 0.3493,K ,L,A
 2.00,  4250, 0.0, 8.0, 0.3509,K ,L,A
 2.50,  4250, 0.0, 8.0, 0.3522,K ,L,A
 3.00,  4250, 0.0, 8.0, 0.3537,K ,L,A
 3.50,  4250, 0.0, 8.0, 0.3546,K ,L,A
 4.00,  4250, 0.0, 8.0, 0.3543,K ,L,A
 4.50,  4250, 0.0, 8.0, 0.3463,K ,L,A
 5.00,  4250, 0.0, 8.0, 0.3168,K ,L,A
 0.00,  4500, 0.0, 8.0, 0.3335,K ,L,A
 0.50,  4500, 0.0, 8.0, 0.3319,K ,L,A
 1.00,  4500, 0.0, 8.0, 0.3317,K ,L,A
 1.50,  4500, 0.0, 8.0, 0.3327,K ,L,A
 2.00,  4500, 0.0, 8.0, 0.3339,K ,L,A
 2.50,  4500, 0.0, 8.0, 0.3363,K ,L,A
 3.00,  4500, 0.0, 8.0, 0.3385,K ,L,A
 3.50,  4500, 0.0, 8.0, 0.3404,K ,L,A
 4.00,  4500, 0.0, 8.0, 0.3415,K ,L,A
 4.50,  4500, 0.0, 8.0, 0.3411,K ,L,A
 5.00,  4500, 0.0, 8.0, 0.3344,K ,L,A
 0.00,  4750, 0.0, 8.0, 0.3157,K ,L,A
 0.50,  4750, 0.0, 8.0, 0.3143,K ,L,A
 1.00,  4750, 0.0, 8.0, 0.3146,K ,L,A
 1.50,  4750, 0.0, 8.0, 0.3151,K ,L,A
 2.00,  4750, 0.0, 8.0, 0.3167,K ,L,A
 2.50,  4750, 0.0, 8.0, 0.3193,K ,L,A
 3.00,  4750, 0.0, 8.0, 0.3217,K ,L,A
 3.50,  4750, 0.0, 8.0, 0.3246,K ,L,A
 4.00,  4750, 0.0, 8.0, 0.3263,K ,L,A
 4.50,  4750, 0.0, 8.0, 0.3272,K ,L,A
 5.00,  4750, 0.0, 8.0, 0.3261,K ,L,A
 0.00,  5000, 0.0, 8.0, 0.2983,K ,L,A
 0.50,  5000, 0.0, 8.0, 0.2968,K ,L,A
 1.00,  5000, 0.0, 8.0, 0.2974,K ,L,A
 1.50,  5000, 0.0, 8.0, 0.2990,K ,L,A
 2.00,  5000, 0.0, 8.0, 0.3002,K ,L,A
 2.50,  5000, 0.0, 8.0, 0.3027,K ,L,A
 3.00,  5000, 0.0, 8.0, 0.3053,K ,L,A
 3.50,  5000, 0.0, 8.0, 0.3082,K ,L,A
 4.00,  5000, 0.0, 8.0, 0.3102,K ,L,A
 4.50,  5000, 0.0, 8.0, 0.3116,K ,L,A
 5.00,  5000, 0.0, 8.0, 0.3115,K ,L,A
 0.00,  5250, 0.0, 8.0, 0.2762,K ,L,A
 0.50,  5250, 0.0, 8.0, 0.2757,K ,L,A
 1.00,  5250, 0.0, 8.0, 0.2777,K ,L,A
 1.50,  5250, 0.0, 8.0, 0.2803,K ,L,A
 2.00,  5250, 0.0, 8.0, 0.2827,K ,L,A
 2.50,  5250, 0.0, 8.0, 0.2856,K ,L,A
 3.00,  5250, 0.0, 8.0, 0.2882,K ,L,A
 3.50,  5250, 0.0, 8.0, 0.2911,K ,L,A
 4.00,  5250, 0.0, 8.0, 0.2937,K ,L,A
 4.50,  5250, 0.0, 8.0, 0.2954,K ,L,A
 5.00,  5250, 0.0, 8.0, 0.2960,K ,L,A
 0.00,  5500, 0.0, 8.0, 0.2671,K ,L,A
 0.50,  5500, 0.0, 8.0, 0.2495,K ,L,A
 1.00,  5500, 0.0, 8.0, 0.2527,K ,L,A
 1.50,  5500, 0.0, 8.0, 0.2569,K ,L,A
 2.00,  5500, 0.0, 8.0, 0.2608,K ,L,A
 2.50,  5500, 0.0, 8.0, 0.2647,K ,L,A
 3.00,  5500, 0.0, 8.0, 0.2683,K ,L,A
 3.50,  5500, 0.0, 8.0, 0.2730,K ,L,A
 4.00,  5500, 0.0, 8.0, 0.2766,K ,L,A
 4.50,  5500, 0.0, 8.0, 0.2788,K ,L,A
 5.00,  5500, 0.0, 8.0, 0.2802,K ,L,A
 0.00,  5750, 0.0, 8.0, 0.2625,K ,L,A
 0.50,  5750, 0.0, 8.0, 0.2465,K ,L,A
 1.00,  5750, 0.0, 8.0, 0.2375,K ,L,A
 1.50,  5750, 0.0, 8.0, 0.2346,K ,L,A
 2.00,  5750, 0.0, 8.0, 0.2395,K ,L,A
 2.50,  5750, 0.0, 8.0, 0.2442,K ,L,A
 3.00,  5750, 0.0, 8.0, 0.2496,K ,L,A
 3.50,  5750, 0.0, 8.0, 0.2548,K ,L,A
 4.00,  5750, 0.0, 8.0, 0.2594,K ,L,A
 4.50,  5750, 0.0, 8.0, 0.2628,K ,L,A
 5.00,  5750, 0.0, 8.0, 0.2651,K ,L,A
 0.00,  6000, 0.0, 8.0, 0.2644,K ,L,A
 0.50,  6000, 0.0, 8.0, 0.2451,K ,L,A
 1.00,  6000, 0.0, 8.0, 0.2329,K ,L,A
 1.50,  6000, 0.0, 8.0, 0.2230,K ,L,A
 2.00,  6000, 0.0, 8.0, 0.2217,K ,L,A
 2.50,  6000, 0.0, 8.0, 0.2273,K ,L,A
 3.00,  6000, 0.0, 8.0, 0.2332,K ,L,A
 3.50,  6000, 0.0, 8.0, 0.2386,K ,L,A
 4.00,  6000, 0.0, 8.0, 0.2435,K ,L,A
 4.50,  6000, 0.0, 8.0, 0.2482,K ,L,A
 5.00,  6000, 0.0, 8.0, 0.2509,K ,L,A
 0.50,  6250, 0.0, 8.0, 0.2461,K ,L,A
 1.00,  6250, 0.0, 8.0, 0.2316,K ,L,A
 1.50,  6250, 0.0, 8.0, 0.2186,K ,L,A
 2.00,  6250, 0.0, 8.0, 0.2126,K ,L,A
 2.50,  6250, 0.0, 8.0, 0.2134,K ,L,A
 3.00,  6250, 0.0, 8.0, 0.2194,K ,L,A
 3.50,  6250, 0.0, 8.0, 0.2249,K ,L,A
 4.00,  6250, 0.0, 8.0, 0.2304,K ,L,A
 4.50,  6250, 0.0, 8.0, 0.2354,K ,L,A
 5.00,  6250, 0.0, 8.0, 0.2381,K ,L,A
 0.50,  6500, 0.0, 8.0, 0.2453,K ,L,A
 1.00,  6500, 0.0, 8.0, 0.2323,K ,L,A
 1.50,  6500, 0.0, 8.0, 0.2206,K ,L,A
 2.00,  6500, 0.0, 8.0, 0.2072,K ,L,A
 2.50,  6500, 0.0, 8.0, 0.2051,K ,L,A
 3.00,  6500, 0.0, 8.0, 0.2082,K ,L,A
 3.50,  6500, 0.0, 8.0, 0.2138,K ,L,A
 4.00,  6500, 0.0, 8.0, 0.2196,K ,L,A
 4.50,  6500, 0.0, 8.0, 0.2243,K ,L,A
 5.00,  6500, 0.0, 8.0, 0.2273,K ,L,A
 0.50,  6750, 0.0, 8.0, 0.2468,K ,L,A
 1.00,  6750, 0.0, 8.0, 0.2295,K ,L,A
 1.50,  6750, 0.0, 8.0, 0.2224,K ,L,A
 2.00,  6750, 0.0, 8.0, 0.2117,K ,L,A
 2.50,  6750, 0.0, 8.0, 0.1991,K ,L,A
 3.00,  6750, 0.0, 8.0, 0.2010,K ,L,A
 3.50,  6750, 0.0, 8.0, 0.2050,K ,L,A
 4.00,  6750, 0.0, 8.0, 0.2103,K ,L,A
 4.50,  6750, 0.0, 8.0, 0.2146,K ,L,A
 5.00,  6750, 0.0, 8.0, 0.2178,K ,L,A
 0.50,  7000, 0.0, 8.0, 0.2502,K ,L,A
 1.00,  7000, 0.0, 8.0, 0.2283,K ,L,A
 1.50,  7000, 0.0, 8.0, 0.2181,K ,L,A
 2.00,  7000, 0.0, 8.0, 0.2147,K ,L,A
 2.50,  7000, 0.0, 8.0, 0.2043,K ,L,A
 3.00,  7000, 0.0, 8.0, 0.1950,K ,L,A
 3.50,  7000, 0.0, 8.0, 0.1986,K ,L,A
 4.00,  7000, 0.0, 8.0, 0.2025,K ,L,A
 4.50,  7000, 0.0, 8.0, 0.2061,K ,L,A
 5.00,  7000, 0.0, 8.0, 0.2100,K ,L,A
 0.50,  7250, 0.0, 8.0, 0.2554,K ,L,A
 1.00,  7250, 0.0, 8.0, 0.2284,K ,L,A
 1.50,  7250, 0.0, 8.0, 0.2151,K ,L,A
 2.00,  7250, 0.0, 8.0, 0.2094,K ,L,A
 2.50,  7250, 0.0, 8.0, 0.2081,K ,L,A
 3.00,  7250, 0.0, 8.0, 0.1982,K ,L,A
 3.50,  7250, 0.0, 8.0, 0.1913,K ,L,A
 4.00,  7250, 0.0, 8.0, 0.1964,K ,L,A
 4.50,  7250, 0.0, 8.0, 0.1986,K ,L,A
 5.00,  7250, 0.0, 8.0, 0.2027,K ,L,A
 0.50,  7500, 0.0, 8.0, 0.2651,K ,L,A
 1.00,  7500, 0.0, 8.0, 0.2298,K ,L,A
 1.50,  7500, 0.0, 8.0, 0.2130,K ,L,A
 2.00,  7500, 0.0, 8.0, 0.2050,K ,L,A
 2.50,  7500, 0.0, 8.0, 0.2021,K ,L,A
 3.00,  7500, 0.0, 8.0, 0.2022,K ,L,A
 3.50,  7500, 0.0, 8.0, 0.1945,K ,L,A
 4.00,  7500, 0.0, 8.0, 0.1909,K ,L,A
 4.50,  7500, 0.0, 8.0, 0.1935,K ,L,A
 5.00,  7500, 0.0, 8.0, 0.1961,K ,L,A
 1.00,  7750, 0.0, 8.0, 0.2324,K ,L,A
 1.50,  7750, 0.0, 8.0, 0.2116,K ,L,A
 2.00,  7750, 0.0, 8.0, 0.2013,K ,L,A
 2.50,  7750, 0.0, 8.0, 0.1967,K ,L,A
 3.00,  7750, 0.0, 8.0, 0.1955,K ,L,A
 3.50,  7750, 0.0, 8.0, 0.1964,K ,L,A
 4.00,  7750, 0.0, 8.0, 0.1898,K ,L,A
 4.50,  7750, 0.0, 8.0, 0.1861,K ,L,A
 5.00,  7750, 0.0, 8.0, 0.1912,K ,L,A
 1.00,  8000, 0.0, 8.0, 0.2383,K ,L,A
 1.50,  8000, 0.0, 8.0, 0.2111,K ,L,A
 2.00,  8000, 0.0, 8.0, 0.1981,K ,L,A
 2.50,  8000, 0.0, 8.0, 0.1917,K ,L,A
 3.00,  8000, 0.0, 8.0, 0.1889,K ,L,A
 3.50,  8000, 0.0, 8.0, 0.1890,K ,L,A
 4.00,  8000, 0.0, 8.0, 0.1909,K ,L,A
 4.50,  8000, 0.0, 8.0, 0.1877,K ,L,A
 5.00,  8000, 0.0, 8.0, 0.1873,K ,L,A
 1.00,  8250, 0.0, 8.0, 0.2503,K ,L,A
 1.50,  8250, 0.0, 8.0, 0.2124,K ,L,A
 2.00,  8250, 0.0, 8.0, 0.1957,K ,L,A
 2.50,  8250, 0.0, 8.0, 0.1872,K ,L,A
 3.00,  8250, 0.0, 8.0, 0.1832,K ,L,A
 3.50,  8250, 0.0, 8.0, 0.1820,K ,L,A
 4.00,  8250, 0.0, 8.0, 0.1829,K ,L,A
 4.50,  8250, 0.0, 8.0, 0.1862,K ,L,A
 5.00,  8250, 0.0, 8.0, 0.1828,K ,L,A
 1.50,  8500, 0.0, 8.0, 0.2159,K ,L,A
 2.00,  8500, 0.0, 8.0, 0.1949,K ,L,A
 2.50,  8500, 0.0, 8.0, 0.1839,K ,L,A
 3.00,  8500, 0.0, 8.0, 0.1783,K ,L,A
 3.50,  8500, 0.0, 8.0, 0.1758,K ,L,A
 4.00,  8500, 0.0, 8.0, 0.1754,K ,L,A
 4.50,  8500, 0.0, 8.0, 0.1775,K ,L,A
 5.00,  8500, 0.0, 8.0, 0.1816,K ,L,A
 1.50,  8750, 0.0, 8.0, 0.2215,K ,L,A
 2.00,  8750, 0.0, 8.0, 0.1955,K ,L,A
 2.50,  8750, 0.0, 8.0, 0.1820,K ,L,A
 3.00,  8750, 0.0, 8.0, 0.1747,K ,L,A
 3.50,  8750, 0.0, 8.0, 0.1708,K ,L,A
 4.00,  8750, 0.0, 8.0, 0.1693,K ,L,A
 4.50,  8750, 0.0, 8.0, 0.1697,K ,L,A
 5.00,  8750, 0.0, 8.0, 0.1736,K ,L,A
 1.50,  9000, 0.0, 8.0, 0.2283,K ,L,A
 2.00,  9000, 0.0, 8.0, 0.1971,K ,L,A
 2.50,  9000, 0.0, 8.0, 0.1812,K ,L,A
 3.00,  9000, 0.0, 8.0, 0.1722,K ,L,A
 3.50,  9000, 0.0, 8.0, 0.1672,K ,L,A
 4.00,  9000, 0.0, 8.0, 0.1646,K ,L,A
 4.50,  9000, 0.0, 8.0, 0.1638,K ,L,A
 5.00,  9000, 0.0, 8.0, 0.1644,K ,L,A
 2.00,  9250, 0.0, 8.0, 0.1995,K ,L,A
 2.50,  9250, 0.0, 8.0, 0.1811,K ,L,A
 3.00,  9250, 0.0, 8.0, 0.1708,K ,L,A
 3.50,  9250, 0.0, 8.0, 0.1647,K ,L,A
 4.00,  9250, 0.0, 8.0, 0.1613,K ,L,A
 4.50,  9250, 0.0, 8.0, 0.1594,K ,L,A
 5.00,  9250, 0.0, 8.0, 0.1590,K ,L,A
 2.00,  9500, 0.0, 8.0, 0.2016,K ,L,A
 2.50,  9500, 0.0, 8.0, 0.1815,K ,L,A
 3.00,  9500, 0.0, 8.0, 0.1697,K ,L,A
 3.50,  9500, 0.0, 8.0, 0.1630,K ,L,A
 4.00,  9500, 0.0, 8.0, 0.1586,K ,L,A
 4.50,  9500, 0.0, 8.0, 0.1562,K ,L,A
 5.00,  9500, 0.0, 8.0, 0.1550,K ,L,A
 2.00,  9750, 0.0, 8.0, 0.2029,K ,L,A
 2.50,  9750, 0.0, 8.0, 0.1817,K ,L,A
 3.00,  9750, 0.0, 8.0, 0.1692,K ,L,A
 3.50,  9750, 0.0, 8.0, 0.1613,K ,L,A
 4.00,  9750, 0.0, 8.0, 0.1567,K ,L,A
 4.50,  9750, 0.0, 8.0, 0.1536,K ,L,A
 5.00,  9750, 0.0, 8.0, 0.1520,K ,L,A
 2.00, 10000, 0.0, 8.0, 0.2031,K ,L,A
 2.50, 10000, 0.0, 8.0, 0.1815,K ,L,A
 3.00, 10000, 0.0, 8.0, 0.1685,K ,L,A
 3.50, 10000, 0.0, 8.0, 0.1602,K ,L,A
 4.00, 10000, 0.0, 8.0, 0.1548,K ,L,A
 4.50, 10000, 0.0, 8.0, 0.1515,K ,L,A
 5.00, 10000, 0.0, 8.0, 0.1494,K ,L,A
 2.00, 10250, 0.0, 8.0, 0.2024,K ,L,A
 2.50, 10250, 0.0, 8.0, 0.1806,K ,L,A
 3.00, 10250, 0.0, 8.0, 0.1676,K ,L,A
 3.50, 10250, 0.0, 8.0, 0.1590,K ,L,A
 4.00, 10250, 0.0, 8.0, 0.1534,K ,L,A
 4.50, 10250, 0.0, 8.0, 0.1498,K ,L,A
 5.00, 10250, 0.0, 8.0, 0.1474,K ,L,A
 2.00, 10500, 0.0, 8.0, 0.2009,K ,L,A
 2.50, 10500, 0.0, 8.0, 0.1789,K ,L,A
 3.00, 10500, 0.0, 8.0, 0.1662,K ,L,A
 3.50, 10500, 0.0, 8.0, 0.1576,K ,L,A
 4.00, 10500, 0.0, 8.0, 0.1519,K ,L,A
 4.50, 10500, 0.0, 8.0, 0.1480,K ,L,A
 5.00, 10500, 0.0, 8.0, 0.1454,K ,L,A
 2.00, 10750, 0.0, 8.0, 0.1993,K ,L,A
 2.50, 10750, 0.0, 8.0, 0.1768,K ,L,A
 3.00, 10750, 0.0, 8.0, 0.1643,K ,L,A
 3.50, 10750, 0.0, 8.0, 0.1560,K ,L,A
 4.00, 10750, 0.0, 8.0, 0.1504,K ,L,A
 4.50, 10750, 0.0, 8.0, 0.1464,K ,L,A
 5.00, 10750, 0.0, 8.0, 0.1437,K ,L,A
 2.50, 11000, 0.0, 8.0, 0.1743,K ,L,A
 3.00, 11000, 0.0, 8.0, 0.1618,K ,L,A
 3.50, 11000, 0.0, 8.0, 0.1540,K ,L,A
 4.00, 11000, 0.0, 8.0, 0.1486,K ,L,A
 4.50, 11000, 0.0, 8.0, 0.1447,K ,L,A
 5.00, 11000, 0.0, 8.0, 0.1420,K ,L,A
 2.50, 11250, 0.0, 8.0, 0.1718,K ,L,A
 3.00, 11250, 0.0, 8.0, 0.1592,K ,L,A
 3.50, 11250, 0.0, 8.0, 0.1518,K ,L,A
 4.00, 11250, 0.0, 8.0, 0.1467,K ,L,A
 4.50, 11250, 0.0, 8.0, 0.1430,K ,L,A
 5.00, 11250, 0.0, 8.0, 0.1403,K ,L,A
 2.50, 11500, 0.0, 8.0, 0.1694,K ,L,A
 3.00, 11500, 0.0, 8.0, 0.1564,K ,L,A
 3.50, 11500, 0.0, 8.0, 0.1492,K ,L,A
 4.00, 11500, 0.0, 8.0, 0.1444,K ,L,A
 4.50, 11500, 0.0, 8.0, 0.1410,K ,L,A
 5.00, 11500, 0.0, 8.0, 0.1384,K ,L,A
 2.50, 11750, 0.0, 8.0, 0.1674,K ,L,A
 3.00, 11750, 0.0, 8.0, 0.1537,K ,L,A
 3.50, 11750, 0.0, 8.0, 0.1466,K ,L,A
 4.00, 11750, 0.0, 8.0, 0.1422,K ,L,A
 4.50, 11750, 0.0, 8.0, 0.1390,K ,L,A
 5.00, 11750, 0.0, 8.0, 0.1367,K ,L,A
 2.50, 12000, 0.0, 8.0, 0.1658,K ,L,A
 3.00, 12000, 0.0, 8.0, 0.1512,K ,L,A
 3.50, 12000, 0.0, 8.0, 0.1439,K ,L,A
 4.00, 12000, 0.0, 8.0, 0.1397,K ,L,A
 4.50, 12000, 0.0, 8.0, 0.1368,K ,L,A
 5.00, 12000, 0.0, 8.0, 0.1346,K ,L,A
 2.50, 12250, 0.0, 8.0, 0.1645,K ,L,A
 3.00, 12250, 0.0, 8.0, 0.1489,K ,L,A
 3.50, 12250, 0.0, 8.0, 0.1413,K ,L,A
 4.00, 12250, 0.0, 8.0, 0.1372,K ,L,A
 4.50, 12250, 0.0, 8.0, 0.1346,K ,L,A
 5.00, 12250, 0.0, 8.0, 0.1327,K ,L,A
 2.50, 12500, 0.0, 8.0, 0.1635,K ,L,A
 3.00, 12500, 0.0, 8.0, 0.1470,K ,L,A
 3.50, 12500, 0.0, 8.0, 0.1389,K ,L,A
 4.00, 12500, 0.0, 8.0, 0.1347,K ,L,A
 4.50, 12500, 0.0, 8.0, 0.1323,K ,L,A
 5.00, 12500, 0.0, 8.0, 0.1307,K ,L,A
