logg,Teff,Z,u,Filt,Met,Mod
2.5,11500,0,0.1942,J,F,A
3,11500,0,0.1848,J,F,A
3.5,11500,0,0.1804,J,F,A
4,11500,0,0.1774,J,F,A
4.5,11500,0,0.175,J,F,A
5,11500,0,0.1721,J,F,A
2.5,11750,0,0.1916,J,F,A
3,11750,0,0.1816,J,F,A
3.5,11750,0,0.177,J,F,A
4,11750,0,0.1744,J,F,A
4.5,11750,0,0.1725,J,F,A
5,11750,0,0.17,J,F,A
2.5,12000,0,0.1895,J,F,A
3,12000,0,0.1784,J,F,A
3.5,12000,0,0.1735,J,F,A
4,12000,0,0.1714,J,F,A
4.5,12000,0,0.1695,J,F,A
5,12000,0,0.1677,J,F,A
2.5,12250,0,0.188,J,F,A
3,12250,0,0.1758,J,F,A
3.5,12250,0,0.1706,J,F,A
4,12250,0,0.168,J,F,A
4.5,12250,0,0.1668,J,F,A
5,12250,0,0.1656,J,F,A
2.5,12500,0,0.1864,J,F,A
3,12500,0,0.1737,J,F,A
3.5,12500,0,0.1678,J,F,A
4,12500,0,0.1655,J,F,A
4.5,12500,0,0.164,J,F,A
5,12500,0,0.1629,J,F,A
2.5,12750,0,0.185,J,F,A
3,12750,0,0.1714,J,F,A
3.5,12750,0,0.165,J,F,A
4,12750,0,0.1625,J,F,A
4.5,12750,0,0.1614,J,F,A
5,12750,0,0.1605,J,F,A
2.5,13000,0,0.1838,J,F,A
3,13000,0,0.1693,J,F,A
3.5,13000,0,0.1625,J,F,A
4,13000,0,0.1596,J,F,A
4.5,13000,0,0.1587,J,F,A
5,13000,0,0.158,J,F,A
2.5,14000,0,0.1814,J,F,A
3,14000,0,0.1636,J,F,A
3.5,14000,0,0.1548,J,F,A
4,14000,0,0.1507,J,F,A
4.5,14000,0,0.1492,J,F,A
5,14000,0,0.149,J,F,A
2.5,15000,0,0.1814,J,F,A
3,15000,0,0.16,J,F,A
3.5,15000,0,0.1494,J,F,A
4,15000,0,0.144,J,F,A
4.5,15000,0,0.1416,J,F,A
5,15000,0,0.1408,J,F,A
2.5,16000,0,0.1835,J,F,A
3,16000,0,0.1581,J,F,A
3.5,16000,0,0.1458,J,F,A
4,16000,0,0.1391,J,F,A
4.5,16000,0,0.1359,J,F,A
5,16000,0,0.1346,J,F,A
2.5,17000,0,0.1884,J,F,A
3,17000,0,0.1575,J,F,A
3.5,17000,0,0.1431,J,F,A
4,17000,0,0.1356,J,F,A
4.5,17000,0,0.1317,J,F,A
5,17000,0,0.1296,J,F,A
2.5,18000,0,0.1955,J,F,A
3,18000,0,0.1583,J,F,A
3.5,18000,0,0.1414,J,F,A
4,18000,0,0.1328,J,F,A
4.5,18000,0,0.1284,J,F,A
5,18000,0,0.1259,J,F,A
3,19000,0,0.1602,J,F,A
3.5,19000,0,0.1406,J,F,A
4,19000,0,0.1307,J,F,A
4.5,19000,0,0.1255,J,F,A
5,19000,0,0.1229,J,F,A
3,20000,0,0.1625,J,F,A
3.5,20000,0,0.1405,J,F,A
4,20000,0,0.1291,J,F,A
4.5,20000,0,0.1233,J,F,A
5,20000,0,0.1201,J,F,A
3,21000,0,0.1641,J,F,A
3.5,21000,0,0.141,J,F,A
4,21000,0,0.1286,J,F,A
4.5,21000,0,0.1218,J,F,A
5,21000,0,0.1182,J,F,A
3,22000,0,0.1646,J,F,A
3.5,22000,0,0.1409,J,F,A
4,22000,0,0.1282,J,F,A
4.5,22000,0,0.1208,J,F,A
5,22000,0,0.1169,J,F,A
3,23000,0,0.1656,J,F,A
3.5,23000,0,0.1399,J,F,A
4,23000,0,0.1276,J,F,A
4.5,23000,0,0.1204,J,F,A
5,23000,0,0.116,J,F,A
3,24000,0,0.1699,J,F,A
3.5,24000,0,0.1392,J,F,A
4,24000,0,0.1266,J,F,A
4.5,24000,0,0.1199,J,F,A
5,24000,0,0.1156,J,F,A
3,25000,0,0.1778,J,F,A
3.5,25000,0,0.1392,J,F,A
4,25000,0,0.1255,J,F,A
4.5,25000,0,0.1188,J,F,A
5,25000,0,0.1153,J,F,A
3.5,26000,0,0.1409,J,F,A
4,26000,0,0.1249,J,F,A
4.5,26000,0,0.118,J,F,A
5,26000,0,0.1145,J,F,A
3.5,27000,0,0.144,J,F,A
4,27000,0,0.125,J,F,A
4.5,27000,0,0.1172,J,F,A
5,27000,0,0.1136,J,F,A
3.5,28000,0,0.1471,J,F,A
4,28000,0,0.1261,J,F,A
4.5,28000,0,0.1169,J,F,A
5,28000,0,0.1129,J,F,A
3.5,29000,0,0.1492,J,F,A
4,29000,0,0.1274,J,F,A
4.5,29000,0,0.1171,J,F,A
5,29000,0,0.1122,J,F,A
3.5,30000,0,0.1502,J,F,A
4,30000,0,0.1277,J,F,A
4.5,30000,0,0.1172,J,F,A
5,30000,0,0.1118,J,F,A
4,31000,0,0.1272,J,F,A
4.5,31000,0,0.1165,J,F,A
5,31000,0,0.1109,J,F,A
4,32000,0,0.126,J,F,A
4.5,32000,0,0.1149,J,F,A
5,32000,0,0.1093,J,F,A
4,33000,0,0.1243,J,F,A
4.5,33000,0,0.113,J,F,A
5,33000,0,0.1071,J,F,A
4,34000,0,0.1223,J,F,A
4.5,34000,0,0.1107,J,F,A
5,34000,0,0.1046,J,F,A
4,35000,0,0.119,J,F,A
4.5,35000,0,0.108,J,F,A
5,35000,0,0.1018,J,F,A
4,36000,0,0.1158,J,F,A
4.5,36000,0,0.1048,J,F,A
5,36000,0,0.099,J,F,A
4,37000,0,0.1138,J,F,A
4.5,37000,0,0.1008,J,F,A
5,37000,0,0.0956,J,F,A
4.5,38000,0,0.0974,J,F,A
5,38000,0,0.0918,J,F,A
4.5,39000,0,0.0947,J,F,A
5,39000,0,0.088,J,F,A
4.5,40000,0,0.0933,J,F,A
5,40000,0,0.0852,J,F,A
4.5,41000,0,0.0923,J,F,A
5,41000,0,0.0829,J,F,A
4.5,42000,0,0.092,J,F,A
5,42000,0,0.0815,J,F,A
4.5,43000,0,0.0917,J,F,A
5,43000,0,0.0803,J,F,A
4.5,44000,0,0.0915,J,F,A
5,44000,0,0.0796,J,F,A
4.5,45000,0,0.0913,J,F,A
5,45000,0,0.0789,J,F,A
4.5,46000,0,0.0911,J,F,A
5,46000,0,0.0784,J,F,A
5,47000,0,0.0777,J,F,A
5,48000,0,0.077,J,F,A
5,49000,0,0.0766,J,F,A
5,50000,0,0.0762,J,F,A
0,3500,0,0.4983,J,F,A
0.5,3500,0,0.4892,J,F,A
1,3500,0,0.4809,J,F,A
1.5,3500,0,0.4727,J,F,A
2,3500,0,0.4654,J,F,A
2.5,3500,0,0.4584,J,F,A
3,3500,0,0.4405,J,F,A
3.5,3500,0,0.3666,J,F,A
4,3500,0,0.2838,J,F,A
4.5,3500,0,0.2429,J,F,A
5,3500,0,0.2264,J,F,A
0,3750,0,0.4922,J,F,A
0.5,3750,0,0.491,J,F,A
1,3750,0,0.4884,J,F,A
1.5,3750,0,0.4842,J,F,A
2,3750,0,0.4797,J,F,A
2.5,3750,0,0.4743,J,F,A
3,3750,0,0.4676,J,F,A
3.5,3750,0,0.4462,J,F,A
4,3750,0,0.3735,J,F,A
4.5,3750,0,0.2919,J,F,A
5,3750,0,0.2465,J,F,A
0,4000,0,0.463,J,F,A
0.5,4000,0,0.4666,J,F,A
1,4000,0,0.4697,J,F,A
1.5,4000,0,0.4711,J,F,A
2,4000,0,0.4712,J,F,A
2.5,4000,0,0.4702,J,F,A
3,4000,0,0.4677,J,F,A
3.5,4000,0,0.4634,J,F,A
4,4000,0,0.4422,J,F,A
4.5,4000,0,0.3766,J,F,A
5,4000,0,0.2997,J,F,A
0,4250,0,0.4275,J,F,A
0.5,4250,0,0.4327,J,F,A
1,4250,0,0.4385,J,F,A
1.5,4250,0,0.4424,J,F,A
2,4250,0,0.4462,J,F,A
2.5,4250,0,0.4484,J,F,A
3,4250,0,0.4498,J,F,A
3.5,4250,0,0.4496,J,F,A
4,4250,0,0.4472,J,F,A
4.5,4250,0,0.4305,J,F,A
5,4250,0,0.3769,J,F,A
0,4500,0,0.3956,J,F,A
0.5,4500,0,0.4004,J,F,A
1,4500,0,0.4049,J,F,A
1.5,4500,0,0.4099,J,F,A
2,4500,0,0.4143,J,F,A
2.5,4500,0,0.4194,J,F,A
3,4500,0,0.4231,J,F,A
3.5,4500,0,0.4254,J,F,A
4,4500,0,0.4263,J,F,A
4.5,4500,0,0.4252,J,F,A
5,4500,0,0.4139,J,F,A
0,4750,0,0.3662,J,F,A
0.5,4750,0,0.3711,J,F,A
1,4750,0,0.3757,J,F,A
1.5,4750,0,0.3795,J,F,A
2,4750,0,0.3839,J,F,A
2.5,4750,0,0.3891,J,F,A
3,4750,0,0.3935,J,F,A
3.5,4750,0,0.398,J,F,A
4,4750,0,0.4006,J,F,A
4.5,4750,0,0.4024,J,F,A
5,4750,0,0.4016,J,F,A
0,5000,0,0.3379,J,F,A
0.5,5000,0,0.343,J,F,A
1,5000,0,0.3477,J,F,A
1.5,5000,0,0.3524,J,F,A
2,5000,0,0.3557,J,F,A
2.5,5000,0,0.3602,J,F,A
3,5000,0,0.3651,J,F,A
3.5,5000,0,0.3702,J,F,A
4,5000,0,0.3736,J,F,A
4.5,5000,0,0.3768,J,F,A
5,5000,0,0.3781,J,F,A
0,5250,0,0.3097,J,F,A
0.5,5250,0,0.3154,J,F,A
1,5250,0,0.321,J,F,A
1.5,5250,0,0.3263,J,F,A
2,5250,0,0.3306,J,F,A
2.5,5250,0,0.3349,J,F,A
3,5250,0,0.3392,J,F,A
3.5,5250,0,0.3437,J,F,A
4,5250,0,0.3482,J,F,A
4.5,5250,0,0.3518,J,F,A
5,5250,0,0.3538,J,F,A
0,5500,0,0.315,J,F,A
0.5,5500,0,0.29,J,F,A
1,5500,0,0.2965,J,F,A
1.5,5500,0,0.3019,J,F,A
2,5500,0,0.3065,J,F,A
2.5,5500,0,0.3108,J,F,A
3,5500,0,0.3147,J,F,A
3.5,5500,0,0.3201,J,F,A
4,5500,0,0.3248,J,F,A
4.5,5500,0,0.3281,J,F,A
5,5500,0,0.3305,J,F,A
0,5750,0,0.3099,J,F,A
0.5,5750,0,0.3001,J,F,A
1,5750,0,0.283,J,F,A
1.5,5750,0,0.279,J,F,A
2,5750,0,0.2841,J,F,A
2.5,5750,0,0.2886,J,F,A
3,5750,0,0.2935,J,F,A
3.5,5750,0,0.2983,J,F,A
4,5750,0,0.3033,J,F,A
4.5,5750,0,0.3069,J,F,A
5,5750,0,0.3094,J,F,A
0,6000,0,0.3048,J,F,A
0.5,6000,0,0.2967,J,F,A
1,6000,0,0.2887,J,F,A
1.5,6000,0,0.2671,J,F,A
2,6000,0,0.2635,J,F,A
2.5,6000,0,0.2692,J,F,A
3,6000,0,0.2744,J,F,A
3.5,6000,0,0.2793,J,F,A
4,6000,0,0.2837,J,F,A
4.5,6000,0,0.288,J,F,A
5,6000,0,0.2904,J,F,A
0.5,6250,0,0.2922,J,F,A
1,6250,0,0.2851,J,F,A
1.5,6250,0,0.2724,J,F,A
2,6250,0,0.2535,J,F,A
2.5,6250,0,0.2512,J,F,A
3,6250,0,0.2571,J,F,A
3.5,6250,0,0.2622,J,F,A
4,6250,0,0.2669,J,F,A
4.5,6250,0,0.2716,J,F,A
5,6250,0,0.2737,J,F,A
0.5,6500,0,0.2881,J,F,A
1,6500,0,0.2812,J,F,A
1.5,6500,0,0.2739,J,F,A
2,6500,0,0.2572,J,F,A
2.5,6500,0,0.2411,J,F,A
3,6500,0,0.2415,J,F,A
3.5,6500,0,0.2472,J,F,A
4,6500,0,0.2527,J,F,A
4.5,6500,0,0.257,J,F,A
5,6500,0,0.2594,J,F,A
0.5,6750,0,0.2859,J,F,A
1,6750,0,0.2765,J,F,A
1.5,6750,0,0.2715,J,F,A
2,6750,0,0.2625,J,F,A
2.5,6750,0,0.2424,J,F,A
3,6750,0,0.2317,J,F,A
3.5,6750,0,0.2339,J,F,A
4,6750,0,0.2398,J,F,A
4.5,6750,0,0.2442,J,F,A
5,6750,0,0.2471,J,F,A
0.5,7000,0,0.2864,J,F,A
1,7000,0,0.2719,J,F,A
1.5,7000,0,0.2668,J,F,A
2,7000,0,0.2625,J,F,A
2.5,7000,0,0.2508,J,F,A
3,7000,0,0.2293,J,F,A
3.5,7000,0,0.2246,J,F,A
4,7000,0,0.2281,J,F,A
4.5,7000,0,0.2323,J,F,A
5,7000,0,0.2362,J,F,A
0.5,7250,0,0.2902,J,F,A
1,7250,0,0.2693,J,F,A
1.5,7250,0,0.2604,J,F,A
2,7250,0,0.2576,J,F,A
2.5,7250,0,0.2537,J,F,A
3,7250,0,0.2392,J,F,A
3.5,7250,0,0.2181,J,F,A
4,7250,0,0.2189,J,F,A
4.5,7250,0,0.2215,J,F,A
5,7250,0,0.2259,J,F,A
0.5,7500,0,0.3028,J,F,A
1,7500,0,0.2681,J,F,A
1.5,7500,0,0.2553,J,F,A
2,7500,0,0.2496,J,F,A
2.5,7500,0,0.2481,J,F,A
3,7500,0,0.2438,J,F,A
3.5,7500,0,0.2268,J,F,A
4,7500,0,0.2116,J,F,A
4.5,7500,0,0.2136,J,F,A
5,7500,0,0.2166,J,F,A
1,7750,0,0.2706,J,F,A
1.5,7750,0,0.252,J,F,A
2,7750,0,0.2434,J,F,A
2.5,7750,0,0.2396,J,F,A
3,7750,0,0.239,J,F,A
3.5,7750,0,0.2341,J,F,A
4,7750,0,0.2156,J,F,A
4.5,7750,0,0.2036,J,F,A
5,7750,0,0.2094,J,F,A
1,8000,0,0.2772,J,F,A
1.5,8000,0,0.2509,J,F,A
2,8000,0,0.2389,J,F,A
2.5,8000,0,0.2328,J,F,A
3,8000,0,0.2302,J,F,A
3.5,8000,0,0.2303,J,F,A
4,8000,0,0.2241,J,F,A
4.5,8000,0,0.2074,J,F,A
5,8000,0,0.2039,J,F,A
1,8250,0,0.2875,J,F,A
1.5,8250,0,0.2523,J,F,A
2,8250,0,0.2362,J,F,A
2.5,8250,0,0.2278,J,F,A
3,8250,0,0.2233,J,F,A
3.5,8250,0,0.2216,J,F,A
4,8250,0,0.2224,J,F,A
4.5,8250,0,0.2149,J,F,A
5,8250,0,0.1992,J,F,A
1.5,8500,0,0.2555,J,F,A
2,8500,0,0.2353,J,F,A
2.5,8500,0,0.2243,J,F,A
3,8500,0,0.218,J,F,A
3.5,8500,0,0.215,J,F,A
4,8500,0,0.2138,J,F,A
4.5,8500,0,0.2148,J,F,A
5,8500,0,0.2056,J,F,A
1.5,8750,0,0.2589,J,F,A
2,8750,0,0.2357,J,F,A
2.5,8750,0,0.2225,J,F,A
3,8750,0,0.2144,J,F,A
3.5,8750,0,0.2097,J,F,A
4,8750,0,0.2073,J,F,A
4.5,8750,0,0.2067,J,F,A
5,8750,0,0.2072,J,F,A
1.5,9000,0,0.2617,J,F,A
2,9000,0,0.2361,J,F,A
2.5,9000,0,0.2214,J,F,A
3,9000,0,0.2121,J,F,A
3.5,9000,0,0.2061,J,F,A
4,9000,0,0.2024,J,F,A
4.5,9000,0,0.2006,J,F,A
5,9000,0,0.2001,J,F,A
2,9250,0,0.2363,J,F,A
2.5,9250,0,0.2207,J,F,A
3,9250,0,0.2105,J,F,A
3.5,9250,0,0.2036,J,F,A
4,9250,0,0.1989,J,F,A
4.5,9250,0,0.196,J,F,A
5,9250,0,0.1946,J,F,A
2,9500,0,0.2357,J,F,A
2.5,9500,0,0.2197,J,F,A
3,9500,0,0.209,J,F,A
3.5,9500,0,0.2017,J,F,A
4,9500,0,0.1965,J,F,A
4.5,9500,0,0.1926,J,F,A
5,9500,0,0.1902,J,F,A
2,9750,0,0.2335,J,F,A
2.5,9750,0,0.2182,J,F,A
3,9750,0,0.2077,J,F,A
3.5,9750,0,0.1999,J,F,A
4,9750,0,0.1943,J,F,A
4.5,9750,0,0.1901,J,F,A
5,9750,0,0.1869,J,F,A
2,10000,0,0.2307,J,F,A
2.5,10000,0,0.2156,J,F,A
3,10000,0,0.2058,J,F,A
3.5,10000,0,0.1983,J,F,A
4,10000,0,0.1924,J,F,A
4.5,10000,0,0.1878,J,F,A
5,10000,0,0.1844,J,F,A
2,10250,0,0.2275,J,F,A
2.5,10250,0,0.2124,J,F,A
3,10250,0,0.2034,J,F,A
3.5,10250,0,0.1967,J,F,A
4,10250,0,0.1909,J,F,A
4.5,10250,0,0.186,J,F,A
5,10250,0,0.1822,J,F,A
2,10500,0,0.2242,J,F,A
2.5,10500,0,0.2086,J,F,A
3,10500,0,0.2002,J,F,A
3.5,10500,0,0.1942,J,F,A
4,10500,0,0.1889,J,F,A
4.5,10500,0,0.1842,J,F,A
5,10500,0,0.1803,J,F,A
2,10750,0,0.2216,J,F,A
2.5,10750,0,0.2047,J,F,A
3,10750,0,0.1966,J,F,A
3.5,10750,0,0.1915,J,F,A
4,10750,0,0.1867,J,F,A
4.5,10750,0,0.1823,J,F,A
5,10750,0,0.1785,J,F,A
2.5,11000,0,0.2009,J,F,A
3,11000,0,0.1929,J,F,A
3.5,11000,0,0.1883,J,F,A
4,11000,0,0.1843,J,F,A
4.5,11000,0,0.1803,J,F,A
5,11000,0,0.1766,J,F,A
2.5,11250,0,0.1977,J,F,A
3,11250,0,0.189,J,F,A
3.5,11250,0,0.1847,J,F,A
4,11250,0,0.1815,J,F,A
4.5,11250,0,0.178,J,F,A
5,11250,0,0.1748,J,F,A
2.5,11500,0,0.1945,J,F,A
3,11500,0,0.185,J,F,A
3.5,11500,0,0.1809,J,F,A
4,11500,0,0.1782,J,F,A
4.5,11500,0,0.1756,J,F,A
5,11500,0,0.1727,J,F,A
2.5,11750,0,0.1922,J,F,A
3,11750,0,0.1817,J,F,A
3.5,11750,0,0.1772,J,F,A
4,11750,0,0.1751,J,F,A
4.5,11750,0,0.1731,J,F,A
5,11750,0,0.1705,J,F,A
2.5,12000,0,0.1899,J,F,A
3,12000,0,0.1786,J,F,A
3.5,12000,0,0.1737,J,F,A
4,12000,0,0.1715,J,F,A
4.5,12000,0,0.1703,J,F,A
5,12000,0,0.1681,J,F,A
2.5,12250,0,0.1883,J,F,A
3,12250,0,0.1758,J,F,A
3.5,12250,0,0.1705,J,F,A
4,12250,0,0.1681,J,F,A
4.5,12250,0,0.1674,J,F,A
5,12250,0,0.1657,J,F,A
2.5,12500,0,0.1868,J,F,A
3,12500,0,0.1734,J,F,A
3.5,12500,0,0.1673,J,F,A
4,12500,0,0.1653,J,F,A
4.5,12500,0,0.1642,J,F,A
5,12500,0,0.1634,J,F,A
2.5,12750,0,0.1856,J,F,A
3,12750,0,0.1714,J,F,A
3.5,12750,0,0.1648,J,F,A
4,12750,0,0.1623,J,F,A
4.5,12750,0,0.1614,J,F,A
5,12750,0,0.1608,J,F,A
2.5,13000,0,0.1848,J,F,A
3,13000,0,0.1694,J,F,A
3.5,13000,0,0.1623,J,F,A
4,13000,0,0.1593,J,F,A
4.5,13000,0,0.1585,J,F,A
5,13000,0,0.1582,J,F,A
2.5,14000,0,0.1827,J,F,A
3,14000,0,0.1638,J,F,A
3.5,14000,0,0.1542,J,F,A
4,14000,0,0.1497,J,F,A
4.5,14000,0,0.148,J,F,A
5,14000,0,0.1478,J,F,A
2.5,15000,0,0.1834,J,F,A
3,15000,0,0.1605,J,F,A
3.5,15000,0,0.1491,J,F,A
4,15000,0,0.143,J,F,A
4.5,15000,0,0.1404,J,F,A
5,15000,0,0.1396,J,F,A
2.5,16000,0,0.1867,J,F,A
3,16000,0,0.1592,J,F,A
3.5,16000,0,0.1457,J,F,A
4,16000,0,0.1385,J,F,A
4.5,16000,0,0.1347,J,F,A
5,16000,0,0.1332,J,F,A
2.5,17000,0,0.1931,J,F,A
3,17000,0,0.1593,J,F,A
3.5,17000,0,0.1434,J,F,A
4,17000,0,0.135,J,F,A
4.5,17000,0,0.1306,J,F,A
5,17000,0,0.1283,J,F,A
3,18000,0,0.1609,J,F,A
3.5,18000,0,0.1421,J,F,A
4,18000,0,0.1324,J,F,A
4.5,18000,0,0.1274,J,F,A
5,18000,0,0.1246,J,F,A
3,19000,0,0.1634,J,F,A
3.5,19000,0,0.1418,J,F,A
4,19000,0,0.1306,J,F,A
4.5,19000,0,0.1247,J,F,A
5,19000,0,0.1216,J,F,A
3,20000,0,0.1653,J,F,A
3.5,20000,0,0.1421,J,F,A
4,20000,0,0.1295,J,F,A
4.5,20000,0,0.1227,J,F,A
5,20000,0,0.1192,J,F,A
3,21000,0,0.1655,J,F,A
3.5,21000,0,0.1423,J,F,A
4,21000,0,0.1292,J,F,A
4.5,21000,0,0.1215,J,F,A
5,21000,0,0.1172,J,F,A
3,22000,0,0.1649,J,F,A
3.5,22000,0,0.1416,J,F,A
4,22000,0,0.1285,J,F,A
4.5,22000,0,0.1208,J,F,A
5,22000,0,0.1161,J,F,A
3,23000,0,0.167,J,F,A
3.5,23000,0,0.1396,J,F,A
4,23000,0,0.1275,J,F,A
4.5,23000,0,0.1203,J,F,A
5,23000,0,0.1155,J,F,A
3,24000,0,0.1726,J,F,A
3.5,24000,0,0.1382,J,F,A
4,24000,0,0.1258,J,F,A
4.5,24000,0,0.1193,J,F,A
5,24000,0,0.1149,J,F,A
3.5,25000,0,0.1388,J,F,A
4,25000,0,0.1242,J,F,A
4.5,25000,0,0.1178,J,F,A
5,25000,0,0.1143,J,F,A
3.5,26000,0,0.1412,J,F,A
4,26000,0,0.1235,J,F,A
4.5,26000,0,0.1166,J,F,A
5,26000,0,0.1132,J,F,A
3.5,27000,0,0.1449,J,F,A
4,27000,0,0.1243,J,F,A
4.5,27000,0,0.1157,J,F,A
5,27000,0,0.1121,J,F,A
3.5,28000,0,0.1487,J,F,A
4,28000,0,0.1258,J,F,A
4.5,28000,0,0.1157,J,F,A
5,28000,0,0.1112,J,F,A
3.5,29000,0,0.1512,J,F,A
4,29000,0,0.1276,J,F,A
4.5,29000,0,0.1162,J,F,A
5,29000,0,0.1109,J,F,A
3.5,30000,0,0.1533,J,F,A
4,30000,0,0.1284,J,F,A
4.5,30000,0,0.1167,J,F,A
5,30000,0,0.1106,J,F,A
4,31000,0,0.1283,J,F,A
4.5,31000,0,0.1164,J,F,A
5,31000,0,0.1101,J,F,A
4,32000,0,0.1276,J,F,A
4.5,32000,0,0.1154,J,F,A
5,32000,0,0.1091,J,F,A
4,33000,0,0.1262,J,F,A
4.5,33000,0,0.1139,J,F,A
5,33000,0,0.1072,J,F,A
4,34000,0,0.1239,J,F,A
4.5,34000,0,0.1117,J,F,A
5,34000,0,0.1052,J,F,A
4,35000,0,0.1207,J,F,A
4.5,35000,0,0.1093,J,F,A
5,35000,0,0.1026,J,F,A
4,36000,0,0.1179,J,F,A
4.5,36000,0,0.106,J,F,A
5,36000,0,0.0998,J,F,A
4.5,37000,0,0.1021,J,F,A
5,37000,0,0.0964,J,F,A
4.5,38000,0,0.0987,J,F,A
5,38000,0,0.0927,J,F,A
4.5,39000,0,0.0963,J,F,A
5,39000,0,0.0891,J,F,A
4.5,40000,0,0.0949,J,F,A
5,40000,0,0.0861,J,F,A
4.5,41000,0,0.0942,J,F,A
5,41000,0,0.0844,J,F,A
4.5,42000,0,0.0937,J,F,A
5,42000,0,0.0827,J,F,A
5,43000,0,0.0817,J,F,A
5,44000,0,0.0807,J,F,A
5,45000,0,0.0799,J,F,A
5,46000,0,0.0792,J,F,A
5,47000,0,0.0783,J,F,A
5,48000,0,0.0778,J,F,A
5,49000,0,0.0772,J,F,A
5,50000,0,0.0769,J,F,A
0,3500,0.1,0.4874,J,F,A
0.5,3500,0.1,0.4773,J,F,A
1,3500,0.1,0.4685,J,F,A
1.5,3500,0.1,0.4607,J,F,A
2,3500,0.1,0.4545,J,F,A
2.5,3500,0.1,0.4492,J,F,A
3,3500,0.1,0.4373,J,F,A
3.5,3500,0.1,0.377,J,F,A
4,3500,0.1,0.2933,J,F,A
4.5,3500,0.1,0.2481,J,F,A
5,3500,0.1,0.2282,J,F,A
0,3750,0.1,0.4907,J,F,A
0.5,3750,0.1,0.4865,J,F,A
1,3750,0.1,0.4819,J,F,A
1.5,3750,0.1,0.4766,J,F,A
2,3750,0.1,0.471,J,F,A
2.5,3750,0.1,0.4657,J,F,A
3,3750,0.1,0.4598,J,F,A
3.5,3750,0.1,0.4437,J,F,A
4,3750,0.1,0.3822,J,F,A
4.5,3750,0.1,0.3004,J,F,A
5,3750,0.1,0.2516,J,F,A
0,4000,0.1,0.4671,J,F,A
0.5,4000,0.1,0.4686,J,F,A
1,4000,0.1,0.4693,J,F,A
1.5,4000,0.1,0.4686,J,F,A
2,4000,0.1,0.4672,J,F,A
2.5,4000,0.1,0.4654,J,F,A
3,4000,0.1,0.4626,J,F,A
3.5,4000,0.1,0.4588,J,F,A
4,4000,0.1,0.4414,J,F,A
4.5,4000,0.1,0.3826,J,F,A
5,4000,0.1,0.3067,J,F,A
0,4250,0.1,0.4337,J,F,A
0.5,4250,0.1,0.4372,J,F,A
1,4250,0.1,0.441,J,F,A
1.5,4250,0.1,0.4436,J,F,A
2,4250,0.1,0.4454,J,F,A
2.5,4250,0.1,0.4471,J,F,A
3,4250,0.1,0.4476,J,F,A
3.5,4250,0.1,0.4473,J,F,A
4,4250,0.1,0.4455,J,F,A
4.5,4250,0.1,0.431,J,F,A
5,4250,0.1,0.3802,J,F,A
0,4500,0.1,0.4018,J,F,A
0.5,4500,0.1,0.405,J,F,A
1,4500,0.1,0.4098,J,F,A
1.5,4500,0.1,0.4136,J,F,A
2,4500,0.1,0.4173,J,F,A
2.5,4500,0.1,0.4207,J,F,A
3,4500,0.1,0.4236,J,F,A
3.5,4500,0.1,0.4255,J,F,A
4,4500,0.1,0.4264,J,F,A
4.5,4500,0.1,0.4257,J,F,A
5,4500,0.1,0.4152,J,F,A
0,4750,0.1,0.3729,J,F,A
0.5,4750,0.1,0.3762,J,F,A
1,4750,0.1,0.3809,J,F,A
1.5,4750,0.1,0.3847,J,F,A
2,4750,0.1,0.3891,J,F,A
2.5,4750,0.1,0.3927,J,F,A
3,4750,0.1,0.3968,J,F,A
3.5,4750,0.1,0.4003,J,F,A
4,4750,0.1,0.403,J,F,A
4.5,4750,0.1,0.4043,J,F,A
5,4750,0.1,0.4041,J,F,A
0,5000,0.1,0.344,J,F,A
0.5,5000,0.1,0.3492,J,F,A
1,5000,0.1,0.355,J,F,A
1.5,5000,0.1,0.3579,J,F,A
2,5000,0.1,0.3622,J,F,A
2.5,5000,0.1,0.3656,J,F,A
3,5000,0.1,0.3707,J,F,A
3.5,5000,0.1,0.3752,J,F,A
4,5000,0.1,0.3784,J,F,A
4.5,5000,0.1,0.381,J,F,A
5,5000,0.1,0.3824,J,F,A
0,5250,0.1,0.3165,J,F,A
0.5,5250,0.1,0.3223,J,F,A
1,5250,0.1,0.3282,J,F,A
1.5,5250,0.1,0.3322,J,F,A
2,5250,0.1,0.3372,J,F,A
2.5,5250,0.1,0.3414,J,F,A
3,5250,0.1,0.3461,J,F,A
3.5,5250,0.1,0.3503,J,F,A
4,5250,0.1,0.3543,J,F,A
4.5,5250,0.1,0.3579,J,F,A
5,5250,0.1,0.3594,J,F,A
0,5500,0.1,0.3135,J,F,A
0.5,5500,0.1,0.2968,J,F,A
1,5500,0.1,0.3032,J,F,A
1.5,5500,0.1,0.3087,J,F,A
2,5500,0.1,0.3135,J,F,A
2.5,5500,0.1,0.3174,J,F,A
3,5500,0.1,0.3224,J,F,A
3.5,5500,0.1,0.3271,J,F,A
4,5500,0.1,0.332,J,F,A
4.5,5500,0.1,0.3352,J,F,A
5,5500,0.1,0.3375,J,F,A
0,5750,0.1,0.3129,J,F,A
0.5,5750,0.1,0.3033,J,F,A
1,5750,0.1,0.2789,J,F,A
1.5,5750,0.1,0.2852,J,F,A
2,5750,0.1,0.2907,J,F,A
2.5,5750,0.1,0.2954,J,F,A
