logg,Teff,Z,xi,u,Filt,Met,Mod
0,5000,-4,2,0.3751,J ,L,A
0.5,5000,-4,2,0.3718,J ,L,A
1,5000,-4,2,0.3655,J ,L,A
1.5,5000,-4,2,0.3586,J ,L,A
2,5000,-4,2,0.3505,J ,L,A
2.5,5000,-4,2,0.3427,J ,L,A
3,5000,-4,2,0.3343,J ,L,A
3.5,5000,-4,2,0.3253,J ,L,A
4,5000,-4,2,0.3111,J ,L,A
4.5,5000,-4,2,0.2896,J ,L,A
5,5000,-4,2,0.2674,J ,L,A
0,5250,-4,2,0.3637,J ,L,A
0.5,5250,-4,2,0.362,J ,L,A
1,5250,-4,2,0.3592,J ,L,A
1.5,5250,-4,2,0.3541,J ,L,A
2,5250,-4,2,0.3487,J ,L,A
2.5,5250,-4,2,0.3431,J ,L,A
3,5250,-4,2,0.3369,J ,L,A
3.5,5250,-4,2,0.3294,J ,L,A
4,5250,-4,2,0.3222,J ,L,A
4.5,5250,-4,2,0.3079,J ,L,A
5,5250,-4,2,0.2868,J ,L,A
0,5500,-4,2,0.3506,J ,L,A
0.5,5500,-4,2,0.3502,J ,L,A
1,5500,-4,2,0.3498,J ,L,A
1.5,5500,-4,2,0.3474,J ,L,A
2,5500,-4,2,0.3445,J ,L,A
2.5,5500,-4,2,0.3406,J ,L,A
3,5500,-4,2,0.336,J ,L,A
3.5,5500,-4,2,0.3316,J ,L,A
4,5500,-4,2,0.3245,J ,L,A
4.5,5500,-4,2,0.3145,J ,L,A
5,5500,-4,2,0.3011,J ,L,A
0,5750,-4,2,0.3811,J ,L,A
0.5,5750,-4,2,0.3395,J ,L,A
1,5750,-4,2,0.3367,J ,L,A
1.5,5750,-4,2,0.3374,J ,L,A
2,5750,-4,2,0.3368,J ,L,A
2.5,5750,-4,2,0.3352,J ,L,A
3,5750,-4,2,0.3331,J ,L,A
3.5,5750,-4,2,0.3294,J ,L,A
4,5750,-4,2,0.3252,J ,L,A
4.5,5750,-4,2,0.3183,J ,L,A
5,5750,-4,2,0.3085,J ,L,A
0,6000,-4,2,0.3762,J ,L,A
0.5,6000,-4,2,0.3705,J ,L,A
1,6000,-4,2,0.3312,J ,L,A
1.5,6000,-4,2,0.325,J ,L,A
2,6000,-4,2,0.3266,J ,L,A
2.5,6000,-4,2,0.3273,J ,L,A
3,6000,-4,2,0.3269,J ,L,A
3.5,6000,-4,2,0.3254,J ,L,A
4,6000,-4,2,0.3243,J ,L,A
4.5,6000,-4,2,0.3197,J ,L,A
5,6000,-4,2,0.3121,J ,L,A
0.5,6250,-4,2,0.3632,J ,L,A
1,6250,-4,2,0.3599,J ,L,A
1.5,6250,-4,2,0.3187,J ,L,A
2,6250,-4,2,0.3155,J ,L,A
2.5,6250,-4,2,0.3182,J ,L,A
3,6250,-4,2,0.3187,J ,L,A
3.5,6250,-4,2,0.3197,J ,L,A
4,6250,-4,2,0.3195,J ,L,A
4.5,6250,-4,2,0.3179,J ,L,A
5,6250,-4,2,0.3119,J ,L,A
0.5,6500,-4,2,0.3579,J ,L,A
1,6500,-4,2,0.3508,J ,L,A
1.5,6500,-4,2,0.349,J ,L,A
2,6500,-4,2,0.3071,J ,L,A
2.5,6500,-4,2,0.305,J ,L,A
3,6500,-4,2,0.3086,J ,L,A
3.5,6500,-4,2,0.3113,J ,L,A
4,6500,-4,2,0.3129,J ,L,A
4.5,6500,-4,2,0.3134,J ,L,A
5,6500,-4,2,0.3106,J ,L,A
0.5,6750,-4,2,0.3562,J ,L,A
1,6750,-4,2,0.3428,J ,L,A
1.5,6750,-4,2,0.3381,J ,L,A
2,6750,-4,2,0.338,J ,L,A
2.5,6750,-4,2,0.2962,J ,L,A
3,6750,-4,2,0.2971,J ,L,A
3.5,6750,-4,2,0.3011,J ,L,A
4,6750,-4,2,0.3043,J ,L,A
4.5,6750,-4,2,0.3071,J ,L,A
5,6750,-4,2,0.3066,J ,L,A
0.5,7000,-4,2,0.3576,J ,L,A
1,7000,-4,2,0.3378,J ,L,A
1.5,7000,-4,2,0.3284,J ,L,A
2,7000,-4,2,0.3268,J ,L,A
2.5,7000,-4,2,0.3282,J ,L,A
3,7000,-4,2,0.2877,J ,L,A
3.5,7000,-4,2,0.2908,J ,L,A
4,7000,-4,2,0.2951,J ,L,A
4.5,7000,-4,2,0.2993,J ,L,A
5,7000,-4,2,0.3004,J ,L,A
1,7250,-4,2,0.3349,J ,L,A
1.5,7250,-4,2,0.3206,J ,L,A
2,7250,-4,2,0.3151,J ,L,A
2.5,7250,-4,2,0.3165,J ,L,A
3,7250,-4,2,0.319,J ,L,A
3.5,7250,-4,2,0.2806,J ,L,A
4,7250,-4,2,0.2852,J ,L,A
4.5,7250,-4,2,0.2903,J ,L,A
5,7250,-4,2,0.2932,J ,L,A
1,7500,-4,2,0.3334,J ,L,A
1.5,7500,-4,2,0.3151,J ,L,A
2,7500,-4,2,0.3054,J ,L,A
2.5,7500,-4,2,0.3035,J ,L,A
3,7500,-4,2,0.3067,J ,L,A
3.5,7500,-4,2,0.3106,J ,L,A
4,7500,-4,2,0.2789,J ,L,A
4.5,7500,-4,2,0.2807,J ,L,A
5,7500,-4,2,0.2846,J ,L,A
1.5,7750,-4,2,0.3105,J ,L,A
2,7750,-4,2,0.298,J ,L,A
2.5,7750,-4,2,0.2922,J ,L,A
3,7750,-4,2,0.2935,J ,L,A
3.5,7750,-4,2,0.2985,J ,L,A
4,7750,-4,2,0.3032,J ,L,A
4.5,7750,-4,2,0.2724,J ,L,A
5,7750,-4,2,0.2759,J ,L,A
1.5,8000,-4,2,0.3065,J ,L,A
2,8000,-4,2,0.2914,J ,L,A
2.5,8000,-4,2,0.2838,J ,L,A
3,8000,-4,2,0.2812,J ,L,A
3.5,8000,-4,2,0.2851,J ,L,A
4,8000,-4,2,0.2917,J ,L,A
4.5,8000,-4,2,0.2962,J ,L,A
5,8000,-4,2,0.267,J ,L,A
2,8250,-4,2,0.2855,J ,L,A
2.5,8250,-4,2,0.2762,J ,L,A
3,8250,-4,2,0.2721,J ,L,A
3.5,8250,-4,2,0.2722,J ,L,A
4,8250,-4,2,0.2786,J ,L,A
4.5,8250,-4,2,0.2848,J ,L,A
5,8250,-4,2,0.2612,J ,L,A
1.5,8500,-4,2,0.3019,J ,L,A
2,8500,-4,2,0.2805,J ,L,A
2.5,8500,-4,2,0.2692,J ,L,A
3,8500,-4,2,0.2641,J ,L,A
3.5,8500,-4,2,0.2628,J ,L,A
4,8500,-4,2,0.2649,J ,L,A
4.5,8500,-4,2,0.2728,J ,L,A
5,8500,-4,2,0.2788,J ,L,A
2,8750,-4,2,0.2764,J ,L,A
2.5,8750,-4,2,0.2632,J ,L,A
3,8750,-4,2,0.2569,J ,L,A
3.5,8750,-4,2,0.2548,J ,L,A
4,8750,-4,2,0.2552,J ,L,A
4.5,8750,-4,2,0.2595,J ,L,A
5,8750,-4,2,0.2677,J ,L,A
1.5,9000,-4,2,0.3026,J ,L,A
2,9000,-4,2,0.2736,J ,L,A
2.5,9000,-4,2,0.2583,J ,L,A
3,9000,-4,2,0.2507,J ,L,A
3.5,9000,-4,2,0.2476,J ,L,A
4,9000,-4,2,0.2474,J ,L,A
4.5,9000,-4,2,0.2483,J ,L,A
5,9000,-4,2,0.25,J ,L,A
2,9250,-4,2,0.2717,J ,L,A
2.5,9250,-4,2,0.2544,J ,L,A
3,9250,-4,2,0.2456,J ,L,A
3.5,9250,-4,2,0.2416,J ,L,A
4,9250,-4,2,0.2406,J ,L,A
4.5,9250,-4,2,0.2412,J ,L,A
5,9250,-4,2,0.2422,J ,L,A
2,9500,-4,2,0.2704,J ,L,A
2.5,9500,-4,2,0.2513,J ,L,A
3,9500,-4,2,0.2413,J ,L,A
3.5,9500,-4,2,0.2366,J ,L,A
4,9500,-4,2,0.2349,J ,L,A
4.5,9500,-4,2,0.2349,J ,L,A
5,9500,-4,2,0.2356,J ,L,A
2,9750,-4,2,0.2693,J ,L,A
2.5,9750,-4,2,0.2487,J ,L,A
3,9750,-4,2,0.2377,J ,L,A
3.5,9750,-4,2,0.2323,J ,L,A
4,9750,-4,2,0.2301,J ,L,A
4.5,9750,-4,2,0.2295,J ,L,A
5,9750,-4,2,0.2298,J ,L,A
2,10000,-4,2,0.2685,J ,L,A
2.5,10000,-4,2,0.2465,J ,L,A
3,10000,-4,2,0.2346,J ,L,A
3.5,10000,-4,2,0.2286,J ,L,A
4,10000,-4,2,0.226,J ,L,A
4.5,10000,-4,2,0.225,J ,L,A
5,10000,-4,2,0.2248,J ,L,A
2,10500,-4,2,0.2671,J ,L,A
2.5,10500,-4,2,0.2427,J ,L,A
3,10500,-4,2,0.2294,J ,L,A
3.5,10500,-4,2,0.2224,J ,L,A
4,10500,-4,2,0.2191,J ,L,A
4.5,10500,-4,2,0.2176,J ,L,A
5,10500,-4,2,0.2168,J ,L,A
2.5,11000,-4,2,0.2395,J ,L,A
3,11000,-4,2,0.2249,J ,L,A
3.5,11000,-4,2,0.2172,J ,L,A
4,11000,-4,2,0.2133,J ,L,A
4.5,11000,-4,2,0.2116,J ,L,A
5,11000,-4,2,0.2106,J ,L,A
2.5,11500,-4,2,0.2368,J ,L,A
3,11500,-4,2,0.221,J ,L,A
3.5,11500,-4,2,0.2126,J ,L,A
4,11500,-4,2,0.2083,J ,L,A
4.5,11500,-4,2,0.2063,J ,L,A
5,11500,-4,2,0.2053,J ,L,A
2.5,12000,-4,2,0.2345,J ,L,A
3,12000,-4,2,0.2174,J ,L,A
3.5,12000,-4,2,0.2083,J ,L,A
4,12000,-4,2,0.2036,J ,L,A
4.5,12000,-4,2,0.2014,J ,L,A
5,12000,-4,2,0.2003,J ,L,A
2.5,12500,-4,2,0.2327,J ,L,A
3,12500,-4,2,0.2144,J ,L,A
3.5,12500,-4,2,0.2045,J ,L,A
4,12500,-4,2,0.1994,J ,L,A
4.5,12500,-4,2,0.197,J ,L,A
5,12500,-4,2,0.1959,J ,L,A
2.5,13000,-4,2,0.2314,J ,L,A
3,13000,-4,2,0.2117,J ,L,A
3.5,13000,-4,2,0.201,J ,L,A
4,13000,-4,2,0.1957,J ,L,A
4.5,13000,-4,2,0.193,J ,L,A
5,13000,-4,2,0.1916,J ,L,A
2,14000,-4,2,0.2734,J ,L,A
2.5,14000,-4,2,0.2298,J ,L,A
3,14000,-4,2,0.2072,J ,L,A
3.5,14000,-4,2,0.1951,J ,L,A
4,14000,-4,2,0.1888,J ,L,A
4.5,14000,-4,2,0.1856,J ,L,A
5,14000,-4,2,0.184,J ,L,A
2.5,15000,-4,2,0.2298,J ,L,A
3,15000,-4,2,0.2041,J ,L,A
3.5,15000,-4,2,0.1903,J ,L,A
4,15000,-4,2,0.1831,J ,L,A
4.5,15000,-4,2,0.1793,J ,L,A
5,15000,-4,2,0.1775,J ,L,A
2.5,16000,-4,2,0.2313,J ,L,A
3,16000,-4,2,0.2021,J ,L,A
3.5,16000,-4,2,0.1865,J ,L,A
4,16000,-4,2,0.1783,J ,L,A
4.5,16000,-4,2,0.174,J ,L,A
5,16000,-4,2,0.1719,J ,L,A
2.5,17000,-4,2,0.2337,J ,L,A
3,17000,-4,2,0.2009,J ,L,A
3.5,17000,-4,2,0.1836,J ,L,A
4,17000,-4,2,0.1743,J ,L,A
4.5,17000,-4,2,0.1693,J ,L,A
5,17000,-4,2,0.167,J ,L,A
2.5,18000,-4,2,0.2375,J ,L,A
3,18000,-4,2,0.2002,J ,L,A
3.5,18000,-4,2,0.1812,J ,L,A
4,18000,-4,2,0.171,J ,L,A
4.5,18000,-4,2,0.1656,J ,L,A
5,18000,-4,2,0.1629,J ,L,A
2.5,19000,-4,2,0.2434,J ,L,A
3,19000,-4,2,0.1999,J ,L,A
3.5,19000,-4,2,0.1791,J ,L,A
4,19000,-4,2,0.1683,J ,L,A
4.5,19000,-4,2,0.1625,J ,L,A
5,19000,-4,2,0.1594,J ,L,A
3,20000,-4,2,0.2009,J ,L,A
3.5,20000,-4,2,0.1775,J ,L,A
4,20000,-4,2,0.1657,J ,L,A
4.5,20000,-4,2,0.1596,J ,L,A
5,20000,-4,2,0.1565,J ,L,A
3,21000,-4,2,0.203,J ,L,A
3.5,21000,-4,2,0.1766,J ,L,A
4,21000,-4,2,0.1634,J ,L,A
4.5,21000,-4,2,0.1569,J ,L,A
5,21000,-4,2,0.1539,J ,L,A
3,22000,-4,2,0.2065,J ,L,A
3.5,22000,-4,2,0.1767,J ,L,A
4,22000,-4,2,0.1619,J ,L,A
4.5,22000,-4,2,0.1547,J ,L,A
5,22000,-4,2,0.1516,J ,L,A
3,23000,-4,2,0.2115,J ,L,A
3.5,23000,-4,2,0.178,J ,L,A
4,23000,-4,2,0.1615,J ,L,A
4.5,23000,-4,2,0.1534,J ,L,A
5,23000,-4,2,0.1497,J ,L,A
3,24000,-4,2,0.2179,J ,L,A
3.5,24000,-4,2,0.1803,J ,L,A
4,24000,-4,2,0.1621,J ,L,A
4.5,24000,-4,2,0.1529,J ,L,A
5,24000,-4,2,0.1486,J ,L,A
3,25000,-4,2,0.226,J ,L,A
3.5,25000,-4,2,0.1833,J ,L,A
4,25000,-4,2,0.1634,J ,L,A
4.5,25000,-4,2,0.1532,J ,L,A
5,25000,-4,2,0.1482,J ,L,A
3,26000,-4,2,0.2335,J ,L,A
3.5,26000,-4,2,0.1867,J ,L,A
4,26000,-4,2,0.1651,J ,L,A
4.5,26000,-4,2,0.154,J ,L,A
5,26000,-4,2,0.1485,J ,L,A
3.5,27000,-4,2,0.19,J ,L,A
4,27000,-4,2,0.1669,J ,L,A
4.5,27000,-4,2,0.155,J ,L,A
5,27000,-4,2,0.1489,J ,L,A
3.5,28000,-4,2,0.1913,J ,L,A
4,28000,-4,2,0.168,J ,L,A
4.5,28000,-4,2,0.1556,J ,L,A
5,28000,-4,2,0.1491,J ,L,A
3.5,29000,-4,2,0.1891,J ,L,A
4,29000,-4,2,0.1676,J ,L,A
4.5,29000,-4,2,0.1552,J ,L,A
5,29000,-4,2,0.1486,J ,L,A
3.5,30000,-4,2,0.1851,J ,L,A
4,30000,-4,2,0.1648,J ,L,A
4.5,30000,-4,2,0.1533,J ,L,A
5,30000,-4,2,0.1467,J ,L,A
3.5,31000,-4,2,0.1817,J ,L,A
4,31000,-4,2,0.16,J ,L,A
4.5,31000,-4,2,0.1493,J ,L,A
5,31000,-4,2,0.1432,J ,L,A
4,32000,-4,2,0.1546,J ,L,A
4.5,32000,-4,2,0.1439,J ,L,A
5,32000,-4,2,0.1381,J ,L,A
4,33000,-4,2,0.1497,J ,L,A
4.5,33000,-4,2,0.1378,J ,L,A
5,33000,-4,2,0.132,J ,L,A
4,34000,-4,2,0.1453,J ,L,A
4.5,34000,-4,2,0.1321,J ,L,A
5,34000,-4,2,0.1256,J ,L,A
4,35000,-4,2,0.1404,J ,L,A
4.5,35000,-4,2,0.1266,J ,L,A
5,35000,-4,2,0.1195,J ,L,A
4.5,37500,-4,2,0.1117,J ,L,A
5,37500,-4,2,0.1041,J ,L,A
4.5,40000,-4,2,0.1015,J ,L,A
5,40000,-4,2,0.0906,J ,L,A
5,42500,-4,2,0.0843,J ,L,A
5,45000,-4,2,0.0823,J ,L,A
5,47500,-4,2,0.0818,J ,L,A
5,50000,-4,2,0.0818,J ,L,A
0,3500,-3.5,2,0.4829,J ,L,A
0.5,3500,-3.5,2,0.4553,J ,L,A
1,3500,-3.5,2,0.3966,J ,L,A
1.5,3500,-3.5,2,0.3326,J ,L,A
2,3500,-3.5,2,0.2974,J ,L,A
2.5,3500,-3.5,2,0.2837,J ,L,A
3,3500,-3.5,2,0.2898,J ,L,A
3.5,3500,-3.5,2,0.3091,J ,L,A
0,3750,-3.5,2,0.439,J ,L,A
0.5,3750,-3.5,2,0.4264,J ,L,A
1,3750,-3.5,2,0.4154,J ,L,A
1.5,3750,-3.5,2,0.3739,J ,L,A
2,3750,-3.5,2,0.3179,J ,L,A
2.5,3750,-3.5,2,0.2832,J ,L,A
3,3750,-3.5,2,0.27,J ,L,A
3.5,3750,-3.5,2,0.2698,J ,L,A
4,3750,-3.5,2,0.2875,J ,L,A
0,4000,-3.5,2,0.4134,J ,L,A
0.5,4000,-3.5,2,0.396,J ,L,A
1,4000,-3.5,2,0.3826,J ,L,A
1.5,4000,-3.5,2,0.3724,J ,L,A
2,4000,-3.5,2,0.3467,J ,L,A
2.5,4000,-3.5,2,0.3028,J ,L,A
3,4000,-3.5,2,0.2675,J ,L,A
3.5,4000,-3.5,2,0.2524,J ,L,A
4,4000,-3.5,2,0.2522,J ,L,A
4.5,4000,-3.5,2,0.2595,J ,L,A
0,4250,-3.5,2,0.4011,J ,L,A
0.5,4250,-3.5,2,0.387,J ,L,A
1,4250,-3.5,2,0.3718,J ,L,A
1.5,4250,-3.5,2,0.3583,J ,L,A
2,4250,-3.5,2,0.3468,J ,L,A
2.5,4250,-3.5,2,0.3289,J ,L,A
3,4250,-3.5,2,0.2952,J ,L,A
3.5,4250,-3.5,2,0.262,J ,L,A
4,4250,-3.5,2,0.2404,J ,L,A
4.5,4250,-3.5,2,0.2365,J ,L,A
0,4500,-3.5,2,0.3936,J ,L,A
0.5,4500,-3.5,2,0.3833,J ,L,A
1,4500,-3.5,2,0.3713,J ,L,A
1.5,4500,-3.5,2,0.3586,J ,L,A
2,4500,-3.5,2,0.347,J ,L,A
2.5,4500,-3.5,2,0.3357,J ,L,A
3,4500,-3.5,2,0.3212,J ,L,A
3.5,4500,-3.5,2,0.2942,J ,L,A
4,4500,-3.5,2,0.26,J ,L,A
4.5,4500,-3.5,2,0.2326,J ,L,A
5,4500,-3.5,2,0.2172,J ,L,A
0,4750,-3.5,2,0.3851,J ,L,A
0.5,4750,-3.5,2,0.378,J ,L,A
1,4750,-3.5,2,0.37,J ,L,A
1.5,4750,-3.5,2,0.3603,J ,L,A
2,4750,-3.5,2,0.3504,J ,L,A
2.5,4750,-3.5,2,0.3413,J ,L,A
3,4750,-3.5,2,0.3299,J ,L,A
3.5,4750,-3.5,2,0.3184,J ,L,A
4,4750,-3.5,2,0.2951,J ,L,A
4.5,4750,-3.5,2,0.2651,J ,L,A
5,4750,-3.5,2,0.2365,J ,L,A
0,5000,-3.5,2,0.3751,J ,L,A
0.5,5000,-3.5,2,0.3715,J ,L,A
1,5000,-3.5,2,0.3659,J ,L,A
1.5,5000,-3.5,2,0.3589,J ,L,A
2,5000,-3.5,2,0.3513,J ,L,A
2.5,5000,-3.5,2,0.3434,J ,L,A
3,5000,-3.5,2,0.3352,J ,L,A
3.5,5000,-3.5,2,0.3259,J ,L,A
4,5000,-3.5,2,0.3119,J ,L,A
4.5,5000,-3.5,2,0.2906,J ,L,A
5,5000,-3.5,2,0.2667,J ,L,A
0,5250,-3.5,2,0.3631,J ,L,A
0.5,5250,-3.5,2,0.3616,J ,L,A
1,5250,-3.5,2,0.3588,J ,L,A
1.5,5250,-3.5,2,0.3545,J ,L,A
2,5250,-3.5,2,0.3494,J ,L,A
2.5,5250,-3.5,2,0.3435,J ,L,A
3,5250,-3.5,2,0.3375,J ,L,A
3.5,5250,-3.5,2,0.3303,J ,L,A
4,5250,-3.5,2,0.3214,J ,L,A
4.5,5250,-3.5,2,0.3075,J ,L,A
5,5250,-3.5,2,0.2884,J ,L,A
0,5500,-3.5,2,0.3495,J ,L,A
0.5,5500,-3.5,2,0.3496,J ,L,A
1,5500,-3.5,2,0.3489,J ,L,A
1.5,5500,-3.5,2,0.347,J ,L,A
2,5500,-3.5,2,0.3443,J ,L,A
2.5,5500,-3.5,2,0.3405,J ,L,A
3,5500,-3.5,2,0.3368,J ,L,A
3.5,5500,-3.5,2,0.3323,J ,L,A
4,5500,-3.5,2,0.3252,J ,L,A
4.5,5500,-3.5,2,0.3152,J ,L,A
5,5500,-3.5,2,0.3023,J ,L,A
0,5750,-3.5,2,0.3622,J ,L,A
0.5,5750,-3.5,2,0.3351,J ,L,A
1,5750,-3.5,2,0.3363,J ,L,A
1.5,5750,-3.5,2,0.3371,J ,L,A
2,5750,-3.5,2,0.3365,J ,L,A
2.5,5750,-3.5,2,0.3346,J ,L,A
3,5750,-3.5,2,0.3328,J ,L,A
3.5,5750,-3.5,2,0.3305,J ,L,A
4,5750,-3.5,2,0.3257,J ,L,A
4.5,5750,-3.5,2,0.3188,J ,L,A
5,5750,-3.5,2,0.3089,J ,L,A
0,6000,-3.5,2,0.3679,J ,L,A
0.5,6000,-3.5,2,0.3498,J ,L,A
1,6000,-3.5,2,0.3236,J ,L,A
1.5,6000,-3.5,2,0.3244,J ,L,A
2,6000,-3.5,2,0.326,J ,L,A
2.5,6000,-3.5,2,0.3267,J ,L,A
3,6000,-3.5,2,0.3273,J ,L,A
3.5,6000,-3.5,2,0.3262,J ,L,A
4,6000,-3.5,2,0.3242,J ,L,A
4.5,6000,-3.5,2,0.3201,J ,L,A
5,6000,-3.5,2,0.3117,J ,L,A
0.5,6250,-3.5,2,0.354,J ,L,A
1,6250,-3.5,2,0.3362,J ,L,A
1.5,6250,-3.5,2,0.3086,J ,L,A
2,6250,-3.5,2,0.3143,J ,L,A
2.5,6250,-3.5,2,0.317,J ,L,A
3,6250,-3.5,2,0.3182,J ,L,A
3.5,6250,-3.5,2,0.3198,J ,L,A
4,6250,-3.5,2,0.3194,J ,L,A
4.5,6250,-3.5,2,0.3176,J ,L,A
5,6250,-3.5,2,0.3124,J ,L,A
0.5,6500,-3.5,2,0.3562,J ,L,A
1,6500,-3.5,2,0.3403,J ,L,A
1.5,6500,-3.5,2,0.3218,J ,L,A
2,6500,-3.5,2,0.2987,J ,L,A
2.5,6500,-3.5,2,0.304,J ,L,A
3,6500,-3.5,2,0.3081,J ,L,A
3.5,6500,-3.5,2,0.3113,J ,L,A
4,6500,-3.5,2,0.3129,J ,L,A
4.5,6500,-3.5,2,0.3132,J ,L,A
5,6500,-3.5,2,0.3103,J ,L,A
0.5,6750,-3.5,2,0.356,J ,L,A
1,6750,-3.5,2,0.3408,J ,L,A
1.5,6750,-3.5,2,0.3264,J ,L,A
2,6750,-3.5,2,0.308,J ,L,A
2.5,6750,-3.5,2,0.2898,J ,L,A
3,6750,-3.5,2,0.2969,J ,L,A
3.5,6750,-3.5,2,0.3015,J ,L,A
4,6750,-3.5,2,0.3048,J ,L,A
4.5,6750,-3.5,2,0.3067,J ,L,A
5,6750,-3.5,2,0.3062,J ,L,A
0.5,7000,-3.5,2,0.3573,J ,L,A
1,7000,-3.5,2,0.3374,J ,L,A
1.5,7000,-3.5,2,0.3264,J ,L,A
2,7000,-3.5,2,0.3133,J ,L,A
2.5,7000,-3.5,2,0.294,J ,L,A
3,7000,-3.5,2,0.2822,J ,L,A
3.5,7000,-3.5,2,0.291,J ,L,A
4,7000,-3.5,2,0.2953,J ,L,A
4.5,7000,-3.5,2,0.2989,J ,L,A
5,7000,-3.5,2,0.3003,J ,L,A
0.5,7250,-3.5,2,0.3603,J ,L,A
1,7250,-3.5,2,0.3348,J ,L,A
1.5,7250,-3.5,2,0.3205,J ,L,A
2,7250,-3.5,2,0.3131,J ,L,A
2.5,7250,-3.5,2,0.3006,J ,L,A
3,7250,-3.5,2,0.2817,J ,L,A
3.5,7250,-3.5,2,0.2773,J ,L,A
4,7250,-3.5,2,0.2852,J ,L,A
4.5,7250,-3.5,2,0.2901,J ,L,A
5,7250,-3.5,2,0.2931,J ,L,A
1,7500,-3.5,2,0.3333,J ,L,A
1.5,7500,-3.5,2,0.315,J ,L,A
2,7500,-3.5,2,0.3054,J ,L,A
2.5,7500,-3.5,2,0.3011,J ,L,A
3,7500,-3.5,2,0.2886,J ,L,A
3.5,7500,-3.5,2,0.2688,J ,L,A
4,7500,-3.5,2,0.276,J ,L,A
4.5,7500,-3.5,2,0.2805,J ,L,A
5,7500,-3.5,2,0.2847,J ,L,A
1.5,7750,-3.5,2,0.3104,J ,L,A
2,7750,-3.5,2,0.298,J ,L,A
2.5,7750,-3.5,2,0.2922,J ,L,A
3,7750,-3.5,2,0.2903,J ,L,A
3.5,7750,-3.5,2,0.2767,J ,L,A
4,7750,-3.5,2,0.2648,J ,L,A
4.5,7750,-3.5,2,0.2719,J ,L,A
5,7750,-3.5,2,0.2757,J ,L,A
1.5,8000,-3.5,2,0.3065,J ,L,A
2,8000,-3.5,2,0.2915,J ,L,A
2.5,8000,-3.5,2,0.2838,J ,L,A
3,8000,-3.5,2,0.2812,J ,L,A
3.5,8000,-3.5,2,0.2808,J ,L,A
4,8000,-3.5,2,0.2685,J ,L,A
4.5,8000,-3.5,2,0.2594,J ,L,A
5,8000,-3.5,2,0.267,J ,L,A
1.5,8250,-3.5,2,0.3035,J ,L,A
2,8250,-3.5,2,0.2856,J ,L,A
2.5,8250,-3.5,2,0.2762,J ,L,A
3,8250,-3.5,2,0.2721,J ,L,A
3.5,8250,-3.5,2,0.2721,J ,L,A
4,8250,-3.5,2,0.2714,J ,L,A
4.5,8250,-3.5,2,0.2608,J ,L,A
5,8250,-3.5,2,0.2561,J ,L,A
1.5,8500,-3.5,2,0.3019,J ,L,A
2,8500,-3.5,2,0.2805,J ,L,A
2.5,8500,-3.5,2,0.2692,J ,L,A
3,8500,-3.5,2,0.264,J ,L,A
3.5,8500,-3.5,2,0.2628,J ,L,A
4,8500,-3.5,2,0.2649,J ,L,A
4.5,8500,-3.5,2,0.2632,J ,L,A
5,8500,-3.5,2,0.2531,J ,L,A
2,8750,-3.5,2,0.2765,J ,L,A
2.5,8750,-3.5,2,0.2632,J ,L,A
3,8750,-3.5,2,0.2568,J ,L,A
3.5,8750,-3.5,2,0.2547,J ,L,A
4,8750,-3.5,2,0.2551,J ,L,A
4.5,8750,-3.5,2,0.2591,J ,L,A
5,8750,-3.5,2,0.2555,J ,L,A
1.5,9000,-3.5,2,0.3028,J ,L,A
2,9000,-3.5,2,0.2737,J ,L,A
2.5,9000,-3.5,2,0.2584,J ,L,A
3,9000,-3.5,2,0.2507,J ,L,A
3.5,9000,-3.5,2,0.2476,J ,L,A
4,9000,-3.5,2,0.2472,J ,L,A
4.5,9000,-3.5,2,0.2481,J ,L,A
5,9000,-3.5,2,0.2498,J ,L,A
2,9250,-3.5,2,0.2718,J ,L,A
2.5,9250,-3.5,2,0.2545,J ,L,A
3,9250,-3.5,2,0.2456,J ,L,A
3.5,9250,-3.5,2,0.2416,J ,L,A
4,9250,-3.5,2,0.2405,J ,L,A
4.5,9250,-3.5,2,0.241,J ,L,A
5,9250,-3.5,2,0.2421,J ,L,A
2,9500,-3.5,2,0.2705,J ,L,A
2.5,9500,-3.5,2,0.2514,J ,L,A
3,9500,-3.5,2,0.2413,J ,L,A
3.5,9500,-3.5,2,0.2365,J ,L,A
4,9500,-3.5,2,0.2348,J ,L,A
4.5,9500,-3.5,2,0.2348,J ,L,A
5,9500,-3.5,2,0.2355,J ,L,A
2,9750,-3.5,2,0.2695,J ,L,A
2.5,9750,-3.5,2,0.2488,J ,L,A
3,9750,-3.5,2,0.2377,J ,L,A
3.5,9750,-3.5,2,0.2323,J ,L,A
4,9750,-3.5,2,0.23,J ,L,A
4.5,9750,-3.5,2,0.2294,J ,L,A
5,9750,-3.5,2,0.2297,J ,L,A
2,10000,-3.5,2,0.2686,J ,L,A
2.5,10000,-3.5,2,0.2466,J ,L,A
3,10000,-3.5,2,0.2346,J ,L,A
3.5,10000,-3.5,2,0.2286,J ,L,A
4,10000,-3.5,2,0.2259,J ,L,A
4.5,10000,-3.5,2,0.2249,J ,L,A
5,10000,-3.5,2,0.2247,J ,L,A
2,10500,-3.5,2,0.2671,J ,L,A
2.5,10500,-3.5,2,0.2428,J ,L,A
3,10500,-3.5,2,0.2294,J ,L,A
3.5,10500,-3.5,2,0.2223,J ,L,A
4,10500,-3.5,2,0.219,J ,L,A
